"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.856195834E-1,-7.767778401E-2,-5.993021457E-3,-8.399583757E-2,1.145646331E-1
6.955965833E-1,-9.719654817E-2,-3.952781735E-3,1.509575665E-2,9.844122779E-2
7.055745833E-1,-1.226860413E-1,1.460948758E-2,-6.334113300E-2,1.388430804E-1
7.155525833E-1,-6.904778707E-2,3.884067815E-3,4.317584038E-3,6.929158978E-2
7.255305834E-1,-7.220364356E-2,4.441257217E-3,-3.519789934E-2,8.044863595E-2
7.355075833E-1,-1.269026809E-2,-1.916733279E-2,-8.699487448E-3,2.457866214E-2
7.454855833E-1,3.371149373E-2,-3.472927242E-2,-2.830812514E-2,5.607082236E-2
7.554635833E-1,9.665035428E-2,-2.747531261E-2,-5.703958869E-3,1.006415368E-1
7.654415834E-1,6.956064727E-2,-4.013443857E-2,-1.633419693E-2,8.195280835E-2
7.754195833E-1,2.877593894E-2,-2.729229933E-2,2.375723720E-3,3.973120093E-2
7.853965833E-1,-1.152412201E-2,1.391358669E-3,-4.073696673E-2,4.235849059E-2
7.953745833E-1,-5.054335037E-2,2.098362416E-2,-6.758211851E-3,5.514178250E-2
8.053525834E-1,-8.180285761E-2,8.927638493E-3,-2.232583880E-2,8.526343484E-2
8.153305833E-1,-9.807462637E-2,2.392246215E-2,-1.005077899E-2,1.014491729E-1
8.253075833E-1,-8.535103943E-2,2.184468148E-2,-2.965766251E-2,9.296002897E-2
8.352855833E-1,-4.564134627E-2,-3.271339000E-3,-7.351704240E-3,4.634524467E-2
8.452635834E-1,9.440754508E-3,-1.397424242E-2,-1.578748226E-5,1.686438691E-2
8.552415833E-1,4.980620834E-2,-2.393941908E-2,-2.471267223E-2,6.053486883E-2
8.652185833E-1,4.286559534E-2,-2.262698868E-2,-2.366660535E-2,5.394022701E-2
8.751965833E-1,4.361306136E-2,-2.599692636E-2,-1.139271498E-2,5.203588431E-2
8.851745834E-1,2.859834118E-2,-2.660489517E-2,-2.800874770E-2,4.806428521E-2
8.951525833E-1,-1.457309094E-2,-2.100082319E-3,-2.366894424E-2,2.787479591E-2
9.051295833E-1,-7.164046076E-2,1.396341593E-2,-1.513785660E-2,7.454184935E-2
9.151087917E-1,-8.854143561E-2,1.546978202E-2,-2.232291520E-2,9.261324159E-2
9.250867917E-1,-7.913035115E-2,1.840072628E-2,-4.462594986E-2,9.269128655E-2
9.350647916E-1,-4.965301129E-2,5.611787564E-3,-6.903222799E-3,5.044371294E-2
9.450417917E-1,-2.654949052E-2,-6.222150084E-3,-2.187092543E-2,3.495608642E-2
9.550197917E-1,-7.874753668E-3,-1.837254544E-2,-2.336664319E-2,3.074999488E-2
9.649977917E-1,4.660069163E-2,-2.857756301E-2,-1.977352917E-2,5.813169552E-2
9.749757916E-1,6.852124530E-2,-2.855416044E-2,-1.722999036E-2,7.620612642E-2
9.849537917E-1,5.652725383E-2,-3.591181240E-2,-2.501555800E-2,7.148962748E-2
9.949307917E-1,5.882033423E-3,-2.560160433E-2,-1.334159195E-2,2.946249374E-2
1.004908792E0,-2.365887607E-2,-1.512928221E-2,-2.756318986E-2,3.934929519E-2
1.014886792E0,-5.652517989E-2,7.566644233E-3,-2.382214129E-2,6.180489044E-2
1.024864792E0,-8.704098525E-2,2.608685471E-2,-4.013704240E-2,9.933599184E-2
1.034841792E0,-8.568479667E-2,2.812247604E-2,7.912452221E-3,9.052825493E-2
1.044819792E0,-2.781133336E-2,-1.437044609E-3,-2.786139786E-2,3.939280203E-2
1.054797792E0,1.742948777E-2,-3.015549811E-2,-2.711120009E-2,4.413794604E-2
1.064775792E0,1.464867763E-2,-2.781544697E-2,-3.998267591E-2,5.086154952E-2
1.074752792E0,1.716512967E-3,-2.756108852E-2,-1.273698986E-2,3.041037533E-2
1.084730792E0,2.831145074E-2,-2.294269265E-2,-1.977177501E-2,4.145875632E-2
1.094708792E0,4.707820358E-2,-5.267668873E-2,-4.117726207E-2,8.177259749E-2
1.104686792E0,1.362813407E-2,-3.398587204E-2,-3.144866467E-2,4.826783655E-2
1.114664792E0,-7.068758388E-2,2.469651930E-2,-8.398355842E-3,7.534709657E-2
1.124641792E0,-9.379030751E-2,2.427701355E-2,-2.067224622E-2,9.906228815E-2
1.134619792E0,-5.360218420E-2,1.277214624E-2,-4.522002697E-2,7.128234501E-2
1.144597792E0,-4.461880986E-2,-6.617070115E-3,-2.396247447E-2,5.107664821E-2
1.154575792E0,-4.169522031E-2,7.923621316E-3,-1.052498817E-5,4.244143355E-2
1.164552792E0,-1.243459744E-2,-5.971437008E-3,-3.338994026E-2,3.612707273E-2
1.174530792E0,1.125141678E-2,-2.304646245E-2,-2.021616340E-2,3.265619503E-2
1.184508792E0,5.887505252E-2,-2.831417335E-2,-3.652989507E-2,7.484916470E-2
1.194486792E0,3.527627030E-2,-2.120744004E-2,-1.542437017E-2,4.395545421E-2
1.204463792E0,-4.675821927E-3,-1.016982464E-2,-2.859814703E-2,3.071062777E-2
1.214441792E0,-3.861835148E-2,-9.218144612E-3,-2.949452519E-2,4.945986532E-2
1.224419792E0,-3.818466623E-2,-9.010257823E-3,-1.796849370E-2,4.315229133E-2
1.234397792E0,-4.800691959E-2,1.880518458E-2,-1.407541752E-2,5.344545512E-2
1.244375792E0,-6.519522570E-2,2.648366595E-2,-2.605051517E-2,7.503620031E-2
1.254352792E0,-5.380258381E-2,1.251231059E-3,-2.245740116E-2,5.831482205E-2
1.264330792E0,-3.627836430E-3,-1.316019579E-2,-2.574821413E-2,2.914313781E-2
1.274308792E0,1.003257039E-2,-2.002530206E-2,-1.257502198E-2,2.568650169E-2
1.284286792E0,8.340751060E-3,-1.340486065E-2,-1.242650270E-2,2.009169945E-2
1.294263792E0,1.834071237E-2,-1.860150504E-2,-2.679486573E-2,3.742141833E-2
1.304241792E0,2.150652055E-2,-2.154807690E-2,-1.257326782E-2,3.293838350E-2
1.314219792E0,3.230233188E-3,-1.582416440E-2,-2.933957398E-2,3.349103144E-2
1.324197792E0,-2.839557299E-2,8.697591671E-3,-1.631724000E-2,3.388523259E-2
1.334174792E0,-5.403032372E-2,-5.386939282E-3,-3.248362184E-2,6.327306444E-2
1.344152792E0,-6.497870970E-2,7.480050623E-3,-4.176432252E-2,7.760439747E-2
1.354130792E0,-4.770309735E-2,-4.182855967E-3,-2.065821290E-2,5.215211923E-2
1.364108792E0,-3.822283759E-2,1.754813371E-3,-2.125813723E-2,4.377182977E-2
1.374085792E0,-1.670206902E-2,9.976519346E-3,-9.431558847E-3,2.162046137E-2
1.384063792E0,4.366408859E-3,-2.102085447E-2,-1.945836425E-2,2.897533069E-2
1.394041792E0,1.053609560E-2,-1.111725630E-2,-2.304972410E-2,2.767476250E-2
1.404019792E0,3.781560186E-2,-1.154116116E-2,-2.050501585E-2,4.453845327E-2
1.413997792E0,-1.814950842E-2,-1.070251512E-2,-2.858762205E-2,3.551338649E-2
1.423974792E0,-2.655309021E-2,-9.682897758E-3,-3.322680295E-2,4.362161784E-2
1.433952792E0,-4.857564696E-3,-1.256016640E-2,-2.873555660E-2,3.173461719E-2
1.443930792E0,-2.429186914E-2,-1.142893117E-3,-4.265660763E-2,4.910180531E-2
