"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.971958322E-3,-7.876586862E-2,2.723381803E-2,-7.894735157E-2,1.147973311E-1
7.974041684E-3,-7.123750538E-2,3.167880970E-2,-6.876910329E-2,1.039592166E-1
1.791904168E-2,-6.018603025E-2,3.894457129E-2,-3.703450978E-2,8.068824440E-2
2.786504169E-2,-4.590267112E-2,6.094690832E-2,-4.332202077E-2,8.774040309E-2
3.781004169E-2,-5.252380688E-2,6.126557244E-2,-8.044540823E-2,1.139459712E-1
4.775604169E-2,-7.094656985E-2,5.873643697E-2,-5.260330617E-2,1.060683394E-1
5.770204167E-2,-6.733688263E-2,5.389176298E-2,3.032249093E-2,9.142226937E-2
6.764704167E-2,-6.718070716E-2,5.255184611E-2,5.262435615E-2,1.002210896E-1
7.759304167E-2,-7.660587975E-2,3.538288606E-2,-4.347638726E-2,9.492421023E-2
8.753804167E-2,-7.357087790E-2,1.946988052E-2,-8.898234308E-2,1.170880340E-1
9.748404167E-2,-8.256491426E-2,1.488734338E-2,-5.500300348E-2,1.003191330E-1
1.074290417E-1,-8.729576854E-2,2.447621175E-2,-1.982615411E-2,9.280470103E-2
1.173750417E-1,-8.913507418E-2,2.125591483E-2,-4.617195368E-2,1.026095740E-1
1.273210417E-1,-7.967733990E-2,2.798075644E-2,-6.757802546E-2,1.081581747E-1
1.372660417E-1,-6.001937547E-2,4.067756267E-2,-2.880864680E-2,7.801876484E-2
1.472120417E-1,-4.030372459E-2,5.848318858E-2,3.929913640E-2,8.117324488E-2
1.571570417E-1,-3.041378058E-2,6.295454068E-2,2.612594426E-2,7.463804127E-2
1.671030417E-1,-4.333243612E-2,4.995491948E-2,-5.156250179E-2,8.385633900E-2
1.770490417E-1,-6.490659251E-2,4.089718044E-2,-8.090207577E-2,1.114925602E-1
1.869940417E-1,-7.113794283E-2,3.124021143E-2,-3.824195981E-2,8.659679676E-2
1.969400417E-1,-7.349813945E-2,1.409531518E-2,-2.177736998E-2,7.794169780E-2
2.068850417E-1,-7.350544390E-2,8.341147917E-3,-5.710449278E-2,9.345345434E-2
2.168310417E-1,-5.556102428E-2,1.030839452E-2,-7.237274230E-2,9.182104467E-2
2.267770417E-1,-5.969506970E-2,2.099720980E-2,-1.040161192E-2,6.412938247E-2
2.367264167E-1,-6.371366459E-2,2.775582136E-2,4.064165711E-2,8.050814224E-2
2.466724167E-1,-6.247319606E-2,3.351746895E-2,1.474492371E-2,7.241362942E-2
2.566174167E-1,-6.722197571E-2,4.585315709E-2,-5.710566223E-2,9.941007339E-2
2.665634167E-1,-5.855334603E-2,5.754903649E-2,-7.357142150E-2,1.102412808E-1
2.765094167E-1,-4.552016272E-2,5.918396824E-2,-3.944297791E-2,8.444273691E-2
2.864544167E-1,-4.365353962E-2,5.546554564E-2,-4.318578064E-2,8.274702366E-2
2.964004167E-1,-5.516035753E-2,3.909252869E-2,-6.159749329E-2,9.146115034E-2
3.063454167E-1,-7.523888296E-2,2.014546234E-2,-5.216710389E-2,9.374505794E-2
3.162914167E-1,-1.025299672E-1,2.397560786E-2,3.730523586E-4,1.052965484E-1
3.262374167E-1,-1.025982517E-1,2.167118819E-2,3.360336363E-2,1.101146116E-1
3.361824167E-1,-9.260676711E-2,2.132324003E-2,-1.250193179E-2,9.584879852E-2
3.461284167E-1,-8.205328289E-2,2.852423914E-2,-6.983271182E-2,1.114584276E-1
3.560734167E-1,-6.808681545E-2,3.869024482E-2,-6.384574771E-2,1.010397396E-1
3.660194167E-1,-5.202993186E-2,5.223184353E-2,-4.258994937E-2,8.514213455E-2
3.759654167E-1,-4.850881169E-2,5.706919479E-2,-4.378804386E-2,8.676053590E-2
3.859104167E-1,-4.738820194E-2,5.644136371E-2,-6.175127506E-2,9.614826672E-2
3.958564167E-1,-5.983011754E-2,4.857815601E-2,-4.109481633E-2,8.733993437E-2
4.058014167E-1,-6.471579969E-2,3.618330593E-2,3.511837721E-3,7.422734915E-2
4.157474167E-1,-6.708259271E-2,2.689180845E-2,1.773109674E-2,7.441529008E-2
4.256934167E-1,-6.046193660E-2,9.586460955E-3,-3.540898383E-2,7.072016789E-2
4.356384167E-1,-6.077200348E-2,5.708837069E-3,-7.642369330E-2,9.780801667E-2
4.455844167E-1,-7.317528635E-2,1.217392811E-2,-5.741381049E-2,9.380390553E-2
4.555294167E-1,-7.397131624E-2,2.246069935E-2,-2.972139716E-2,8.282270275E-2
4.654754167E-1,-6.363052449E-2,2.080641698E-2,-5.112746894E-2,8.423638593E-2
4.754214167E-1,-6.018822296E-2,3.691325771E-2,-5.082750678E-2,8.699796678E-2
4.853664167E-1,-4.932009915E-2,4.710399528E-2,-1.849474311E-2,7.066338567E-2
4.953124167E-1,-3.480506923E-2,5.020386012E-2,1.069397271E-2,6.201758998E-2
5.052574167E-1,-4.012286291E-2,5.418531148E-2,5.305178761E-3,6.763162744E-2
5.152034167E-1,-5.816754400E-2,4.637513072E-2,-4.244610786E-2,8.564921480E-2
5.251494167E-1,-7.209382097E-2,2.826506359E-2,-6.624719918E-2,1.019074298E-1
5.350944167E-1,-8.739966625E-2,1.970234161E-2,-4.529077828E-2,1.003899324E-1
5.450404167E-1,-7.861840915E-2,2.100413509E-2,-3.915412545E-2,9.030544551E-2
5.549854167E-1,-7.577758511E-2,1.356532904E-2,-4.409443796E-2,8.871628946E-2
5.649314167E-1,-6.537479460E-2,2.124894157E-2,-5.142860055E-2,8.585034794E-2
5.748774167E-1,-6.593138101E-2,3.060521980E-2,3.058678508E-3,7.275288307E-2
5.848224167E-1,-6.079735208E-2,4.096086484E-2,2.206914604E-2,7.655819796E-2
5.947684167E-1,-5.807474686E-2,4.734238809E-2,-6.671673059E-3,7.522292971E-2
6.047134167E-1,-5.904634853E-2,4.867162923E-2,-5.008198678E-2,9.145274281E-2
6.146594167E-1,-5.839391804E-2,6.167782398E-2,-6.729677439E-2,1.083644752E-1
6.246054167E-1,-5.325728984E-2,4.865173956E-2,-5.113097727E-2,8.841780092E-2
6.345504167E-1,-5.074416569E-2,3.809107652E-2,-3.885708690E-2,7.440277995E-2
6.444964167E-1,-5.776384857E-2,1.842715067E-2,-4.110300243E-2,7.325079448E-2
6.544414167E-1,-7.124605693E-2,9.561499511E-3,-2.987693310E-2,7.784634887E-2
6.643874167E-1,-8.000730559E-2,1.779078859E-2,7.994313240E-3,8.235041075E-2
6.743334167E-1,-7.890844018E-2,1.844090647E-2,2.445948780E-2,8.464558764E-2
6.842784167E-1,-7.829862127E-2,1.105541743E-2,-2.299183667E-2,8.234999029E-2
6.942244167E-1,-5.443524341E-2,2.654565328E-2,-5.218113720E-2,7.994209475E-2
7.041694167E-1,-3.563175589E-2,3.917027839E-2,-6.011463940E-2,8.011056489E-2
7.141154167E-1,-3.735299345E-2,4.186108937E-2,-4.589479566E-2,7.248399266E-2
7.240614167E-1,-3.761414929E-2,4.684469868E-2,-4.619475782E-2,7.578394072E-2
7.340064167E-1,-4.883246878E-2,3.713105279E-2,-4.754254103E-2,7.761197263E-2
7.439524167E-1,-5.808840102E-2,3.803360250E-2,-2.194635451E-2,7.281799042E-2
7.538974167E-1,-7.142262457E-2,2.968874868E-2,1.846901536E-2,7.952180599E-2
7.638434167E-1,-7.114031826E-2,2.166796766E-2,6.643021703E-3,7.466307951E-2
7.737894167E-1,-6.891955032E-2,1.267864789E-2,-3.766542435E-2,7.955712866E-2
7.837344167E-1,-6.373811326E-2,1.818823595E-2,-4.979079545E-2,8.290043619E-2
7.936804167E-1,-7.368993269E-2,2.228705532E-2,-4.709639847E-2,9.024959703E-2
8.036254167E-1,-7.271722096E-2,2.507442759E-2,-3.811507523E-2,8.584451119E-2
8.135714167E-1,-6.914282260E-2,3.681386875E-2,-5.308453202E-2,9.462535806E-2
8.235174167E-1,-5.232845963E-2,5.091838530E-2,-4.350445390E-2,8.499168876E-2
8.334624167E-1,-4.260344365E-2,5.754449119E-2,-1.296853960E-2,7.276403574E-2
8.434084167E-1,-4.120424149E-2,5.039250134E-2,9.519267082E-4,6.510069026E-2
8.533534167E-1,-4.965914173E-2,4.075994446E-2,-9.975934625E-3,6.501478833E-2
8.632994167E-1,-7.070571939E-2,2.903666765E-2,-3.212986529E-2,8.291414274E-2
8.732454167E-1,-8.202382755E-2,1.962191727E-2,-5.937321246E-2,1.031411958E-1
8.831904167E-1,-7.922746975E-2,1.225866592E-2,-4.051243365E-2,8.982496386E-2
8.931364167E-1,-6.787488129E-2,1.280469536E-2,-3.677138507E-2,7.825020443E-2
9.030814167E-1,-6.159641521E-2,1.618750490E-2,-5.069243610E-2,8.139948869E-2
9.130274167E-1,-4.966342664E-2,1.480036605E-2,-3.991484821E-2,6.541178708E-2
9.229734167E-1,-4.487080658E-2,2.665850683E-2,-1.371932209E-2,5.396559152E-2
9.329184167E-1,-3.740513189E-2,3.764057368E-2,3.194918633E-3,5.316167965E-2
9.428644167E-1,-4.610776221E-2,4.590686011E-2,-1.656457722E-2,6.713978522E-2
9.528094167E-1,-5.077576806E-2,4.004874031E-2,-4.590415120E-2,7.930492620E-2
9.627554167E-1,-3.938123953E-2,3.599069042E-2,-4.829917073E-2,7.196542029E-2
9.727004167E-1,-4.176388398E-2,2.965987349E-2,-4.829975545E-2,7.040452029E-2
9.826464167E-1,-5.031089614E-2,2.739558034E-2,-3.767302573E-2,6.856355417E-2
9.925924167E-1,-6.916943656E-2,1.128610036E-2,-5.024687827E-2,8.623535117E-2
1.002537417E0,-7.837310932E-2,1.121189098E-2,-3.243450522E-2,8.555727843E-2
1.012483417E0,-7.200259527E-2,1.764326974E-2,-7.286800146E-3,7.448997348E-2
1.022429417E0,-7.044338040E-2,1.765577730E-2,4.736244678E-5,7.262230069E-2
1.032374417E0,-6.108992300E-2,2.933235632E-2,-1.492150962E-2,6.939032547E-2
1.042320417E0,-5.242686644E-2,4.247027331E-2,-4.051769614E-2,7.870186872E-2
1.052265417E0,-3.960241503E-2,4.199352424E-2,-4.890084922E-2,7.565117586E-2
1.062211417E0,-4.676884933E-2,4.430461795E-2,-3.542944908E-2,7.352190355E-2
1.072156417E0,-6.219736737E-2,4.095809655E-2,-4.755423546E-2,8.835996543E-2
1.082102417E0,-6.030877610E-2,3.610171900E-2,-4.740571618E-2,8.478080275E-2
1.092048417E0,-7.135525825E-2,3.035627231E-2,-2.345610559E-2,8.101398051E-2
1.101993417E0,-5.950395254E-2,2.541060594E-2,-3.098439574E-3,6.477669018E-2
1.111939417E0,-5.404911247E-2,1.899517569E-2,-6.690968871E-3,5.767921916E-2
1.121884417E0,-6.039209435E-2,1.363779682E-2,-2.689894617E-2,6.750368781E-2
1.131830417E0,-6.110659213E-2,1.869497027E-2,-3.513182580E-2,7.292299157E-2
1.141776417E0,-6.516830566E-2,3.129855796E-2,-4.261684656E-2,8.392081627E-2
1.151721417E0,-6.467579652E-2,3.695782903E-2,-5.384350061E-2,9.191279748E-2
1.161667417E0,-4.723779146E-2,3.898462472E-2,-4.605968714E-2,7.663357414E-2
1.171613417E0,-4.138314801E-2,4.974546582E-2,-4.531182826E-2,7.899581058E-2
1.181558417E0,-3.170200899E-2,3.653843520E-2,-1.687097132E-2,5.123186795E-2
1.191504417E0,-3.204568366E-2,3.601061664E-2,3.337005973E-3,4.832003684E-2
1.201449417E0,-4.349364112E-2,2.787408815E-2,-6.093383431E-3,5.201721762E-2
1.211395417E0,-6.282873418E-2,1.639514501E-2,-2.645163417E-2,7.011376162E-2
1.221340417E0,-7.143182937E-2,6.555055368E-3,-3.887638271E-2,8.158950993E-2
1.231286042E0,-6.384721408E-2,1.245771564E-2,-4.052295864E-2,7.664053498E-2
1.241232042E0,-5.594122577E-2,1.654565486E-2,-4.591233730E-2,7.423693254E-2
1.251177042E0,-4.815707426E-2,2.009015590E-2,-5.204957485E-2,7.370126462E-2
1.261123042E0,-4.885175545E-2,2.684193810E-2,-3.947572231E-2,6.830312075E-2
1.271069042E0,-4.624402061E-2,3.266529665E-2,-8.789534569E-3,5.729561035E-2
1.281014042E0,-4.150505332E-2,4.257126112E-2,-2.578622103E-4,5.945627147E-2
1.290960042E0,-5.019272757E-2,3.889590693E-2,-2.016646206E-2,6.662497781E-2
1.300905042E0,-4.848599841E-2,4.427531792E-2,-3.543471158E-2,7.461108901E-2
1.310851042E0,-5.465090060E-2,4.065906629E-2,-4.022533536E-2,7.910725764E-2
1.320796042E0,-5.048385495E-2,2.598816924E-2,-5.175136685E-2,7.682583239E-2
1.330742042E0,-5.622049428E-2,2.222599988E-2,-4.741097867E-2,7.682798934E-2
1.340688042E0,-6.497317311E-2,1.069474701E-2,-3.872903287E-2,7.639259667E-2
1.350633042E0,-7.002681197E-2,1.362818889E-2,-2.555642545E-2,7.578002909E-2
1.360579042E0,-6.942607908E-2,1.897231445E-2,-1.777319670E-2,7.413376891E-2
