"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.714257917E-1,-6.012281637E-2,-8.851346947E-2,3.365189552E-2,1.121687898E-1
5.813717917E-1,-4.869369334E-2,-5.423775370E-2,2.067575455E-3,7.291834176E-2
5.913177917E-1,-5.095995992E-2,-2.789549444E-2,-2.787016869E-2,6.443463686E-2
6.012637916E-1,-6.393357472E-2,5.498936302E-3,-3.355892479E-2,7.241506549E-2
6.112097916E-1,-8.703966049E-2,2.115709460E-2,-7.891402245E-2,1.193773349E-1
6.211557917E-1,-1.140093762E-1,3.354058372E-2,-6.888604760E-2,1.373622808E-1
6.311017917E-1,-1.307903004E-1,3.467572014E-2,-6.783998072E-2,1.513630445E-1
6.410477917E-1,-1.331815376E-1,2.730874462E-2,-2.143589258E-2,1.376320710E-1
6.509937916E-1,-1.370894145E-1,1.867168534E-2,3.065402806E-2,1.417102990E-1
6.609397916E-1,-1.545528732E-1,3.219723618E-3,4.262795627E-2,1.603561658E-1
6.708857917E-1,-1.626103181E-1,-3.558524083E-3,2.061143517E-3,1.626623096E-1
6.808317917E-1,-1.405096337E-1,-1.152673956E-2,-4.509197295E-2,1.480172588E-1
6.907777917E-1,-1.136912329E-1,-4.674634212E-3,-5.766641021E-2,1.275655263E-1
7.007237916E-1,-8.544645868E-2,2.290555369E-4,-7.458240509E-2,1.134181860E-1
7.106697916E-1,-4.484025031E-2,4.804794146E-3,-7.563256502E-2,8.805690766E-2
7.206157917E-1,-3.041879183E-2,-1.607041898E-2,-5.377918124E-2,6.384169169E-2
7.305617917E-1,-1.505053209E-2,-3.563989860E-2,5.795760155E-3,3.911919892E-2
7.405077917E-1,-1.540797513E-2,-5.717184997E-2,4.246832728E-2,7.286689885E-2
7.504537916E-1,-3.447638034E-2,-8.691124102E-2,2.705038905E-2,9.733400313E-2
7.603997916E-1,-5.176681629E-2,-1.102084577E-1,-1.830646276E-2,1.231293385E-1
7.703457917E-1,-4.508946047E-2,-1.183882464E-1,-5.797397375E-2,1.393191228E-1
7.802917917E-1,-3.301593773E-2,-1.350421307E-1,-6.006961584E-2,1.514423585E-1
7.902377917E-1,-2.960294536E-2,-1.229929561E-1,-6.560926795E-2,1.425067636E-1
8.001837917E-1,-2.801004962E-2,-9.432688091E-2,-6.800604165E-2,1.196116426E-1
8.101297916E-1,-2.540462625E-2,-7.422901856E-2,-3.896701455E-2,8.760005967E-2
8.200757916E-1,-2.557194798E-2,-4.177201983E-2,2.285384238E-2,5.404742617E-2
8.300217917E-1,-3.494126139E-2,-1.510563753E-2,3.737364829E-2,5.334661769E-2
8.399677917E-1,-4.053523779E-2,-1.124587221E-2,3.394308686E-3,4.220303870E-2
8.499137917E-1,-4.977015660E-2,-7.926937784E-3,-2.355024576E-2,5.562840018E-2
8.598597916E-1,-7.350818935E-2,-3.318824787E-3,-5.363826334E-2,9.105784861E-2
8.698057916E-1,-9.459824653E-2,-5.844963561E-3,-6.456612468E-2,1.146811942E-1
8.797517917E-1,-1.363465714E-1,-9.646306979E-3,-7.085363567E-2,1.539599833E-1
8.896977917E-1,-1.553128103E-1,-9.340424510E-3,-6.396736979E-2,1.682294176E-1
8.996437917E-1,-1.541828176E-1,-1.001734479E-2,-3.522655070E-2,1.584727052E-1
9.095897916E-1,-1.380462383E-1,3.302073427E-3,1.446951985E-2,1.388417610E-1
9.195357916E-1,-1.065179418E-1,1.915945276E-2,2.255154133E-2,1.105519271E-1
9.294817917E-1,-8.035708786E-2,2.784406178E-2,-5.140872002E-3,8.519965910E-2
9.394277917E-1,-7.471162856E-2,3.240852166E-2,-2.864258587E-2,8.632808027E-2
9.493737917E-1,-7.335294577E-2,2.980836079E-2,-4.256539106E-2,8.989441330E-2
9.593197916E-1,-7.074671385E-2,5.264673089E-3,-4.915286422E-2,8.630653720E-2
9.692657916E-1,-6.722240968E-2,-2.439413146E-2,-6.142792404E-2,9.427256157E-2
9.792117917E-1,-6.894253719E-2,-5.243646867E-2,-5.364469528E-2,1.018842972E-1
9.891577917E-1,-5.419610599E-2,-6.895953979E-2,-1.338018358E-2,8.872240611E-2
9.991037917E-1,-5.126885279E-2,-9.471848904E-2,6.678104997E-3,1.079105394E-1
1.009049792E0,-4.698397662E-2,-1.022034276E-1,1.880347610E-2,1.140465053E-1
1.018995792E0,-3.982988086E-2,-9.847884256E-2,7.725926042E-3,1.065091159E-1
1.028941792E0,-3.514792164E-2,-8.031159835E-2,-2.864901781E-2,9.222849585E-2
1.038887792E0,-1.615245359E-2,-6.942088511E-2,-5.020477831E-2,8.718188351E-2
1.048833792E0,-1.865752868E-3,-5.475581700E-2,-6.756808519E-2,8.698923305E-2
1.058778792E0,1.064697800E-2,-5.167244315E-2,-6.906497240E-2,8.691012561E-2
1.068724792E0,-7.655901066E-3,-4.562276765E-2,-4.810913622E-2,6.674233093E-2
1.078666583E0,-2.601148501E-2,-4.420652177E-2,1.585764885E-3,5.131596798E-2
1.088612583E0,-5.962649283E-2,-4.430919522E-2,1.610557079E-2,7.601324121E-2
1.098558583E0,-8.553240362E-2,-5.151846495E-2,2.781520486E-3,9.988834344E-2
1.108504583E0,-1.122210967E-1,-4.785918146E-2,-1.128980398E-2,1.225215714E-1
1.118450583E0,-1.106900490E-1,-3.664039374E-2,-2.655805349E-2,1.195831744E-1
1.128396583E0,-1.020252337E-1,-2.575829144E-2,-5.215540946E-2,1.174428568E-1
1.138342583E0,-9.833372198E-2,2.100397521E-3,-5.320323050E-2,1.118235945E-1
1.148288583E0,-8.963966148E-2,1.850751105E-2,-4.212684989E-2,1.007594579E-1
1.158234583E0,-9.502863815E-2,3.004811034E-2,-5.829440117E-2,1.154624104E-1
1.168180583E0,-9.426072515E-2,3.269302068E-2,-5.154320598E-3,9.990237698E-2
1.178126583E0,-8.301838411E-2,3.165578401E-2,3.196789742E-2,9.442503496E-2
1.188072583E0,-7.888314184E-2,1.396493712E-2,-1.204175591E-2,8.100971189E-2
1.198018583E0,-8.214815397E-2,-2.033725558E-3,-6.503857970E-3,8.243030637E-2
1.207964583E0,-9.013367811E-2,-2.720355869E-2,-6.233833551E-2,1.129167021E-1
1.217910583E0,-8.888934494E-2,-4.676226208E-2,-6.174016535E-2,1.178977218E-1
1.227856583E0,-8.863220450E-2,-6.017995463E-2,-5.680102229E-2,1.212586110E-1
1.237802583E0,-7.608968938E-2,-6.167629366E-2,-5.006619930E-2,1.100010470E-1
1.247748583E0,-5.268196493E-2,-6.489059490E-2,-3.853958309E-2,9.204063341E-2
1.257694583E0,-3.018369265E-2,-6.334396524E-2,2.612477481E-2,7.487334034E-2
1.267640583E0,-1.222175423E-2,-5.351629408E-2,4.184150577E-2,6.902229070E-2
1.277586583E0,8.556207824E-3,-5.214602650E-2,2.921853662E-3,5.292403992E-2
1.287532583E0,5.232846877E-3,-4.736580437E-2,-3.944063902E-2,6.185843609E-2
1.297478583E0,-1.482902312E-2,-5.836134722E-2,-4.482943296E-2,7.507079882E-2
1.307424583E0,-3.192505742E-2,-6.499722436E-2,-4.872309387E-2,8.727994238E-2
1.317370583E0,-5.090407333E-2,-7.390807038E-2,-6.339375794E-2,1.098744561E-1
1.327316583E0,-5.912753347E-2,-7.361596084E-2,-4.887453675E-2,1.063207188E-1
1.337262583E0,-6.280138474E-2,-6.880239130E-2,-2.672119081E-2,9.691132552E-2
1.347208583E0,-6.797411037E-2,-6.235065121E-2,1.459231138E-2,9.338639589E-2
1.357154583E0,-7.227355890E-2,-3.989856280E-2,2.402211607E-2,8.597921080E-2
1.367100583E0,-7.758710649E-2,-2.161311803E-2,-1.040570498E-2,8.121061914E-2
1.377046583E0,-8.082353122E-2,-3.762404616E-3,-4.857691348E-2,9.437327699E-2
1.386992583E0,-7.624475023E-2,1.337890907E-2,-5.157127261E-2,9.301533908E-2
1.396938583E0,-7.395812346E-2,2.819188432E-2,-5.516438663E-2,9.647640084E-2
1.406884583E0,-7.421501722E-2,2.221795768E-2,-7.028411686E-2,1.046009728E-1
1.416830583E0,-7.563418214E-2,6.446340554E-3,-4.408976018E-2,8.778377850E-2
1.426776583E0,-9.042805801E-2,4.069433687E-4,-1.265629828E-2,9.131035628E-2
1.436722583E0,-1.094600049E-1,-2.181833246E-2,1.922681451E-2,1.132572413E-1
1.446668583E0,-1.208030003E-1,-3.466121631E-2,1.069455743E-2,1.261314329E-1
1.456614583E0,-1.110802044E-1,-3.626731397E-2,-1.041213691E-2,1.173138631E-1
1.466560583E0,-8.423672458E-2,-4.090449403E-2,-4.004991889E-2,1.018479229E-1
1.476506583E0,-5.457398687E-2,-3.328513806E-2,-4.978027046E-2,8.102034180E-2
1.486452583E0,-3.355063363E-2,-2.662051363E-2,-6.160567939E-2,7.503037049E-2
1.496398583E0,-1.977997025E-2,-3.211382656E-2,-5.771435738E-2,6.894557365E-2
1.506344583E0,-2.519729906E-2,-3.291482658E-2,-3.226727486E-2,5.253062645E-2
