"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-5.297500174E-4,-7.754381882E-2,-3.911208032E-2,-2.362742901E-2,9.000585573E-2
9.414249915E-3,-6.660355956E-2,-3.126671119E-2,-2.362859845E-2,7.727840604E-2
1.935724996E-2,-4.907614692E-2,-2.432527364E-2,-2.677264631E-2,6.096689040E-2
2.930025000E-2,-4.121769008E-2,-2.937301046E-2,-4.144272566E-2,6.541537456E-2
3.924324992E-2,-3.928132067E-3,-8.258360708E-3,-1.689494491E-2,1.921119222E-2
4.918724997E-2,3.920910755E-2,1.427222657E-2,-3.545634627E-2,5.475584953E-2
5.913025001E-2,6.917024055E-2,1.485385094E-2,-2.078626692E-2,7.373756138E-2
6.907324994E-2,7.564082421E-2,1.093585329E-2,-3.650299788E-2,8.469708394E-2
7.901624998E-2,4.658935351E-2,9.788462841E-3,-1.973786116E-2,5.153605562E-2
8.896024991E-2,1.617075811E-2,2.448156103E-4,-2.707319319E-2,3.153587072E-2
9.890324995E-2,-1.608601917E-2,-1.114858230E-2,-3.006696761E-2,3.587580579E-2
1.088462500E-1,-5.447159207E-2,-4.377956539E-2,-3.231112897E-2,7.699229666E-2
1.187892499E-1,-1.061877843E-1,-5.957886999E-2,-3.021373272E-2,1.254526083E-1
1.287332500E-1,-1.097787878E-1,-3.728052224E-2,-2.602361798E-2,1.188210768E-1
1.386762500E-1,-5.816598170E-2,-1.256486930E-2,-3.350980818E-2,6.829395736E-2
1.486192499E-1,-1.037043896E-2,-8.887185354E-3,-2.452906966E-2,2.807495906E-2
1.585622500E-1,5.554862179E-2,4.299386863E-3,-2.677381575E-2,6.181400586E-2
1.685062500E-1,8.336073859E-2,2.182095001E-2,-3.410914779E-2,9.267470291E-2
1.784492499E-1,8.523944898E-2,3.701478685E-2,-1.794335067E-2,9.464577085E-2
1.883922500E-1,6.851882419E-2,1.915437299E-2,-3.261167586E-2,7.826391681E-2
1.983352499E-1,4.462640667E-3,-9.780299580E-3,-3.485700667E-2,3.647712071E-2
2.082792500E-1,-4.259075336E-2,-3.128668994E-2,-2.527692854E-2,5.858116042E-2
2.182222500E-1,-8.343475155E-2,-3.508079514E-2,-3.111595809E-2,9.570905287E-2
2.281652499E-1,-8.566535468E-2,-3.520824617E-2,-2.467934310E-2,9.585010990E-2
2.381082500E-1,-7.391293544E-2,-4.437641080E-2,-4.084689438E-2,9.539841006E-2
2.480522500E-1,-3.711680934E-2,-2.680675659E-2,-2.228549302E-2,5.092055512E-2
2.579952499E-1,4.336359082E-3,-7.154022669E-4,-1.435257554E-2,1.501040423E-2
2.679382500E-1,3.880412391E-2,1.885399969E-2,-3.081950426E-2,5.301957356E-2
2.778812500E-1,7.235393984E-2,2.377616299E-2,-1.585063219E-2,7.779229446E-2
2.878252500E-1,6.225053592E-2,1.492647976E-2,-3.635740221E-2,7.361922110E-2
2.977682500E-1,3.229362387E-2,1.025129508E-2,-2.228666246E-2,4.055443893E-2
3.077112499E-1,-1.163894671E-2,-1.273727308E-2,-2.153704941E-2,2.759615378E-2
3.176542500E-1,-4.649175983E-2,-2.780481691E-2,-3.351156235E-2,6.369942218E-2
3.275982500E-1,-9.069679239E-2,-5.957716151E-2,-3.875125229E-2,1.152258907E-1
3.375412499E-1,-9.058320109E-2,-3.653787103E-2,-2.962082505E-2,1.020672603E-1
3.474842500E-1,-6.830895483E-2,-8.853842521E-3,-1.255806506E-2,7.001577561E-2
3.574272500E-1,-1.577953370E-2,-1.055852515E-2,-1.929405749E-2,2.706911139E-2
3.673712499E-1,4.156091250E-2,-1.230409947E-2,-2.872561634E-2,5.199866677E-2
3.773142500E-1,7.485880480E-2,1.763586479E-2,-5.282666981E-2,9.330338379E-2
3.872572499E-1,8.390101218E-2,3.770587749E-2,-1.185230613E-3,9.199194428E-2
3.972002500E-1,5.900027887E-2,1.971145276E-2,-1.750188589E-2,6.462112879E-2
4.071442500E-1,1.283829287E-2,-1.498633834E-2,-4.369741201E-2,4.794659443E-2
