"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.142158333E-2,-2.903018318E-2,9.474178654E-2,1.443075281E-1,1.750526216E-1
6.145958333E-2,-1.210480078E-2,5.425629577E-2,-6.278155446E-3,5.594360614E-2
7.149658333E-2,4.543087391E-2,-4.608001535E-2,-1.403331757E-4,6.470975052E-2
8.153458333E-2,5.660129876E-2,-2.780767200E-2,-1.061854362E-2,6.395097429E-2
9.157158333E-2,5.351633976E-2,1.261058767E-1,3.264032722E-2,1.408264241E-1
1.016095833E-1,4.354483623E-2,1.427550650E-1,7.170791388E-2,1.655813584E-1
1.116465833E-1,1.498804911E-2,9.887225968E-3,2.402036190E-3,1.811542523E-2
1.216845833E-1,-1.724332932E-2,-9.517275374E-2,6.069409847E-4,9.672411198E-2
1.317215833E-1,-2.446385037E-2,-5.859951619E-3,1.213180304E-2,2.792847387E-2
1.417595833E-1,-5.170056460E-2,5.801231869E-2,6.422289312E-2,1.008114949E-1
1.517965833E-1,-3.769606284E-2,2.872092943E-3,1.916717291E-2,4.238658501E-2
1.618345833E-1,-3.002834401E-2,-6.782378211E-2,-9.123995304E-3,7.473295226E-2
1.718715833E-1,-3.969076280E-3,-3.513996166E-2,2.575406134E-2,4.374748161E-2
1.819095833E-1,1.761083596E-2,7.579299343E-2,1.991620123E-2,8.032044863E-2
1.919465833E-1,6.009792916E-2,8.758630207E-2,2.485534430E-2,1.090912899E-1
2.019845833E-1,5.367358418E-2,5.761828031E-3,1.722180426E-2,5.666253474E-2
2.120215833E-1,2.318785772E-2,-3.523100006E-2,3.298414350E-3,4.230578741E-2
2.220595833E-1,-2.250382714E-2,2.637528232E-2,5.270036995E-2,6.308253916E-2
2.320965833E-1,-2.847682645E-2,5.560539003E-2,5.000304937E-2,8.001995996E-2
2.421345833E-1,-1.701381241E-2,-1.005272958E-2,3.577209592E-2,4.086771380E-2
2.521715833E-1,-1.503218645E-2,-5.603019025E-2,1.286621332E-2,5.942127812E-2
2.622085833E-1,-3.668022790E-2,-5.902480977E-3,1.482210696E-2,3.999966568E-2
2.722465833E-1,-1.600581638E-3,4.448076075E-2,4.432306409E-2,6.281428141E-2
2.822835833E-1,2.825486066E-2,4.000323710E-2,1.423972428E-2,5.100358690E-2
2.923215833E-1,3.378814022E-2,1.143633612E-2,1.468645155E-2,3.857615925E-2
3.023585833E-1,1.149039546E-2,2.671043285E-2,2.157388687E-2,3.620647739E-2
3.123965833E-1,1.439800567E-2,4.839033248E-2,2.337307513E-2,5.563476867E-2
3.224335833E-1,1.363315788E-2,2.779262456E-2,3.339988053E-2,4.553948828E-2
