"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.217374986E-3,-2.417667442E-2,-6.824534808E-2,-6.585777462E-2,9.787331403E-2
1.116337499E-2,-1.916709525E-2,-5.515588989E-2,-5.702497065E-2,8.161738178E-2
2.110937500E-2,-1.255261070E-2,-5.196705602E-2,-4.445111811E-2,6.952729571E-2
3.105537497E-2,-3.660151432E-3,-5.561234730E-2,9.028100967E-4,5.573997620E-2
4.100137498E-2,3.635414969E-4,-5.104040938E-2,-5.684078336E-3,5.135722246E-2
5.094737498E-2,-3.866357147E-3,-6.155140992E-2,-1.780944943E-2,6.419268860E-2
6.089337499E-2,-3.106378997E-3,-5.167716203E-2,-1.601435423E-2,5.419075758E-2
7.083937500E-2,1.539944641E-2,-3.684191711E-2,4.342727065E-3,4.016626800E-2
8.078537497E-2,1.760116065E-2,-3.275610209E-2,-1.452097535E-2,3.992019295E-2
9.073137498E-2,3.208087202E-2,-2.351445897E-2,-7.274988770E-2,8.291355915E-2
1.006773750E-1,2.474914881E-2,-3.953171854E-2,-1.193030798E-1,1.280956752E-1
1.106233750E-1,1.289215120E-3,-4.485721637E-2,-6.137237549E-2,7.602894455E-2
1.205693750E-1,-2.482328968E-2,-5.916617534E-2,-2.260416627E-2,6.802779099E-2
1.305153750E-1,-3.907279890E-2,-6.317443253E-2,-1.781471193E-2,7.638754153E-2
1.404613750E-1,-4.625763366E-2,-6.301925291E-2,-3.143580079E-2,8.425796390E-2
1.504073750E-1,-3.574471450E-2,-5.488602262E-2,-6.735992432E-3,6.584476963E-2
1.603533750E-1,-4.222135551E-2,-3.030861293E-2,7.484436035E-4,5.197898659E-2
1.702983750E-1,-4.633980074E-2,-2.335139475E-2,-7.035369873E-3,5.236564904E-2
1.802443750E-1,-5.653222853E-2,-1.808114396E-2,-5.523630738E-2,8.107940727E-2
1.901903750E-1,-7.537579003E-2,-1.929634156E-2,-7.499580324E-2,1.080658550E-1
2.001363750E-1,-8.027691705E-2,-1.735958842E-2,-4.610529542E-2,9.418830600E-2
2.100823750E-1,-7.507642172E-2,-2.268064602E-2,-2.425074220E-2,8.209128638E-2
2.200283750E-1,-5.328843540E-2,-2.150033073E-2,-3.098673463E-2,6.528475543E-2
2.299743750E-1,-3.994841945E-2,-2.845055966E-2,-3.053883791E-2,5.777483174E-2
2.399203750E-1,-3.669776497E-2,-3.264925336E-2,-1.317494631E-2,5.085547079E-2
2.498663750E-1,-4.335838771E-2,-6.057767493E-2,-7.785567641E-3,7.490139884E-2
2.598123750E-1,-3.569121248E-2,-5.811696558E-2,-3.817179322E-2,7.815708627E-2
2.697583750E-1,-2.957260380E-2,-6.790432750E-2,-5.029599488E-2,8.952778166E-2
2.797043750E-1,-1.144637232E-2,-5.861894905E-2,-5.344004273E-2,8.014386311E-2
2.896503750E-1,1.472341692E-2,-4.603046020E-2,-2.649607301E-2,5.511464557E-2
2.995963750E-1,2.507646041E-2,-4.303388095E-2,-2.215510011E-2,5.451231271E-2
3.095423750E-1,1.992645670E-2,-4.401497978E-2,-4.550595582E-2,6.637148587E-2
3.194883750E-1,1.286921916E-2,-5.197191652E-2,-3.398109376E-2,6.341460117E-2
3.294343750E-1,-5.349370921E-3,-5.909655693E-2,-4.793547392E-3,5.953147829E-2
3.393803750E-1,3.423796012E-3,-6.541383390E-2,-4.944405556E-3,6.568971907E-2
3.493263750E-1,9.109002678E-3,-6.211693618E-2,-3.024296880E-2,6.968590138E-2
3.592713750E-1,8.787748427E-3,-5.823057516E-2,-5.838561773E-2,8.292710512E-2
3.692173750E-1,2.433040137E-3,-5.779223498E-2,-3.308997810E-2,6.663939345E-2
3.791633750E-1,-7.050746223E-3,-4.964779448E-2,-3.249180794E-2,5.975227278E-2
3.891093750E-1,-2.656310129E-2,-4.615739959E-2,-4.012768686E-2,6.668084537E-2
3.990553750E-1,-4.843500886E-2,-4.182654968E-2,-3.324200571E-2,7.211408521E-2
4.090013750E-1,-4.161103867E-2,-3.128473249E-2,-2.785204232E-2,5.904192822E-2
4.189473750E-1,-3.353310568E-2,-2.169294166E-2,-5.548422933E-3,4.032168017E-2
4.288933750E-1,-4.726170565E-2,-1.392971221E-2,-2.620722055E-2,5.580792160E-2
4.388393750E-1,-4.267831998E-2,-1.415633750E-2,-3.384193003E-2,5.627714560E-2
4.487853750E-1,-5.129123210E-2,-2.810710883E-2,-3.489092052E-2,6.810415840E-2
4.587313750E-1,-6.370696770E-2,-3.827264856E-2,-3.414247692E-2,8.178680878E-2
4.686773750E-1,-7.092862621E-2,-4.800470861E-2,-4.282500744E-2,9.575647929E-2
4.786233750E-1,-6.664081729E-2,-4.427415761E-2,-5.045913219E-2,9.459029328E-2
4.885693750E-1,-4.583488454E-2,-4.635648815E-2,-4.237711072E-2,7.775332885E-2
4.985153750E-1,-2.636872248E-2,-3.610472026E-2,-3.444419324E-2,5.643813249E-2
5.084613750E-1,-2.027951432E-2,-2.807563436E-2,-1.663123548E-2,3.842002004E-2
5.184073750E-1,-1.857852731E-2,-3.213542014E-2,-2.905598402E-2,4.713912507E-2
5.283533750E-1,-1.403210701E-2,-3.676451460E-2,-3.130131483E-2,5.028222221E-2
5.382983750E-1,-7.915905733E-3,-4.224610568E-2,-3.369691908E-2,5.461572452E-2
5.482443750E-1,1.055148337E-4,-4.495709413E-2,-3.803789198E-2,5.889000486E-2
5.581903750E-1,-4.553062376E-4,-5.267787645E-2,-3.998443007E-2,6.613562292E-2
5.681363750E-1,1.501727148E-2,-5.570403895E-2,-4.687128067E-2,7.433286857E-2
5.780823750E-1,1.629091382E-2,-6.111544518E-2,-3.848871231E-2,7.403966834E-2
5.880283750E-1,-9.625065140E-5,-6.252652450E-2,-2.397007585E-2,6.696372201E-2
5.979743750E-1,-1.654067673E-2,-7.320629943E-2,-1.513902605E-2,7.656334876E-2
6.079203750E-1,-7.196899205E-3,-6.082832862E-2,-1.738552630E-2,6.367210885E-2
6.178663750E-1,-1.415846169E-2,-4.759603391E-2,-1.977996111E-2,5.345176651E-2
6.278123750E-1,-3.429373708E-3,-3.967979014E-2,-2.891097307E-2,4.921474082E-2
6.377583750E-1,-9.302175497E-3,-2.819440593E-2,-4.477856219E-2,5.372685200E-2
6.477043750E-1,-2.122128149E-2,-1.967726938E-2,-5.241210222E-2,5.987124667E-2
6.576503750E-1,-3.279251928E-2,-3.117234718E-2,-4.148541033E-2,6.138488266E-2
6.675963750E-1,-5.217112385E-2,-3.237498240E-2,-2.905949235E-2,6.792952042E-2
6.775423750E-1,-6.075815746E-2,-3.654025560E-2,-2.022727311E-2,7.372846502E-2
6.874883750E-1,-5.813278961E-2,-4.113115129E-2,-2.950855851E-2,7.708403116E-2
6.974343750E-1,-4.954053918E-2,-4.067773626E-2,-3.609544694E-2,7.356510409E-2
7.073803750E-1,-4.288960547E-2,-3.545512201E-2,-3.579665422E-2,6.616633878E-2
7.173263750E-1,-4.733808034E-2,-4.064652675E-2,-3.594517350E-2,7.200756547E-2
7.272723750E-1,-4.442917735E-2,-3.597111139E-2,-4.163392961E-2,7.071956412E-2
7.372183750E-1,-5.212615510E-2,-3.037778366E-2,-3.983941913E-2,7.229885962E-2
7.471638750E-1,-4.753213938E-2,-3.345721979E-2,-3.639774799E-2,6.858196475E-2
7.571098750E-1,-3.884484429E-2,-2.412426875E-2,-2.966175556E-2,5.450433023E-2
7.670558750E-1,-2.419902175E-2,-2.171774665E-2,-2.142829120E-2,3.894129989E-2
7.770018750E-1,-1.076931043E-2,-2.762126002E-2,-3.310401142E-2,4.443858261E-2
7.869478750E-1,-4.815278021E-3,-4.261104503E-2,-2.307486713E-2,4.869638132E-2
7.968938750E-1,-1.060184252E-2,-5.492577455E-2,-2.846424580E-2,6.276506244E-2
8.068398750E-1,-1.365943837E-2,-6.410075940E-2,-3.534992695E-2,7.446546144E-2
8.167858750E-1,-1.157023279E-2,-6.487376131E-2,-2.996054828E-2,7.238860164E-2
8.267318750E-1,-6.717578270E-3,-5.780004649E-2,-3.100836933E-2,6.593550031E-2
8.366778750E-1,2.784160869E-3,-5.646587634E-2,-3.026051044E-2,6.412367140E-2
8.466238750E-1,3.890910884E-3,-4.574101388E-2,-2.547047138E-2,5.249880428E-2
8.565698750E-1,9.818269936E-3,-4.634366996E-2,-2.936237812E-2,5.573404183E-2
8.665158750E-1,-6.298593292E-4,-4.250327353E-2,-2.756728292E-2,5.066438662E-2
8.764618750E-1,-1.678254589E-2,-4.086279150E-2,-1.634004414E-2,4.710009149E-2
8.864078750E-1,-2.953233110E-2,-3.883833926E-2,-2.247728169E-2,5.371967395E-2
8.963538750E-1,-2.694311092E-2,-3.435521507E-2,-3.131008565E-2,5.372646919E-2
9.062998750E-1,-2.552103609E-2,-3.569311283E-2,-2.607156515E-2,5.103967178E-2
9.162458750E-1,-2.128141645E-2,-3.336190104E-2,-3.131067038E-2,5.046061044E-2
9.261918750E-1,-3.731109678E-2,-3.801751809E-2,-3.265786886E-2,6.248188556E-2
9.361368750E-1,-5.970949131E-2,-4.483256671E-2,-3.804724753E-2,8.380200138E-2
9.460828750E-1,-6.192924969E-2,-4.304538351E-2,-4.178946555E-2,8.622352602E-2
9.560288750E-1,-6.080876329E-2,-3.622023932E-2,-3.610070944E-2,7.945358803E-2
9.659748750E-1,-5.747526107E-2,-2.708116002E-2,-4.283728659E-2,7.662785385E-2
9.759208750E-1,-4.401303832E-2,-2.096221330E-2,-1.544600487E-2,5.113844928E-2
9.858668750E-1,-2.334706872E-2,-2.948941802E-2,-2.832040429E-2,4.708244569E-2
9.958128750E-1,-3.059045786E-2,-2.006643813E-2,-3.101597071E-2,4.796278234E-2
1.005758875E0,-3.314341617E-2,-2.772090937E-2,-3.505756617E-2,5.564142159E-2
1.015704875E0,-3.117989374E-2,-3.937357876E-2,-3.460791528E-2,6.099321502E-2
1.025650875E0,-1.932006846E-2,-4.014643449E-2,-3.206320703E-2,5.489126062E-2
1.035596875E0,-1.434116433E-2,-4.653513429E-2,-3.221231103E-2,5.838510683E-2
1.045542875E0,-2.349484339E-4,-4.972098974E-2,-3.894888818E-2,6.316049329E-2
1.055488875E0,1.047620047E-3,-4.770176345E-2,-1.410056055E-2,4.975320645E-2
1.065434875E0,4.258508887E-3,-6.079716478E-2,-2.472787499E-2,6.577155879E-2
1.075380875E0,-1.562033412E-3,-5.866309096E-2,-3.236258447E-2,6.701593141E-2
1.085326875E0,-1.312904567E-2,-4.525870996E-2,-3.730114281E-2,6.010073146E-2
1.095272875E0,-6.910344525E-3,-3.811395147E-2,-3.520608544E-2,5.234400262E-2
1.105218875E0,-1.109847212E-3,-3.827793389E-2,-3.984526634E-2,5.526370630E-2
1.115164875E0,-2.220672006E-3,-3.213703270E-2,-2.772047997E-2,4.249876780E-2
1.125110875E0,4.658357939E-3,-4.646477127E-2,-3.819752097E-2,6.033014070E-2
1.135056875E0,-1.331205895E-2,-4.812739050E-2,-2.577335715E-2,5.619361680E-2
1.145002875E0,-2.045802799E-2,-5.786473589E-2,-1.454845726E-2,6.307548000E-2
1.154947875E0,-2.733470078E-2,-4.968117842E-2,-1.589624047E-2,5.889054098E-2
1.164893875E0,-4.369066031E-2,-5.091586369E-2,-2.891915917E-2,7.305899493E-2
1.174839875E0,-3.528189825E-2,-4.643325570E-2,-3.760110497E-2,6.938805858E-2
1.184785875E0,-3.560725012E-2,-3.295686258E-2,-3.176324487E-2,5.799081631E-2
1.194731875E0,-3.439512231E-2,-2.630349405E-2,-3.879919946E-2,5.814014204E-2
1.204677875E0,-4.435569429E-2,-1.986882508E-2,-3.835071802E-2,6.191102809E-2
1.214623875E0,-4.709481790E-2,-2.201748041E-2,-3.445705712E-2,6.236970500E-2
1.224569875E0,-4.814166136E-2,-2.678379256E-2,-1.814040184E-2,5.800056277E-2
1.234515875E0,-4.895426902E-2,-2.245220262E-2,-2.143472314E-2,5.796610401E-2
1.244461875E0,-4.799787467E-2,-3.298607582E-2,-2.547807276E-2,6.356893394E-2
1.254407875E0,-3.294356473E-2,-3.815483630E-2,-4.014815211E-2,6.444334029E-2
1.264353875E0,-3.363485180E-2,-3.579061058E-2,-4.643566310E-2,6.759098956E-2
1.274299875E0,-3.489970505E-2,-3.858654811E-2,-3.580951810E-2,6.316037281E-2
1.284245875E0,-3.821797709E-2,-4.896083343E-2,-3.536045194E-2,7.147124278E-2
1.294191875E0,-3.406898016E-2,-4.847165903E-2,-1.275745511E-2,6.060486613E-2
1.304137875E0,-1.980131258E-2,-4.757792582E-2,-1.634939969E-2,5.406527421E-2
1.314083875E0,-7.518962016E-3,-3.979366923E-2,-1.320535183E-2,4.259638738E-2
1.324029875E0,-7.575067878E-4,-3.726700969E-2,-1.844328761E-2,4.158796323E-2
1.333975875E0,3.014564007E-3,-2.728995130E-2,-2.727433741E-2,3.870036847E-2
1.343921875E0,-1.080186297E-3,-3.806398062E-2,-3.805251002E-2,5.383332557E-2
1.353867875E0,-9.651875538E-3,-4.828512371E-2,-4.943002224E-2,6.977061682E-2
1.363813875E0,-1.097542935E-2,-5.298338433E-2,-3.969967067E-2,6.711008058E-2
1.373758875E0,-1.145311032E-2,-5.799843156E-2,-2.009103298E-2,6.243910157E-2
1.383704875E0,-9.905183315E-3,-6.515065895E-2,-2.667850614E-2,7.109475162E-2
1.393650875E0,-1.227069268E-2,-4.969481888E-2,-1.320652127E-2,5.286357089E-2
1.403596875E0,-1.580434782E-2,-4.254392539E-2,-1.634998441E-2,4.823986927E-2
1.413542875E0,-1.922566334E-2,-4.219126976E-2,-2.218842924E-2,5.140093158E-2
1.423488875E0,-3.355830810E-2,-3.231779389E-2,-2.982196927E-2,5.531681205E-2
1.433434875E0,-3.704695338E-2,-3.041169295E-2,-4.898154080E-2,6.853130060E-2
1.443380875E0,-3.548320235E-2,-2.680125198E-2,-4.434119046E-2,6.279734014E-2
1.453326875E0,-3.893347529E-2,-2.043082930E-2,-4.613803983E-2,6.373345278E-2
1.463272875E0,-3.773697051E-2,-2.283167778E-2,-3.371504545E-2,5.551638266E-2
1.473218875E0,-3.811482855E-2,-2.537158035E-2,-2.518337309E-2,5.225571285E-2
1.483164875E0,-4.773619350E-2,-4.194317880E-2,-1.785037994E-2,6.600462470E-2
1.493110875E0,-5.374330309E-2,-4.791641565E-2,-1.470691681E-2,7.348890337E-2
1.503056875E0,-4.666982125E-2,-4.217705829E-2,-2.488633454E-2,6.764840063E-2
1.513002875E0,-4.210130030E-2,-4.212341922E-2,-3.461493194E-2,6.888465320E-2
1.522948875E0,-3.128476904E-2,-3.507308413E-2,-4.284781158E-2,6.359868679E-2
1.532894875E0,-2.217469742E-2,-3.384559368E-2,-4.329687774E-2,5.926095712E-2
1.542840875E0,-1.727954095E-2,-2.975452986E-2,-4.688940704E-2,5.815953125E-2
1.552786875E0,-1.170190478E-2,-3.203241779E-2,-2.653057158E-2,4.320742521E-2
1.562732875E0,-1.519234534E-2,-3.760053396E-2,-2.308831573E-2,4.666559583E-2
1.572678875E0,-4.107595906E-3,-3.986256588E-2,-1.904672027E-2,4.436974257E-2
1.582623875E0,9.848858183E-4,-4.656060623E-2,-2.952317655E-2,5.514052961E-2
1.592569875E0,-8.092149035E-3,-5.295936049E-2,-1.814566433E-2,5.656360910E-2
1.602515875E0,3.763368493E-3,-5.179006811E-2,-2.697905302E-2,5.851703512E-2
1.612461875E0,3.402823694E-3,-5.233023207E-2,-3.431438506E-2,6.266984458E-2
1.622407875E0,-1.573873110E-2,-5.555861230E-2,-3.551247954E-2,6.779087889E-2
1.632353875E0,-2.702943044E-2,-5.360873491E-2,-3.311921418E-2,6.856652912E-2
1.642299875E0,-1.997955673E-2,-4.348829640E-2,-4.464466095E-2,6.544891414E-2
1.652245875E0,-1.335046784E-2,-4.736501408E-2,-3.416586578E-2,5.990814581E-2
1.662191875E0,-1.372262028E-2,-2.409835371E-2,-1.919699371E-2,3.372781532E-2
1.672137875E0,-1.441329522E-2,-2.426870868E-2,-3.102181792E-2,4.194122658E-2
1.682083875E0,-2.228055029E-2,-2.040181249E-2,-3.266722441E-2,4.449499326E-2
1.692029875E0,-4.055209878E-2,-3.022339890E-2,-2.533306181E-2,5.656580750E-2
1.701975875E0,-4.787622975E-2,-3.679485159E-2,-2.413613677E-2,6.502728333E-2
1.711921875E0,-4.393676413E-2,-3.565337460E-2,-3.236960113E-2,6.518737178E-2
1.721867875E0,-3.802008995E-2,-4.506317998E-2,-3.880621612E-2,7.058427473E-2
1.731813875E0,-3.494303383E-2,-4.102723074E-2,-4.239816070E-2,6.857006129E-2
1.741759875E0,-2.415286529E-2,-3.274572328E-2,-3.955407500E-2,5.674652539E-2
1.751709000E0,-3.522486962E-2,-3.329203594E-2,-2.413672149E-2,5.414547462E-2
1.761655000E0,-3.274394627E-2,-3.271696229E-2,-1.874792755E-2,4.994046882E-2
1.771601000E0,-2.935430622E-2,-3.424977789E-2,-2.578271270E-2,5.195643226E-2
1.781547000E0,-2.208269970E-2,-3.089230666E-2,-1.949520171E-2,4.268539711E-2
1.791493000E0,-1.223815384E-2,-2.816063826E-2,-3.221815825E-2,4.450622066E-2
1.801438000E0,-6.702160807E-3,-2.977915669E-2,-4.029959500E-2,5.055466833E-2
1.811384000E0,-5.453524450E-3,-4.087323883E-2,-3.880329251E-2,5.662206364E-2
1.821330000E0,-9.532450726E-3,-4.812767372E-2,-3.281574368E-2,5.902553370E-2
1.831276000E0,-1.982812755E-2,-4.956518428E-2,-2.742578030E-2,6.001696060E-2
1.841222000E0,-1.246303867E-2,-4.614286378E-2,-2.488107204E-2,5.388468202E-2
1.851168000E0,-3.243688066E-3,-5.284384601E-2,-3.625799954E-2,6.416880943E-2
1.861114000E0,5.790191595E-3,-4.541129944E-2,-2.233636379E-2,5.093746738E-2
1.871060000E0,1.671120529E-3,-3.947207237E-2,-3.056807399E-2,4.995242025E-2
1.881006000E0,-4.660025309E-3,-3.540315032E-2,-3.715437770E-2,5.153199657E-2
1.890952000E0,-1.607342024E-2,-2.971391912E-2,-4.194441676E-2,5.385727365E-2
1.900898000E0,-1.555396822E-2,-2.789040553E-2,-3.460966945E-2,4.709171761E-2
1.910844000E0,-1.709244832E-2,-3.228857608E-2,-3.715437770E-2,5.210711772E-2
1.920790000E0,-2.643386411E-2,-3.460805689E-2,-2.562776148E-2,5.052968368E-2
1.930736000E0,-3.267517297E-2,-3.561888973E-2,-2.622651637E-2,5.499274857E-2
1.940682000E0,-2.814579638E-2,-3.802429264E-2,-1.604885280E-2,4.995596422E-2
1.950628000E0,-4.445893419E-2,-3.938965861E-2,-2.278426051E-2,6.361811505E-2
1.960574000E0,-3.791993811E-2,-4.225218130E-2,-2.667558253E-2,6.272762736E-2
1.970520000E0,-4.880045070E-2,-3.756063585E-2,-3.445881128E-2,7.056695423E-2
1.980466000E0,-5.136042110E-2,-3.335184657E-2,-3.266313136E-2,6.940546574E-2
1.990412000E0,-3.637529103E-2,-2.722885247E-2,-3.341215968E-2,5.639986364E-2
2.000358000E0,-3.316180292E-2,-2.573986814E-2,-3.954998195E-2,5.767535919E-2
2.010304000E0,-2.434210494E-2,-1.734002308E-2,-3.386181056E-2,4.516455124E-2
2.020249000E0,-2.451426433E-2,-2.272562390E-2,-2.024013698E-2,3.907769546E-2
2.030195000E0,-2.341175811E-2,-2.631283589E-2,-1.874324977E-2,3.989718239E-2
2.040141000E0,-2.586530462E-2,-4.275048285E-2,-2.727492213E-2,5.692573358E-2
2.050087000E0,-2.096834374E-2,-4.501594087E-2,-3.191468775E-2,5.903095515E-2
2.060033000E0,-1.754166066E-2,-5.040635194E-2,-2.143472314E-2,5.751484617E-2
2.069979000E0,-7.420436433E-3,-5.680508793E-2,-2.877005517E-2,6.410613829E-2
2.079925000E0,-1.047100193E-2,-5.048412904E-2,-3.595569849E-2,6.285778727E-2
2.089871000E0,-1.235502049E-2,-4.866713875E-2,-3.865009546E-2,6.336376571E-2
2.099817000E0,-5.857091965E-3,-4.819720077E-2,-2.293277979E-2,5.369532640E-2
2.109763000E0,-1.040066175E-2,-4.134305804E-2,-1.784453273E-2,4.621525247E-2
2.119709000E0,-1.215940372E-2,-3.502621047E-2,-2.637737453E-2,4.550222419E-2
2.129655000E0,-1.062629119E-2,-3.299992641E-2,-2.727609158E-2,4.411233817E-2
2.139601000E0,2.416142598E-3,-3.233793480E-2,-3.026928127E-2,4.435999505E-2
2.149547000E0,-1.112823810E-2,-3.412221266E-2,-3.041896999E-2,4.704760159E-2
2.159493000E0,-1.657031480E-2,-4.042800077E-2,-3.685616970E-2,5.716096416E-2
2.169439000E0,-2.316636692E-2,-3.863550483E-2,-3.775313258E-2,5.877654132E-2
2.179385000E0,-3.404514362E-2,-3.759814939E-2,-3.146620631E-2,5.968931882E-2
2.189331000E0,-3.084603600E-2,-4.277678618E-2,-3.146503687E-2,6.141156176E-2
2.199277000E0,-3.558148126E-2,-4.213428682E-2,-3.176324487E-2,6.364152464E-2
2.209223000E0,-3.137555163E-2,-2.875127099E-2,-2.233110130E-2,4.805974312E-2
2.219169000E0,-1.842864216E-2,-1.940578042E-2,-2.337775290E-2,3.553475055E-2
2.229114000E0,-2.472493311E-2,-2.010990396E-2,-2.936530173E-2,4.333649155E-2
2.239060000E0,-3.330077022E-2,-1.993123041E-2,-3.834604025E-2,5.455835450E-2
2.249006000E0,-4.328483613E-2,-2.932523916E-2,-4.762557149E-2,7.072299308E-2
2.258952000E0,-3.300611167E-2,-2.479780404E-2,-3.879393697E-2,5.665071966E-2
2.268898000E0,-2.254549768E-2,-2.831798318E-2,-2.951265156E-2,4.670336433E-2
2.278844000E0,-1.659279004E-2,-3.864918640E-2,-3.041195333E-2,5.190344108E-2
2.288790000E0,-1.789719878E-2,-4.272277253E-2,-2.666739643E-2,5.344805936E-2
2.298736000E0,-1.546614122E-2,-4.836653248E-2,-2.726556659E-2,5.763622220E-2
2.308682000E0,-1.416106552E-2,-4.016948075E-2,-3.549786150E-2,5.544565927E-2
2.318628000E0,-2.439960408E-2,-3.841178488E-2,-2.008109272E-2,4.973988522E-2
2.328574000E0,-1.653939765E-2,-3.677832864E-2,-1.065070331E-2,4.170892726E-2
2.338520000E0,-8.698318005E-3,-2.797620429E-2,-2.726556659E-2,4.002174239E-2
2.348466000E0,3.219942888E-3,-2.730529568E-2,-3.205560565E-2,4.223161207E-2
2.358412000E0,8.513788101E-3,-3.121139562E-2,-4.178537250E-2,5.284555950E-2
2.368358000E0,1.404190566E-3,-3.780834309E-2,-3.534875751E-2,5.177815384E-2
2.378304000E0,-1.136790086E-2,-5.083505334E-2,-2.891272724E-2,5.957665327E-2
2.388250000E0,-1.441917441E-2,-4.696016748E-2,-3.669595599E-2,6.131690719E-2
2.398196000E0,-1.664823809E-2,-5.327011260E-2,-3.445004046E-2,6.558714825E-2
2.408142000E0,-2.153554650E-2,-5.037741279E-2,-1.693646014E-2,5.734550692E-2
2.418088000E0,-1.306409589E-2,-4.701436386E-2,-1.933147967E-2,5.248549435E-2
2.428034000E0,-1.210925014E-2,-3.562895791E-2,-3.684622943E-2,5.266593970E-2
2.437980000E0,-2.896897014E-2,-3.539116352E-2,-4.178712666E-2,6.195078402E-2
2.447925000E0,-1.934436638E-2,-2.416014690E-2,-4.103926778E-2,5.140173838E-2
2.457871000E0,-3.142584225E-2,-1.764012229E-2,-2.876420796E-2,4.611005460E-2
2.467817000E0,-3.098343643E-2,-1.882063402E-2,-2.711763203E-2,4.527201746E-2
2.477763000E0,-2.607959137E-2,-2.279126347E-2,-2.651887715E-2,4.362152704E-2
2.487709000E0,-2.898355164E-2,-2.409195375E-2,-2.412385762E-2,4.474850843E-2
2.497655000E0,-2.869530218E-2,-3.150642419E-2,-2.547164083E-2,4.964755401E-2
2.507601000E0,-3.569684043E-2,-2.509867983E-2,-3.729646504E-2,5.740413269E-2
2.517547000E0,-3.812177669E-2,-4.556492590E-2,-4.358280659E-2,7.368102442E-2
2.527493000E0,-3.914821885E-2,-4.772532590E-2,-4.298405170E-2,7.521913635E-2
2.537439000E0,-3.307054524E-2,-4.421426933E-2,-3.924183369E-2,6.773835019E-2
2.547385000E0,-1.785881729E-2,-3.163465180E-2,-3.011199117E-2,4.718496118E-2
2.557331000E0,2.940692659E-4,-3.072302520E-2,-2.681942403E-2,4.078323503E-2
2.567277000E0,-1.085707348E-2,-3.763838097E-2,-2.906417012E-2,4.877755377E-2
2.577223000E0,-1.194641432E-2,-3.151885866E-2,-1.873506367E-2,3.856368599E-2
2.587169000E0,-1.119008155E-2,-3.457402427E-2,-1.319716573E-2,3.866194851E-2
2.597115000E0,-8.006350282E-3,-4.089842297E-2,-3.639833272E-2,5.533191910E-2
2.607061000E0,-4.038690124E-5,-4.716060364E-2,-3.594868183E-2,5.929951005E-2
2.617007000E0,-6.515127565E-3,-4.625520798E-2,-2.921210468E-2,5.509390358E-2
2.626953000E0,-1.641628635E-3,-4.711325033E-2,-3.385128558E-2,5.803673696E-2
2.636899000E0,-8.636383200E-4,-4.770135232E-2,-3.100719988E-2,5.690001168E-2
2.646845000E0,-1.151230881E-2,-4.278972315E-2,-4.268116593E-2,6.152378066E-2
2.656791000E0,-1.273058076E-2,-4.029843469E-2,-4.642338395E-2,6.277867554E-2
2.666736000E0,-7.825675886E-3,-3.874390216E-2,-2.337073624E-2,4.591865057E-2
2.676682000E0,-1.284033939E-2,-3.573961189E-2,-1.917945206E-2,4.254463016E-2
2.686628000E0,-1.292906175E-2,-2.661046830E-2,-1.453968644E-2,3.296483191E-2
2.696574000E0,-2.020814632E-2,-2.485796184E-2,-2.456941545E-2,4.037256023E-2
2.706520000E0,-2.617737235E-2,-3.571005605E-2,-4.073521256E-2,6.016494385E-2
2.716466000E0,-3.273539015E-2,-3.774973389E-2,-3.399922013E-2,6.043670364E-2
2.726412000E0,-3.999516063E-2,-3.813241131E-2,-3.399863541E-2,6.488143707E-2
