"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.961249990E-3,2.338471703E-2,8.999586655E-3,4.120006621E-2,4.822118835E-2
1.593925001E-2,6.000913370E-2,3.819867214E-3,-1.346871042E-1,1.475001816E-1
2.591625002E-2,2.326074692E-2,-4.565472177E-2,3.371095240E-2,6.133387546E-2
3.589425003E-2,4.855120400E-2,-1.154438627E-2,-3.289877415E-2,5.977308428E-2
4.587224999E-2,1.131216730E-2,1.917714972E-2,-3.604457617E-2,4.236672835E-2
5.585025001E-2,-1.715803078E-2,1.867923190E-2,-4.011189938E-3,2.567881168E-2
6.582825002E-2,-1.532859004E-2,-5.268935161E-3,-3.934299052E-2,4.255112517E-2
7.580625004E-2,-3.358751677E-2,1.387276581E-2,-2.916649640E-2,4.659677484E-2
8.578425000E-2,-1.579498771E-2,1.279290386E-2,-1.286387444E-4,2.032625331E-2
9.576225001E-2,-1.198661393E-2,2.812492456E-3,-3.066689193E-2,3.304613878E-2
1.057392500E-1,1.583953847E-2,-1.268709666E-2,-3.066513777E-2,3.677232757E-2
1.157172500E-1,6.255641382E-3,-2.213436076E-3,-2.224280834E-3,6.998555107E-3
1.256952500E-1,1.160915332E-2,1.430786261E-2,-8.811753988E-3,2.042386794E-2
1.356732500E-1,-2.532104761E-3,1.610259237E-3,-3.635506332E-2,3.647869403E-2
1.456512500E-1,2.192250655E-2,-2.004064643E-2,-1.926072836E-3,2.976463605E-2
1.556292500E-1,1.892009379E-2,-1.035002852E-2,-2.916942000E-2,3.627599899E-2
1.656072500E-1,3.237596455E-3,1.025968904E-2,-1.330300033E-2,1.710885933E-2
1.755852500E-1,-9.888587273E-3,7.312600985E-3,-3.380977035E-2,3.597719920E-2
1.855632500E-1,-3.282643313E-2,9.136731271E-3,-1.554950058E-2,3.745452628E-2
1.955402500E-1,-2.706265450E-2,1.675211753E-2,-1.959109604E-2,3.737421243E-2
2.055182500E-1,-2.623359469E-2,1.150776808E-2,-1.584946275E-2,3.273890173E-2
2.154962500E-1,-4.005533670E-2,1.060209833E-3,-2.752518296E-2,4.861265000E-2
2.254742500E-1,-4.312721713E-2,9.020371679E-3,-4.219350815E-2,6.100504973E-2
2.354522500E-1,-8.342560614E-3,5.266943453E-3,-1.629677474E-2,1.905056109E-2
2.454302500E-1,4.423692729E-3,4.825149765E-3,-2.407883406E-2,2.495278295E-2
2.554082500E-1,2.678162041E-2,-4.528750749E-3,3.762098551E-3,2.742112618E-2
2.653862500E-1,2.382380638E-2,-1.776309198E-2,-1.539805770E-2,3.346940943E-2
2.753642500E-1,2.355923129E-2,-1.072684502E-2,-3.261343002E-2,4.163818441E-2
2.853412500E-1,2.098682642E-2,-4.739853507E-3,-1.435082138E-2,2.586231174E-2
2.953192500E-1,1.082597817E-2,-1.617120579E-5,-3.216260970E-2,3.393575588E-2
3.052972500E-1,-2.533755458E-2,4.651067192E-3,-3.575338483E-2,4.406731924E-2
3.152752500E-1,-4.010959703E-2,8.280835943E-3,-2.168264508E-2,4.634100901E-2
3.252532500E-1,-4.891212339E-2,2.255217173E-2,-3.365715802E-2,6.351220788E-2
3.352312500E-1,-3.021206307E-2,2.529051418E-2,-6.265291572E-3,3.989527216E-2
3.452092500E-1,-1.103940611E-2,5.539058251E-3,-1.569568098E-2,1.997258258E-2
3.551907084E-1,2.304722533E-2,-1.036455519E-3,-2.916766584E-2,3.718872902E-2
3.651687083E-1,5.589521093E-2,-1.870406429E-2,-1.389824688E-2,6.055805390E-2
3.751457083E-1,5.811088082E-2,-2.462169321E-2,-3.006404400E-2,6.990671633E-2
3.851237083E-1,3.510945792E-2,-2.368582807E-2,-3.949501812E-2,5.790983460E-2
3.951017084E-1,2.354189978E-2,-1.945688417E-3,1.368833184E-3,2.366179310E-2
4.050797083E-1,-1.315293017E-2,7.975309789E-3,-4.084221661E-2,4.364277484E-2
4.150577083E-1,-4.406644441E-2,1.683512972E-2,-3.021548688E-2,5.602007465E-2
4.250357084E-1,-3.848506694E-2,1.934512013E-2,6.459419131E-3,4.355523098E-2
4.350137084E-1,-1.761408848E-2,1.168407077E-2,-2.347774029E-2,3.159078840E-2
4.449917083E-1,-3.584567034E-3,8.847732637E-3,-1.404735088E-2,1.698409728E-2
4.549697083E-1,2.895631183E-2,-1.614960764E-2,-2.033310771E-2,3.889361247E-2
4.649467084E-1,3.299792100E-2,-1.678383867E-2,-3.619894266E-2,5.177763495E-2
4.749247084E-1,4.880218660E-2,-1.277396436E-2,-1.000517070E-2,5.142889288E-2
4.849027083E-1,6.183134994E-2,-1.592653636E-2,-2.317719340E-2,6.792608254E-2
4.948807083E-1,-2.862013348E-3,1.593210949E-3,-3.245730937E-2,3.262217609E-2
5.048587084E-1,-3.631311868E-2,3.107932163E-3,1.969926953E-3,3.649907455E-2
5.148367084E-1,-4.325782930E-2,4.412299795E-3,-5.161921978E-2,6.749260727E-2
5.248147083E-1,-3.931790231E-2,2.134069260E-2,-1.434965193E-2,4.698122086E-2
5.347927083E-1,-5.165100488E-2,1.319563083E-2,-2.074007392E-3,5.335028102E-2
5.447707084E-1,-2.777911201E-2,2.443122930E-2,-6.569229841E-2,7.539258650E-2
5.547477084E-1,-4.510804365E-2,-4.906572243E-3,-3.560661972E-2,5.767704414E-2
5.647257083E-1,-1.647217751E-2,-1.034535075E-2,-4.907977402E-2,5.279377929E-2
5.747037083E-1,-6.819249017E-3,1.452554349E-2,-4.039958239E-2,4.346975762E-2
5.846817084E-1,1.418871417E-2,1.137014838E-2,5.060999036E-2,5.377704908E-2
5.946597083E-1,5.503620470E-2,8.633487001E-3,-2.078100443E-3,5.574799931E-2
6.046377083E-1,2.940545794E-2,-6.363250706E-3,-6.704417467E-2,7.348532693E-2
6.146157084E-1,4.853394558E-2,-6.204803953E-2,4.911310315E-2,9.283102921E-2
6.245937084E-1,6.451687559E-2,-1.358829877E-2,-1.034202880E-1,1.226491951E-1
6.345717083E-1,-1.323119607E-2,7.563547036E-3,-1.233283031E-1,1.242664160E-1
6.445487083E-1,-4.483352602E-4,-1.020200260E-2,1.808380079E-1,1.811261079E-1
6.545267084E-1,-8.222708681E-3,2.866433934E-2,-9.233981431E-2,9.703555325E-2
6.645047084E-1,-6.395906949E-2,3.359736110E-2,-5.836047471E-2,9.287351749E-2
6.744827083E-1,-9.330017379E-2,-8.482345613E-3,2.531142712E-2,9.704401558E-2
6.844607083E-1,3.431830909E-2,-1.096616973E-2,7.053496242E-3,3.671178321E-2
6.944387084E-1,4.170626606E-2,-3.203260051E-3,-1.510189623E-1,1.567048195E-1
7.044167083E-1,6.218484610E-2,-6.897615868E-2,1.152749330E-1,1.480303203E-1
7.143947083E-1,1.147452209E-1,-4.316301305E-2,-1.161414903E-1,1.688737907E-1
7.243727084E-1,8.142266069E-2,-3.643034622E-2,-2.602946520E-2,9.292121855E-2
7.343497084E-1,6.241058517E-2,-8.541301992E-3,7.381408095E-2,9.703892790E-2
7.443277083E-1,-2.688443091E-2,2.096318174E-4,-1.073086864E-1,1.106253621E-1
7.543057083E-1,-1.058820571E-1,3.400705906E-2,1.767905653E-2,1.126056798E-1
7.642837084E-1,-1.542206600E-1,5.913252644E-2,-3.800339341E-2,1.694842930E-1
7.742617084E-1,-1.204730072E-1,7.619514939E-2,-2.528219104E-2,1.447709758E-1
7.842397083E-1,-1.003260694E-1,3.086429941E-2,-1.480222642E-2,1.060048635E-1
7.942177083E-1,-3.323283517E-2,4.664095519E-3,-1.809362411E-2,3.812550792E-2
8.041957084E-1,7.129482636E-3,-1.095222778E-2,-7.198097885E-2,7.315765258E-2
8.141737083E-1,9.265484218E-2,-3.558307554E-2,1.857894301E-2,1.009764931E-1
8.241507083E-1,1.175111092E-1,-4.316857704E-2,-3.156560898E-2,1.291076083E-1
8.341287083E-1,1.329612620E-1,-3.990297105E-2,-3.276253402E-2,1.426335442E-1
8.441067084E-1,6.087081229E-2,-4.093423717E-2,-3.874365091E-3,7.345664209E-2
8.540847083E-1,-5.744039705E-3,9.960695319E-3,-2.093770981E-2,2.388717512E-2
8.640627083E-1,-5.384150891E-2,4.012650828E-2,-4.384183824E-2,8.019446071E-2
8.740407084E-1,-9.913760450E-2,3.625042557E-2,2.037462294E-2,1.075057358E-1
8.840187084E-1,-1.129192451E-1,4.436905609E-2,-6.809082627E-2,1.391248708E-1
8.939967083E-1,-8.662430719E-2,3.450372521E-2,-2.376893163E-3,9.327340065E-2
9.039747083E-1,-3.488458680E-2,1.847966826E-2,-2.767370224E-2,4.821064541E-2
9.139517084E-1,2.988408908E-2,-1.192466542E-4,-3.620537460E-2,4.694573623E-2
9.239297084E-1,7.975978564E-2,-2.971630826E-2,-7.016074061E-3,8.540437739E-2
9.339077083E-1,1.091035166E-1,-1.895149288E-2,-2.333039045E-2,1.131682091E-1
9.438857083E-1,7.443323714E-2,-3.030166936E-2,-2.482844710E-2,8.411272046E-2
9.538637084E-1,5.813953218E-2,-2.125494867E-2,-2.524827719E-3,6.195444133E-2
9.638417083E-1,1.498166057E-2,4.927923717E-3,-3.485934556E-2,3.826105799E-2
9.738197083E-1,-6.505943782E-2,2.301295973E-2,-2.662588120E-2,7.396799520E-2
9.837977084E-1,-1.200500616E-1,3.346008858E-2,-1.390292466E-2,1.253989081E-1
9.937757084E-1,-8.981389023E-2,3.273116006E-2,-4.443766952E-2,1.054161761E-1
1.003752708E0,-6.592245030E-2,3.323878060E-2,-2.213463485E-2,7.707482111E-2
1.013730708E0,-1.468753649E-2,2.329201810E-3,-1.943965316E-2,2.447547801E-2
1.023708708E0,4.112851091E-2,-2.437872313E-2,-3.770109236E-2,6.088718187E-2
1.033686708E0,5.521306013E-2,-3.581722911E-2,-3.246374130E-2,7.338426541E-2
1.043664708E0,7.757274427E-2,-4.739155496E-2,-2.213697374E-2,9.356033209E-2
1.053642708E0,5.638101862E-2,-3.156787477E-2,-3.231697619E-2,7.224774687E-2
1.063620708E0,2.164112757E-2,-1.842604746E-2,-2.049098253E-2,3.503909235E-2
1.073598708E0,-2.018544724E-2,2.086754322E-2,-3.007164538E-2,4.179964708E-2
1.083576708E0,-6.055395716E-2,3.303175262E-2,-8.367365599E-3,6.948302826E-2
1.093553708E0,-7.640785100E-2,2.252032268E-2,-1.375499010E-2,8.083640504E-2
1.103531708E0,-6.049415111E-2,2.501419670E-2,-2.049039781E-2,6.859379532E-2
1.113509708E0,-4.169876975E-2,3.416450447E-2,-2.108915269E-2,5.788569017E-2
1.123487708E0,-2.559643777E-3,1.442453284E-2,-2.393382311E-2,2.806148272E-2
1.133465708E0,4.475437847E-2,-1.847546557E-2,-3.560954332E-2,6.010271871E-2
1.143443708E0,7.189492428E-2,-4.370282069E-2,-4.009903550E-2,9.320273237E-2
1.153421708E0,6.059255792E-2,-1.657769691E-2,-1.929171860E-2,6.571490331E-2
1.163399708E0,2.046563851E-2,-2.376143075E-2,-3.111654282E-2,4.417790384E-2
1.173377708E0,-8.331382382E-3,9.043267183E-4,-2.737432480E-2,2.862836701E-2
1.183354708E0,-4.217813637E-2,1.910618828E-2,-2.542720199E-2,5.282598053E-2
1.193332708E0,-7.202868847E-2,3.313147506E-2,-3.231288314E-2,8.561512144E-2
1.203310708E0,-6.232641268E-2,4.680809420E-2,-2.378179550E-2,8.149327087E-2
1.213288708E0,-4.680712575E-2,1.718659306E-2,-1.779424667E-2,5.294262193E-2
1.223266708E0,-1.380811982E-2,-4.083640594E-3,-2.108681381E-2,2.553417338E-2
1.233244708E0,3.262143112E-2,-1.616003213E-2,-1.554950058E-2,3.958650496E-2
1.243222708E0,5.174835645E-2,-1.670053412E-2,-3.560720444E-2,6.499748644E-2
1.253200708E0,5.150801762E-2,-2.070694579E-2,-2.812218368E-2,6.223110715E-2
1.263178708E0,4.638609882E-2,-2.877018308E-2,-2.812101424E-2,6.140183254E-2
1.273155708E0,2.815744970E-3,-8.754926361E-3,-2.886945784E-2,3.029889027E-2
1.283133708E0,-1.708350619E-2,5.351846851E-4,-2.632533431E-2,3.138719218E-2
