"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.699573334E-1,4.331811958E-2,-1.327959320E-2,-4.797581971E-2,6.598853200E-2
6.799343334E-1,7.293424859E-2,-3.276502823E-2,3.016169250E-2,8.545571594E-2
6.899123333E-1,8.104951696E-2,-4.104833096E-2,-4.512939513E-2,1.014428508E-1
6.998903333E-1,1.932505230E-2,-7.198964003E-3,-8.389935851E-2,8.639667290E-2
7.098673334E-1,4.178666528E-2,-1.191676254E-2,1.401834869E-1,1.467635671E-1
7.198453334E-1,-2.223519326E-2,1.452801942E-2,-2.103834039E-1,2.120533985E-1
7.298233333E-1,-1.011805394E-1,2.419265376E-2,5.920071959E-2,1.196975825E-1
7.398013333E-1,-1.146006942E-1,2.712880570E-2,-1.863215268E-2,1.192327485E-1
7.497783334E-1,-3.853247050E-2,6.802917469E-2,-8.569562316E-2,1.160019815E-1
7.597563334E-1,-1.011432177E-1,1.333032693E-2,6.399309754E-2,1.204274248E-1
7.697343333E-1,-6.387369900E-3,1.780976007E-2,-1.174261236E-1,1.189406598E-1
7.797113333E-1,-2.764091672E-2,-1.482725982E-2,2.192998230E-2,3.827260162E-2
7.896893334E-1,9.009049094E-2,-6.104195299E-2,-1.638448298E-2,1.100493883E-1
7.996673334E-1,1.532152221E-1,-4.721813019E-2,-5.785469055E-2,1.704453617E-1
8.096453333E-1,1.179023702E-1,-6.853595470E-2,6.938423038E-2,1.530108408E-1
8.196223333E-1,5.058049846E-2,-6.646128036E-3,-1.309010321E-1,1.404907045E-1
8.296003334E-1,-3.331202383E-2,4.238409083E-3,6.668807924E-2,7.466562098E-2
8.395783334E-1,-5.441293719E-2,5.286178051E-2,-8.928639829E-2,1.171631192E-1
8.495553333E-1,-1.358028900E-1,5.933023542E-2,2.402562439E-2,1.501323829E-1
8.595333333E-1,-1.677354209E-1,5.423132633E-2,-6.488538265E-2,1.878465359E-1
8.695113334E-1,-1.156658833E-1,6.301882351E-2,-2.596748471E-2,1.342545304E-1
8.794893334E-1,-6.522911671E-2,2.636933461E-2,2.238314152E-2,7.383213730E-2
8.894663333E-1,3.735796930E-4,-1.898015337E-3,-1.496051055E-1,1.496176113E-1
8.994443333E-1,9.101050464E-2,-7.931113061E-2,9.033714294E-2,1.507778723E-1
9.094223334E-1,1.463704806E-1,-7.405408175E-2,-8.224518120E-2,1.835009386E-1
9.193993334E-1,1.541603241E-1,-9.078725064E-3,-2.522196472E-2,1.564735641E-1
9.293773333E-1,2.313182952E-2,-6.814354258E-2,1.455781281E-1,1.623933968E-1
9.393553333E-1,5.420857244E-2,2.592418791E-2,-1.675724298E-1,1.780200889E-1
