"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.353625000E-3,-2.106142867E-2,3.940484310E-3,4.769924641E-2,5.229081470E-2
1.638962500E-2,-9.241245682E-3,-3.880262556E-3,3.497570515E-2,3.638347166E-2
2.642662500E-2,2.687889661E-2,-1.338344980E-2,1.521796346E-2,3.366271265E-2
3.646362500E-2,3.068722928E-2,8.733259686E-3,1.447068930E-2,3.503393661E-2
4.650062500E-2,2.273347196E-2,2.197166199E-2,3.033710897E-2,4.381671894E-2
5.653762500E-2,2.603409272E-2,3.391964318E-2,6.132384360E-2,7.475914640E-2
6.657462500E-2,4.599557333E-2,4.306515898E-2,2.958925009E-2,6.961123763E-2
7.661162500E-2,3.032868076E-2,3.701620982E-3,3.288123250E-2,4.488548011E-2
8.664862500E-2,-1.043193979E-2,4.022687939E-3,4.051477253E-2,4.202920627E-2
9.668562500E-2,-4.987928940E-2,-1.859931691E-2,2.060558796E-2,5.708299533E-2
1.067226250E-1,-3.405073045E-2,-2.220027442E-2,3.841913044E-2,5.593151180E-2
1.167596250E-1,-2.912324070E-2,-2.578272640E-2,2.958749592E-2,4.887056420E-2
1.267966250E-1,-2.185588255E-2,-2.249351685E-2,2.404959798E-2,3.952241219E-2
1.368336250E-1,5.393773215E-3,3.433265761E-3,3.842146933E-2,3.894983195E-2
1.468706250E-1,3.996818578E-2,2.301118273E-2,3.558089197E-2,5.824920839E-2
1.569076250E-1,4.489782255E-2,2.688238667E-2,3.977276087E-2,6.572936703E-2
1.669446250E-1,6.402591961E-2,1.003786486E-2,5.264657557E-2,8.349694026E-2
1.769806250E-1,2.303087597E-2,7.747748033E-3,3.603054285E-2,4.345858794E-2
1.870176250E-1,-6.789393956E-3,-1.404126612E-3,2.285735071E-2,2.388568448E-2
1.970546250E-1,4.061073996E-5,-6.022134195E-3,4.066855431E-2,4.111203059E-2
2.070916250E-1,-3.207883006E-3,-7.918139552E-3,2.824263632E-2,2.950650697E-2
2.171286250E-1,-1.949412363E-2,-1.988885636E-2,4.171579063E-2,5.015769783E-2
2.271656250E-1,-3.316252925E-2,-6.955185360E-3,2.779649377E-2,4.382662451E-2
2.372026250E-1,6.745836767E-3,-3.859527782E-3,1.118279994E-2,1.361827018E-2
2.472396250E-1,1.356284968E-2,2.693222961E-3,3.199070156E-2,3.485124571E-2
2.572766250E-1,9.132793536E-3,1.152403522E-2,5.145140469E-2,5.351129180E-2
2.673136250E-1,5.067781806E-3,4.271952915E-3,4.007506192E-2,4.061948525E-2
2.773506250E-1,1.906714898E-2,2.278093034E-2,4.785887539E-2,5.632937876E-2
2.873876250E-1,2.454286544E-2,1.693469227E-2,3.962599576E-2,4.959189032E-2
2.974246250E-1,4.263670882E-3,1.639122098E-2,3.662988245E-2,4.035590791E-2
3.074616250E-1,2.073354148E-3,-7.516645971E-3,2.869521081E-2,2.973573419E-2
3.174986250E-1,-1.631838660E-2,-2.871329607E-2,3.812501550E-2,5.044065740E-2
3.275346250E-1,-3.150649271E-2,-1.003213185E-2,2.689894617E-2,4.262459451E-2
3.375716250E-1,-1.938552987E-2,-2.637997380E-2,2.615050256E-2,4.189929081E-2
3.476086250E-1,-4.823689332E-2,-2.366159411E-2,2.749828577E-2,6.035581689E-2
3.576456250E-1,-3.350452742E-2,-1.914924297E-2,9.386535287E-3,3.971591505E-2
3.676826250E-1,6.052768123E-3,-8.189381836E-3,3.528443813E-2,3.672456332E-2
3.777196250E-1,2.407481410E-3,-1.847080607E-3,3.094404995E-2,3.109247338E-2
3.877566250E-1,5.736826616E-3,8.236936145E-3,4.845821500E-2,4.948693663E-2
3.977936250E-1,2.474850013E-2,2.595097546E-2,4.741097867E-2,5.944528817E-2
4.078306250E-1,2.436924881E-2,1.693049415E-2,1.358191252E-2,3.263388220E-2
4.178676250E-1,2.921253408E-2,1.334880504E-2,1.942035735E-2,3.753282594E-2
4.279046250E-1,6.380993351E-3,6.235690042E-4,1.478000700E-2,1.611069587E-2
4.379416250E-1,-2.165534133E-2,-1.682493364E-2,3.423895597E-2,4.386728059E-2
4.479786250E-1,-2.944981227E-2,-3.121794176E-2,3.184569061E-2,5.344155069E-2
4.580156250E-1,-4.027935358E-2,-3.284439047E-2,1.657744110E-2,5.455265222E-2
4.680526250E-1,-4.165739613E-2,-1.358940426E-2,3.633693695E-2,5.692436691E-2
4.780896250E-1,-7.258770056E-3,-7.952327491E-3,5.100818574E-2,5.213218073E-2
4.881256250E-1,3.619893353E-2,8.867658852E-3,4.202686250E-2,5.617165952E-2
4.981626250E-1,4.854633437E-2,2.679879889E-2,4.232507050E-2,6.975911263E-2
5.081996250E-1,5.444851384E-2,3.247094982E-2,9.393551946E-3,6.408776842E-2
5.182366250E-1,4.743224335E-2,2.566315998E-2,2.780351043E-2,6.067495926E-2
5.282736250E-1,2.057778628E-2,2.301356273E-2,4.771035612E-2,5.682734763E-2
5.383106250E-1,-5.500521446E-3,-5.140611618E-3,2.046525478E-2,2.180615228E-2
5.483476250E-1,-2.448598756E-2,-3.615070313E-2,4.800622523E-2,6.489248481E-2
5.583846250E-1,-2.662637912E-2,-3.009945163E-2,4.441428065E-2,5.989632192E-2
5.684216250E-1,-3.043611878E-2,-1.407055702E-2,2.480564296E-2,4.170920550E-2
5.784586250E-1,-1.582475826E-3,2.442272343E-3,2.315965176E-2,2.334177357E-2
5.884956250E-1,1.939278407E-2,1.571929825E-2,3.019619107E-2,3.917890206E-2
5.985326250E-1,4.607908345E-2,3.046904134E-2,2.346136808E-2,6.001733253E-2
6.085696250E-1,4.290489502E-2,2.692764320E-2,4.741331756E-2,6.938263953E-2
6.186066250E-1,3.792619189E-2,3.547050293E-2,2.795436859E-2,5.897456514E-2
6.286436250E-1,1.939348756E-2,3.139744671E-3,3.139603972E-2,3.703615351E-2
6.386796250E-1,-3.239544765E-3,-2.762583730E-2,3.678366423E-2,4.611636901E-2
6.487166250E-1,-3.321996444E-2,-3.523553622E-2,2.046642423E-2,5.257360147E-2
6.587536250E-1,-4.942562312E-2,-4.265488087E-2,5.175019741E-2,8.330914725E-2
6.687906250E-1,-4.679472326E-2,-2.356792902E-2,2.375957608E-2,5.753008655E-2
6.788276250E-1,-2.611602683E-2,-2.261084032E-2,1.867249846E-2,3.926778777E-2
6.888649583E-1,-1.699833099E-2,-3.646848560E-2,8.045768738E-3,4.103203740E-2
6.989019583E-1,5.054388028E-3,-1.999319262E-2,-1.365617216E-2,2.473389632E-2
7.089389583E-1,-2.351841498E-3,-3.042558465E-2,3.798643649E-2,4.872593474E-2
7.189759583E-1,-9.218263384E-3,1.643835502E-2,8.618620455E-2,8.822277343E-2
7.290129583E-1,-1.868643128E-2,3.528109882E-2,4.621931612E-2,6.107506718E-2
7.390499583E-1,2.184543065E-2,4.915087251E-4,3.454242647E-2,4.087350789E-2
7.490869583E-1,7.683569360E-2,2.526966977E-2,2.526114106E-2,8.473727202E-2
7.591239583E-1,5.681094885E-2,4.453460539E-2,-1.321002960E-2,7.338473866E-2
7.691609583E-1,1.394747313E-2,-1.379162656E-2,1.606814861E-3,1.968051889E-2
7.791979583E-1,-1.509015611E-2,1.478820224E-3,1.164186484E-1,1.174018799E-1
7.892339583E-1,-6.190587453E-2,1.572337302E-2,2.061728239E-2,6.711657093E-2
7.992709583E-1,-4.708210020E-2,-3.367372208E-2,1.307437420E-3,5.789950873E-2
8.093079583E-1,-1.181977642E-2,-5.251453356E-2,8.498577118E-2,1.005985321E-1
8.193449583E-1,6.194553967E-3,6.529709059E-3,-4.255018830E-2,4.349170178E-2
8.293819583E-1,2.271787634E-2,4.850650478E-2,2.855429292E-2,6.069868660E-2
8.394189583E-1,8.345433058E-2,3.256554681E-2,6.223600924E-2,1.090800668E-1
8.494559583E-1,1.026380219E-1,5.876797996E-2,3.258653283E-3,1.183167690E-1
8.594929583E-1,4.209317815E-2,2.823092819E-2,4.367402315E-2,6.690471771E-2
8.695299583E-1,2.778275281E-2,4.573904502E-2,5.789386690E-2,7.883933927E-2
8.795669583E-1,-5.936061353E-3,-1.103102814E-2,1.463265717E-2,1.926227043E-2
8.896039583E-1,-8.339408599E-2,-5.200657954E-2,4.891020477E-2,1.097791694E-1
8.996409583E-1,-1.116287920E-1,-9.022374351E-2,1.507996917E-2,1.443215735E-1
9.096779583E-1,-1.317763237E-1,-7.328118034E-2,6.896790862E-2,1.658062222E-1
9.197149583E-1,-6.691651808E-2,-4.064718456E-2,1.909115911E-3,7.831767826E-2
9.297519583E-1,-2.662526906E-2,-2.044824761E-2,4.277706027E-2,5.437750149E-2
9.397889583E-1,3.337859758E-2,7.872554110E-3,2.271994114E-2,4.113761794E-2
9.498249583E-1,7.073755473E-2,6.992443088E-2,5.041410863E-2,1.115114794E-1
9.598619583E-1,9.677657191E-2,9.530205944E-2,3.185095310E-2,1.395086758E-1
9.698989583E-1,1.190657012E-1,7.627743525E-2,2.810522676E-2,1.441693174E-1
9.799359583E-1,7.000293888E-2,4.507334865E-2,5.145374358E-2,9.787495052E-2
9.899729583E-1,-4.593906091E-3,-8.483898779E-4,1.447770596E-2,1.521274822E-2
1.000009958E0,-6.156355203E-2,-3.092648547E-2,4.321501672E-2,8.132684743E-2
1.010046958E0,-8.432026668E-2,-4.316505044E-2,2.959100425E-2,9.924090127E-2
1.020083958E0,-7.919032166E-2,-6.926743224E-2,3.019092858E-2,1.094558193E-1
1.030120958E0,-7.469626134E-2,-6.634762511E-2,4.501245081E-2,1.095794668E-1
1.040157958E0,-2.111063207E-2,-1.942868506E-2,3.693218350E-2,4.676664162E-2
1.050194958E0,2.721980756E-2,2.894173034E-2,3.843257904E-2,5.527752536E-2
1.060231958E0,5.827590935E-2,5.178682473E-2,4.442012787E-2,8.972794763E-2
1.070268958E0,7.551989648E-2,4.322200597E-2,3.648779511E-2,9.435441568E-2
1.080305958E0,8.221137699E-2,4.286076682E-2,2.046876311E-2,9.494591145E-2
1.090342958E0,3.770673401E-2,3.049304690E-2,2.151424527E-2,5.305173370E-2
1.100378958E0,-9.702554452E-3,7.424232555E-3,2.420688808E-2,2.711516591E-2
1.110415958E0,-4.758174021E-2,-5.202397501E-2,3.812618494E-2,8.015062043E-2
