"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.872083335E-3,5.180917206E-2,2.975448875E-2,1.262741303E-1,1.396949387E-1
1.690908334E-2,7.374637202E-2,3.361911457E-2,6.475089669E-2,1.037374131E-1
2.694608334E-2,6.021501051E-2,-1.096084328E-2,1.804801583E-2,6.381001843E-2
3.698308333E-2,3.352524620E-2,-4.973686402E-2,2.163937569E-2,6.376488340E-2
4.702008333E-2,-2.898796446E-2,-3.660793712E-2,3.750521064E-2,5.989226969E-2
5.705708333E-2,-6.152317883E-2,-2.310393875E-2,2.433377266E-2,7.007871297E-2
6.709308333E-2,-4.020680699E-2,-4.872673924E-2,2.119147897E-2,6.663303405E-2
7.713008333E-2,-3.074250374E-2,-5.473753989E-2,3.196965158E-2,7.045110667E-2
8.716708333E-2,-3.298909764E-2,-1.218499443E-2,3.361564279E-2,4.864942027E-2
9.720408333E-2,-1.892898224E-2,9.307652693E-3,4.469319284E-2,4.942084837E-2
1.072410833E-1,4.491481602E-2,-1.183936916E-2,2.822801828E-2,5.435377058E-2
1.172780833E-1,6.274021282E-2,-1.868824940E-3,2.298891306E-2,6.684547056E-2
1.273150833E-1,4.204581114E-2,-1.870286744E-3,3.406763256E-2,5.414750035E-2
1.373510833E-1,4.787837677E-2,1.603694824E-2,1.610381663E-2,5.299863754E-2
1.473880833E-1,5.068517276E-2,-1.726534775E-2,2.763043284E-2,6.025379482E-2
1.574250833E-1,1.864409607E-2,-1.462521111E-2,2.134409130E-2,3.189152476E-2
1.674620833E-1,-2.775220111E-2,-3.370415501E-2,6.086249828E-2,7.490259294E-2
1.774990833E-1,-2.986412404E-2,-3.468521730E-2,1.670491040E-2,4.872354908E-2
1.875360833E-1,-1.755558320E-2,-3.599066301E-2,2.538802564E-2,4.741390272E-2
1.975730833E-1,-2.555874150E-2,-2.933928162E-2,3.870973706E-2,5.488612262E-2
2.076100833E-1,-3.686871152E-2,-2.270272840E-2,2.059681714E-2,4.794731110E-2
2.176460833E-1,3.252656461E-3,-1.917295617E-2,2.927934766E-2,3.514914255E-2
2.276830833E-1,2.968893141E-2,-1.003994336E-2,3.481666088E-2,4.684477544E-2
2.377200833E-1,2.946826983E-2,-8.779301941E-3,3.915821850E-2,4.978776100E-2
2.477570833E-1,1.798475398E-2,-1.510764294E-2,3.077623487E-2,3.871522806E-2
2.577940833E-1,2.322356000E-2,-2.084695919E-2,4.439673901E-2,5.426785311E-2
2.678310833E-1,3.541187774E-2,-1.016817098E-2,4.050307810E-2,5.475301016E-2
2.778680833E-1,2.800560939E-2,1.614146722E-2,6.609926462E-2,7.357971123E-2
2.879040833E-1,1.087084527E-2,2.949116305E-3,3.197023630E-2,3.389643894E-2
2.979407083E-1,3.641981895E-2,-2.324732345E-2,2.148910224E-2,4.825580561E-2
3.079777083E-1,4.000510546E-2,-3.580390843E-2,2.253575385E-2,5.822532545E-2
3.180147083E-1,6.896448252E-3,5.652887095E-3,3.825306952E-2,3.927866417E-2
3.280517083E-1,-1.656774637E-2,-2.666330338E-3,3.331158757E-2,3.729961667E-2
3.380887083E-1,7.952299511E-3,-1.618913116E-2,2.193407536E-2,2.839772345E-2
3.481257083E-1,2.372129966E-2,-2.993598998E-2,1.130617619E-2,3.983331738E-2
3.581627083E-1,1.147736484E-2,-7.863975149E-3,2.926940739E-2,3.240787278E-2
3.681987083E-1,2.110508179E-2,-1.098954946E-2,5.980590641E-2,6.436568276E-2
3.782357083E-1,-1.255359799E-3,-6.271824008E-3,2.268368840E-2,2.356822913E-2
3.882727083E-1,8.544533378E-3,-3.016087024E-2,3.151473820E-2,4.445071279E-2
3.983097083E-1,2.007297514E-2,-2.568875525E-2,4.064633489E-2,5.210528780E-2
4.083467083E-1,5.940394232E-3,-1.554179871E-2,3.151532292E-2,3.563778009E-2
4.183837083E-1,-9.406291909E-3,-2.512492835E-2,3.570660710E-2,4.466208843E-2
4.284207083E-1,2.152607047E-3,-3.978178751E-2,3.016812444E-2,4.997339359E-2
4.384567083E-1,3.098472408E-3,-4.637636868E-2,9.788239002E-4,4.649006560E-2
4.484937083E-1,-1.171843344E-2,-2.565781069E-2,6.698979557E-2,7.268615853E-2
4.585307083E-1,8.893316936E-3,2.770447321E-3,2.717142642E-2,2.872373370E-2
4.685677083E-1,2.748144305E-2,-1.021610901E-2,2.567395449E-2,3.897115003E-2
4.786047083E-1,7.641465752E-2,-2.588703068E-2,2.387768984E-2,8.413965958E-2
4.886417083E-1,5.292291133E-2,6.731844563E-3,4.438387513E-2,6.939798734E-2
4.986787083E-1,1.428539195E-2,5.711624203E-3,4.408274353E-2,4.669029183E-2
5.087147083E-1,-2.334947956E-3,-1.241870033E-2,2.582071960E-2,2.874692436E-2
5.187517083E-1,-1.024731510E-2,-4.925306174E-2,2.716791809E-2,5.717488374E-2
5.287887083E-1,-1.436398218E-2,-4.714687639E-2,3.524993956E-2,6.059463818E-2
5.388257083E-1,-3.561367292E-2,-1.835613669E-2,5.216418028E-2,6.577524730E-2
5.488627083E-1,-1.745401638E-2,-1.604863353E-2,3.914067686E-2,4.576236347E-2
5.588997083E-1,2.278361869E-2,-2.633295396E-2,1.099919736E-2,3.651712047E-2
5.689367083E-1,3.276136686E-2,-1.950553483E-2,4.138659239E-2,5.627275608E-2
5.789737083E-1,4.690827801E-2,1.083494542E-2,2.911094785E-2,5.626037569E-2
5.890097083E-1,2.177893456E-2,9.153578561E-3,4.258176327E-2,4.869616570E-2
5.990467083E-1,2.810734637E-2,-2.615785726E-2,3.524701595E-2,5.212109506E-2
6.090837083E-1,1.409936484E-2,-2.258604904E-2,2.177678525E-2,3.439694864E-2
6.191207083E-1,-1.503711433E-2,-1.530018993E-2,2.896184385E-2,3.604162896E-2
6.291577083E-1,-4.342209952E-2,-2.184625749E-2,3.270523131E-2,5.858643058E-2
6.391947083E-1,-7.803600363E-3,-2.876985418E-2,2.911445618E-2,4.166836026E-2
6.492317083E-1,-7.165581484E-4,-3.926650163E-2,2.611951232E-2,4.716567109E-2
6.592677083E-1,-1.078993328E-2,-2.171394596E-2,3.929270446E-2,4.617179586E-2
6.693047083E-1,1.027297832E-3,-1.022126187E-2,4.393363953E-2,4.511866817E-2
6.793417083E-1,1.943525404E-2,-2.086085547E-4,4.902305603E-2,5.273549696E-2
6.893787083E-1,5.181315091E-2,-7.727232529E-3,3.180943787E-2,6.128746256E-2
6.994157083E-1,3.291324372E-2,-9.385959702E-3,1.833745301E-2,3.882834061E-2
7.094527083E-1,1.839911772E-3,-4.022537190E-3,3.285725892E-2,3.315366562E-2
7.194897083E-1,2.125914450E-2,-2.481301594E-2,1.893503845E-2,3.776470132E-2
7.295267083E-1,-9.711674738E-3,-3.044257812E-2,1.863624573E-2,3.699157801E-2
7.395627083E-1,-3.177336101E-2,-2.391186864E-2,5.605901062E-2,6.873089992E-2
7.495997083E-1,-2.379663053E-2,-2.639399341E-2,2.731819153E-2,4.482416872E-2
7.596367083E-1,-2.009058302E-2,-4.033032943E-2,3.734733582E-2,5.852341831E-2
7.696737083E-1,-3.614055787E-3,-1.645059306E-2,4.258761048E-2,4.579724859E-2
7.797107083E-1,1.101399128E-2,5.210791910E-3,2.761990786E-2,3.018807159E-2
7.897477083E-1,3.634864280E-2,-2.061259548E-2,1.878944278E-2,4.581643904E-2
7.997847083E-1,5.095125305E-2,-3.207469133E-2,2.058512270E-2,6.362832143E-2
8.098207083E-1,4.334016998E-2,-1.370597399E-2,2.806838930E-2,5.342338939E-2
8.198577083E-1,3.924526893E-2,-3.382906616E-3,3.809753358E-2,5.480015744E-2
8.298947083E-1,2.911673568E-3,-1.468043989E-2,3.016461611E-2,3.367339043E-2
8.399317083E-1,-1.537112282E-2,-4.669432931E-2,3.001375794E-2,5.759737383E-2
8.499687083E-1,-1.605926359E-2,-3.632843108E-2,1.624181092E-2,4.291213434E-2
8.600057083E-1,-9.800133290E-3,-2.245273252E-2,4.543169618E-2,5.161595516E-2
8.700427083E-1,-1.288066234E-4,-1.553213253E-2,4.902247131E-2,5.142437579E-2
8.800797083E-1,2.784253146E-2,-1.383113181E-2,4.647600889E-2,5.591534823E-2
8.901157083E-1,2.823436114E-2,-1.478644808E-2,3.479970396E-2,4.718938007E-2
9.001527083E-1,4.347574772E-2,4.623740595E-3,4.886927426E-2,6.557229281E-2
9.101897083E-1,6.221336955E-2,1.533732888E-2,4.722211361E-2,7.959689078E-2
9.202267083E-1,5.366540265E-2,1.415912407E-3,3.988619685E-2,6.687966020E-2
9.302637083E-1,5.498132310E-3,-2.806161932E-2,2.970677912E-2,4.123319856E-2
9.403007083E-1,-1.774995173E-2,-2.557294384E-2,2.596397638E-2,4.053596320E-2
9.503377083E-1,-1.625156275E-2,-5.439637313E-3,4.302907526E-2,4.631634986E-2
9.603737083E-1,-8.283881178E-3,-2.257123000E-2,3.779055476E-2,4.479072605E-2
9.704107083E-1,-1.528209439E-2,-4.121303972E-2,2.835958064E-2,5.230987350E-2
9.804477083E-1,-2.974343614E-2,-2.648509121E-2,3.958681941E-2,5.615379168E-2
9.904847083E-1,-7.074458281E-3,-6.688045263E-3,3.794141293E-2,3.917050835E-2
1.000521708E0,2.035936765E-2,8.461286500E-4,3.045639217E-2,3.664439396E-2
1.010558708E0,3.584838838E-2,1.403304348E-3,3.120425105E-2,4.754767603E-2
1.020595708E0,3.904956536E-2,-6.045893077E-3,2.656331599E-2,4.761335038E-2
1.030631708E0,2.096818614E-2,4.236463057E-3,3.584460139E-2,4.174263885E-2
1.040668708E0,2.741514110E-2,3.425938468E-3,1.683354914E-2,3.235267211E-2
1.050705708E0,2.051959734E-2,-1.310328137E-2,1.309133112E-2,2.764295224E-2
1.060742708E0,-2.272278024E-2,-3.426118453E-2,3.240059137E-2,5.234454918E-2
1.070779708E0,-2.165454875E-2,-2.281197997E-2,4.227946222E-2,5.269590911E-2
1.080816708E0,1.402767363E-2,-3.611706337E-2,2.850926936E-2,4.810401577E-2
1.090853708E0,4.829350167E-3,-2.833316767E-2,3.704152644E-2,4.688459975E-2
1.100890708E0,1.778690111E-2,-1.464836243E-2,3.150245905E-2,3.903015884E-2
1.110926708E0,1.663403232E-2,7.218168452E-3,1.803164363E-2,2.557211683E-2
1.120963708E0,3.048826863E-2,-5.414430331E-3,3.883779109E-2,4.967116464E-2
1.131000708E0,4.590650379E-2,-1.299264109E-2,3.210238338E-2,5.750459835E-2
1.141037708E0,2.006444871E-2,-1.211198646E-2,3.719179988E-2,4.396034914E-2
1.151074708E0,6.454876690E-3,-2.139712737E-2,3.928744197E-2,4.519961935E-2
1.161111708E0,2.243207198E-3,-1.601631853E-2,1.713409603E-2,2.356123266E-2
1.171148708E0,-4.232585565E-3,-2.061711794E-2,1.848070979E-2,2.800923003E-2
1.181184708E0,4.304732726E-4,-2.172825336E-2,2.267257869E-2,3.140617974E-2
1.191221708E0,7.119889548E-3,-6.969369426E-3,1.698499203E-2,1.969149287E-2
1.201258708E0,9.603743360E-3,-2.045453793E-2,2.970853329E-2,3.732582161E-2
1.211295708E0,7.085689047E-3,-1.927892782E-2,1.818250179E-2,2.743150412E-2
