"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.563330000E-1,-4.016451975E-2,-1.319100057E-1,-4.719697058E-2,1.457428979E-1
5.662790000E-1,-3.967214765E-2,-1.243363083E-1,-5.603503704E-2,1.420328209E-1
5.762250000E-1,-3.661415893E-2,-1.223958732E-1,-3.164045334E-2,1.316148346E-1
5.861710000E-1,-3.249691968E-2,-1.158795351E-1,-4.436984181E-2,1.282684657E-1
5.961170000E-1,-3.210057896E-2,-1.162637520E-1,-2.072487116E-2,1.223814834E-1
6.060630000E-1,-3.353332724E-2,-1.200654106E-1,-2.312339902E-2,1.267867439E-1
6.160090000E-1,-2.873289338E-2,-1.251125079E-1,-6.064732075E-3,1.285126444E-1
6.259540000E-1,-2.530972777E-2,-1.314817337E-1,-3.271517158E-2,1.378343610E-1
6.359000000E-1,-2.566385890E-2,-1.303164567E-1,-3.811039746E-2,1.381789236E-1
6.458460000E-1,-1.733394061E-2,-1.327700946E-1,-4.664850175E-2,1.417901486E-1
6.557920000E-1,-1.658906244E-2,-1.445449434E-1,-2.659547567E-2,1.479045536E-1
6.657380000E-1,-2.196042894E-2,-1.420214678E-1,-2.300996304E-2,1.455397408E-1
6.756840000E-1,-2.292088893E-2,-1.444206169E-1,-2.391277313E-2,1.481705182E-1
6.856290000E-1,-2.646599182E-2,-1.324881309E-1,-2.212060153E-2,1.369046185E-1
6.955750000E-1,-2.891066701E-2,-1.381316076E-1,-1.703410864E-2,1.421489660E-1
7.055210000E-1,-1.179539513E-2,-1.282859197E-1,-2.856423318E-2,1.319557652E-1
7.154670000E-1,-2.313283222E-2,-1.249884738E-1,-2.946704328E-2,1.304820032E-1
7.254130000E-1,-2.140539798E-2,-1.272952369E-1,-4.758756459E-2,1.375748695E-1
7.353590000E-1,-2.372475774E-2,-1.297106669E-1,-3.621765375E-2,1.367458946E-1
7.453050000E-1,-2.227737544E-2,-1.392598096E-1,-1.900871336E-2,1.423056823E-1
7.552500000E-1,-3.627830948E-2,-1.337464974E-1,-1.542086184E-2,1.394347312E-1
7.651960000E-1,-3.686990381E-2,-1.322765073E-1,-3.039148808E-2,1.406417674E-1
7.751420000E-1,-3.497911298E-2,-1.327434441E-1,-2.291172981E-2,1.391736600E-1
7.850880000E-1,-2.239241940E-2,-1.283983598E-1,-1.992263317E-2,1.318501823E-1
7.950340000E-1,-3.785488099E-2,-1.205354902E-1,-4.283026993E-2,1.334025053E-1
8.049800000E-1,-2.790135993E-2,-1.144009387E-1,-4.058961689E-2,1.245535132E-1
8.149250000E-1,-3.068157849E-2,-1.212499651E-1,-3.505405784E-2,1.298911093E-1
8.248710000E-1,-2.648227495E-2,-1.210344404E-1,-2.892208278E-2,1.272286663E-1
8.348170000E-1,-3.027365298E-2,-1.212410938E-1,-3.551423371E-2,1.299121152E-1
8.447630000E-1,-4.254143575E-2,-1.239476786E-1,-3.357529700E-2,1.352778672E-1
8.547090000E-1,-3.244358668E-2,-1.283520024E-1,-2.145635784E-2,1.341163604E-1
8.646550000E-1,-3.895164734E-2,-1.203365113E-1,-2.565056562E-2,1.290583523E-1
8.746000000E-1,-3.841680983E-2,-1.289591261E-1,-2.849757493E-2,1.375442447E-1
8.845460000E-1,-3.488168375E-2,-1.282819180E-1,-4.526621997E-2,1.404350847E-1
8.944920000E-1,-3.122630145E-2,-1.181693687E-1,-4.137782156E-2,1.290395510E-1
9.044380000E-1,-2.611285198E-2,-1.145285268E-1,-3.030611873E-2,1.213141596E-1
9.143840000E-1,-1.731753186E-2,-1.127693371E-1,-2.881566346E-2,1.176739681E-1
9.243300000E-1,-1.784944462E-2,-1.148909354E-1,-2.088625431E-2,1.181302896E-1
9.342760000E-1,-2.906533500E-2,-1.188630220E-1,-2.208902657E-2,1.243428197E-1
9.442210000E-1,-3.104062951E-2,-1.158176642E-1,-2.897997022E-2,1.233575725E-1
9.541670000E-1,-2.891412509E-2,-1.232179095E-1,-2.509157181E-2,1.290281629E-1
9.641130000E-1,-3.753622144E-2,-1.310665540E-1,-5.099064410E-2,1.455591127E-1
9.740590000E-1,-2.883042768E-2,-1.269016645E-1,-4.949784994E-2,1.392309705E-1
9.840050000E-1,-2.053564064E-2,-1.266059507E-1,-3.273972988E-2,1.323732193E-1
9.939510000E-1,-2.013119833E-2,-1.175096018E-1,-1.552903533E-2,1.202286263E-1
1.003896000E0,-2.508039358E-2,-1.187355802E-1,-2.137098849E-2,1.232229008E-1
1.013842000E0,-3.239805606E-2,-1.207857236E-1,-2.886068702E-2,1.283423715E-1
1.023788000E0,-3.271129780E-2,-1.217766713E-1,-3.185738504E-2,1.300556791E-1
1.033734000E0,-2.349884508E-2,-1.211162101E-1,-1.764221907E-2,1.246297715E-1
1.043680000E0,-1.679063492E-2,-1.168593274E-1,-2.348534167E-2,1.203727091E-1
1.053626000E0,-1.743940177E-2,-1.153469816E-1,-4.504753411E-2,1.250533456E-1
1.063571000E0,-2.198267348E-2,-1.172879740E-1,-4.534866571E-2,1.276566029E-1
1.073517000E0,-2.200558726E-2,-1.272249424E-1,-2.259948850E-2,1.310769573E-1
1.083463000E0,-2.871236874E-2,-1.199759299E-1,-1.512089968E-2,1.242870286E-1
1.093409000E0,-3.252570808E-2,-1.178206005E-1,-3.158958256E-2,1.262438803E-1
1.103355000E0,-3.031913335E-2,-1.254065406E-1,-3.638488412E-2,1.340518932E-1
1.113301000E0,-1.799571066E-2,-1.230609666E-1,-3.144632578E-2,1.282837422E-1
1.123246000E0,-1.471720996E-2,-1.203514947E-1,-2.740765393E-2,1.243071118E-1
1.133192000E0,-1.462824892E-2,-1.101686418E-1,-4.761972427E-2,1.209080371E-1
1.143138000E0,-1.903435203E-2,-1.148250994E-1,-4.268408954E-2,1.239719384E-1
1.153084000E0,-2.971253041E-2,-1.159668230E-1,-3.116332054E-2,1.237024295E-1
1.163030000E0,-2.790417162E-2,-1.075953827E-1,-2.368531644E-2,1.136503558E-1
1.172976000E0,-3.475707867E-2,-1.229691287E-1,-1.814917266E-2,1.290691815E-1
1.182922000E0,-3.027545967E-2,-1.153482699E-1,-2.683521152E-2,1.222372913E-1
1.192867000E0,-2.618744509E-2,-1.108691930E-1,-3.342619300E-2,1.187226626E-1
1.202813000E0,-3.261257121E-2,-1.177888977E-1,-2.579616129E-2,1.249129543E-1
1.212759000E0,-3.812683133E-2,-1.097297900E-1,-3.268535078E-2,1.206756572E-1
1.222705000E0,-4.893038680E-2,-1.085173698E-1,-4.960485399E-2,1.289606290E-1
1.232651000E0,-3.877953820E-2,-1.102450576E-1,-3.793030322E-2,1.228679503E-1
1.242597000E0,-3.677387928E-2,-1.011010630E-1,-3.463890553E-2,1.130203385E-1
1.252542000E0,-2.539917646E-2,-9.182994624E-2,-2.281758964E-2,9.797193265E-2
1.262491375E0,-2.708717398E-2,-1.004554664E-1,-1.414032161E-2,1.049998306E-1
1.272437375E0,-2.119666380E-2,-1.040077778E-1,-1.594126403E-2,1.073361090E-1
1.282383375E0,-3.385173325E-2,-1.117763429E-1,-4.019492984E-2,1.235132505E-1
1.292329375E0,-3.657808663E-2,-1.146524877E-1,-3.944999456E-2,1.266469559E-1
1.302275375E0,-3.777569918E-2,-1.211642577E-1,-2.912439644E-2,1.302152497E-1
1.312221375E0,-3.067025408E-2,-1.181606984E-1,-3.496634960E-2,1.269852776E-1
1.322166375E0,-1.910534774E-2,-1.176454673E-1,-2.419168532E-2,1.216170544E-1
1.332112375E0,-2.293782530E-2,-1.150141837E-1,-3.392437577E-2,1.220871392E-1
1.342058375E0,-1.357048761E-2,-1.111596352E-1,-2.794092000E-2,1.154180126E-1
1.352004375E0,-1.801681546E-2,-1.064413890E-1,-1.522030234E-2,1.090230826E-1
1.361950375E0,-1.526568679E-2,-1.101582447E-1,-2.779883265E-2,1.146326968E-1
1.371896375E0,-2.069896754E-2,-1.188777497E-1,-5.429665983E-2,1.323196656E-1
1.381841375E0,-1.695080180E-2,-1.090538244E-1,-4.382137299E-2,1.187450169E-1
1.391787375E0,-7.372715387E-3,-1.154326799E-1,-1.628332615E-2,1.168084211E-1
1.401733375E0,-1.280306339E-2,-1.180323246E-1,-2.601894021E-2,1.215423108E-1
1.411679375E0,-2.375248862E-2,-1.212548896E-1,-4.233968854E-2,1.306123202E-1
1.421625375E0,-2.719541599E-2,-1.168659421E-1,-3.156502426E-2,1.240709064E-1
1.431571375E0,-2.321930249E-2,-1.106266158E-1,-1.719841540E-2,1.143379623E-1
1.441516375E0,-2.624616849E-2,-1.055523472E-1,-2.648320913E-2,1.119442707E-1
1.451462375E0,-2.562451125E-2,-1.026910123E-1,-3.472018182E-2,1.113891853E-1
1.461408375E0,-2.491797803E-2,-1.000631091E-1,-3.697077513E-2,1.095461987E-1
1.471354375E0,-2.425140001E-2,-9.989887543E-2,-3.802268922E-2,1.096067544E-1
1.481300375E0,-2.489642555E-2,-9.984881778E-2,-2.919397831E-2,1.069668490E-1
1.491246375E0,-3.049708514E-2,-9.745350589E-2,-3.443717659E-2,1.077644521E-1
1.501192375E0,-4.519243085E-2,-9.519867335E-2,-4.581761241E-2,1.149103860E-1
1.511137375E0,-4.317986034E-2,-9.922709431E-2,-4.073053479E-2,1.156265240E-1
1.521083375E0,-3.425414503E-2,-1.020554565E-1,-2.561606705E-2,1.106564302E-1
1.531029375E0,-3.263975620E-2,-9.788344069E-2,-3.055696428E-2,1.076115687E-1
1.540975375E0,-3.720061638E-2,-9.486957561E-2,-4.492942035E-2,1.113677469E-1
