"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.102499999E-3,-4.380126405E-2,-7.060987073E-2,-3.902314782E-2,9.179929544E-2
1.504849998E-2,-5.759713897E-2,-7.424888539E-2,-2.734918177E-2,9.786881599E-2
2.499449998E-2,-5.399089156E-2,-6.749484882E-2,-4.441603482E-2,9.717692698E-2
3.494049999E-2,-6.324940480E-2,-7.406761257E-2,-6.117941737E-2,1.150192138E-1
4.488649999E-2,-7.591895068E-2,-7.838554379E-2,-5.495213270E-3,1.092619692E-1
5.483250000E-2,-7.991523022E-2,-9.075979614E-2,2.998042881E-2,1.245897698E-1
6.477849997E-2,-5.948705500E-2,-9.233065976E-2,-9.391213059E-3,1.102354540E-1
7.472449998E-2,-6.081471100E-2,-8.900395950E-2,-4.008032441E-2,1.150068097E-1
8.467049999E-2,-5.109959417E-2,-8.571145632E-2,-4.217596650E-2,1.083348255E-1
9.461649999E-2,-4.880839469E-2,-8.749928819E-2,-3.663982272E-2,1.066811203E-1
1.045625000E-1,-4.979952059E-2,-8.889381258E-2,-5.221095800E-2,1.144905511E-1
1.145085000E-1,-5.496763239E-2,-8.316989095E-2,-4.891839087E-2,1.110480992E-1
1.244545000E-1,-5.552185250E-2,-7.200324395E-2,-4.936628759E-2,1.034609762E-1
1.344005000E-1,-5.031612209E-2,-7.185584843E-2,-2.214340568E-3,8.774895099E-2
1.443465000E-1,-4.476290261E-2,-6.851190803E-2,9.610483646E-3,8.240121594E-2
1.542925000E-1,-4.228139911E-2,-7.126002629E-2,-2.122422338E-2,8.553464629E-2
1.642385000E-1,-4.855687763E-2,-7.995531105E-2,-4.966449559E-2,1.059112093E-1
1.741845000E-1,-5.113634940E-2,-8.143184264E-2,-4.517675757E-2,1.062403438E-1
1.841305000E-1,-6.458165634E-2,-8.476631787E-2,-3.619894266E-2,1.125454683E-1
1.940765000E-1,-5.970157016E-2,-9.318994464E-2,-4.128952861E-2,1.181248003E-1
2.040225000E-1,-5.846181426E-2,-9.339580318E-2,-3.230995953E-2,1.148237487E-1
2.139685000E-1,-4.761895226E-2,-8.369230312E-2,-1.060451031E-2,9.687322569E-2
2.239145000E-1,-4.182217341E-2,-7.802491676E-2,-1.300128400E-2,8.947633883E-2
2.338605000E-1,-4.323342632E-2,-6.891754948E-2,-1.958934188E-2,8.368094223E-2
2.438065000E-1,-5.367715190E-2,-7.927408302E-2,-2.662646592E-2,9.937094929E-2
2.537525000E-1,-5.685395330E-2,-6.763784979E-2,-3.815191269E-2,9.624354093E-2
2.636985000E-1,-6.106853954E-2,-6.836826752E-2,-4.174853504E-2,1.007299692E-1
2.736445000E-1,-5.187620948E-2,-7.857437231E-2,-3.591242909E-2,1.007709068E-1
2.835905000E-1,-4.857110737E-2,-8.385328428E-2,-3.636324942E-2,1.035027133E-1
2.935365000E-1,-5.937140804E-2,-8.324695542E-2,-1.959811270E-2,1.041110258E-1
3.034825000E-1,-5.181951889E-2,-8.605432243E-2,-5.378268957E-3,1.005958981E-1
3.134285000E-1,-5.437141739E-2,-8.794595151E-2,1.955893636E-3,1.034145393E-1
3.233745000E-1,-5.144174765E-2,-8.378360191E-2,-2.573593497E-2,1.016281639E-1
3.333205000E-1,-4.959721606E-2,-7.718764116E-2,-3.696492791E-2,9.891522474E-2
3.432665000E-1,-4.613269967E-2,-7.040960359E-2,-6.855392575E-2,1.085604854E-1
3.532125000E-1,-4.894122242E-2,-6.830287920E-2,-7.409474730E-2,1.120292736E-1
3.631575000E-1,-5.651204650E-2,-7.131508148E-2,-3.173283935E-2,9.636610057E-2
3.731035000E-1,-5.405285834E-2,-6.723115766E-2,5.847215652E-7,8.626552067E-2
3.830495000E-1,-5.978210642E-2,-6.905052795E-2,2.484715819E-2,9.465335139E-2
3.929955000E-1,-6.283017771E-2,-6.265540078E-2,4.445521116E-2,9.924513226E-2
4.029400000E-1,-6.276753028E-2,-6.759973325E-2,-9.116276979E-2,1.296924724E-1
4.128860000E-1,-5.975661621E-2,-7.100085760E-2,-5.658350587E-2,1.086906992E-1
4.228320000E-1,-5.603728913E-2,-7.289689036E-2,1.855964720E-2,9.380082570E-2
4.327780000E-1,-5.886770239E-2,-6.566388460E-2,1.721186399E-2,8.985210286E-2
4.427240000E-1,-6.954461311E-2,-7.662743222E-2,-1.187066638E-1,1.574785338E-1
4.526700000E-1,-6.873869777E-2,-7.604093822E-2,-1.170600879E-1,1.555965843E-1
4.626160000E-1,-5.867425092E-2,-7.518352627E-2,-3.054176152E-2,1.001400496E-1
4.725620000E-1,-5.121090140E-2,-5.996643076E-2,7.214353144E-2,1.068794572E-1
4.825080000E-1,-5.254557406E-2,-7.172363740E-2,8.974306583E-3,8.936361505E-2
4.924540000E-1,-4.610697649E-2,-6.809258957E-2,-7.305335820E-2,1.099965780E-1
5.024000000E-1,-4.591376713E-2,-7.360586526E-2,-4.670814335E-2,9.852689008E-2
5.123460000E-1,-4.360769837E-2,-8.503656887E-2,1.077115595E-2,9.617103099E-2
5.222920000E-1,-3.951879071E-2,-8.687567350E-2,-5.539067388E-2,1.103505515E-1
5.322380000E-1,-4.722486363E-2,-8.925183577E-2,-1.218524659E-1,1.582532823E-1
5.421840000E-1,-4.950611370E-2,-8.904051374E-2,-7.470168829E-2,1.263305609E-1
5.521300000E-1,-2.818393576E-2,-7.712627281E-2,2.005068719E-2,8.452707406E-2
5.620760000E-1,-3.868935403E-2,-7.512198432E-2,3.861150384E-2,9.290332003E-2
5.720220000E-1,-3.578071599E-2,-8.083624891E-2,4.632164240E-3,8.852240236E-2
5.819680000E-1,-3.206929179E-2,-7.475817787E-2,-4.236892462E-2,9.171886615E-2
5.919140000E-1,-4.569657961E-2,-7.418194391E-2,-2.755149543E-2,9.137955510E-2
6.018600000E-1,-3.777765891E-2,-7.413553163E-2,-1.228383064E-2,8.410779428E-2
6.118060000E-1,-5.115078928E-2,-7.770030493E-2,-6.317858040E-2,1.124512057E-1
6.217520000E-1,-5.304908328E-2,-7.408012927E-2,-9.775667489E-2,1.336354679E-1
6.316980000E-1,-4.939324873E-2,-8.109042920E-2,-4.087554574E-2,1.033738892E-1
6.416440000E-1,-5.950704974E-2,-7.391573114E-2,1.810005605E-2,9.660350050E-2
6.515900000E-1,-6.119833860E-2,-7.436687124E-2,1.420639515E-2,9.735240032E-2
6.615360000E-1,-5.599700730E-2,-7.145652928E-2,-1.857660413E-2,9.266493741E-2
6.714820000E-1,-7.015997774E-2,-7.765549150E-2,-4.552174330E-2,1.141272402E-1
6.814280000E-1,-7.244968800E-2,-7.034596944E-2,-1.902859390E-2,1.027599148E-1
6.913740000E-1,-5.887156247E-2,-6.850781498E-2,-1.873155534E-2,9.224994713E-2
7.013200000E-1,-5.820818215E-2,-5.558789863E-2,-6.603377581E-2,1.041089165E-1
7.112660000E-1,-5.515969972E-2,-6.658131273E-2,-9.163171649E-2,1.259842655E-1
7.212120000E-1,-5.488036727E-2,-7.460233130E-2,-2.966117084E-2,9.724786683E-2
7.311580000E-1,-5.308186423E-2,-7.241116033E-2,2.078275859E-2,9.215738443E-2
7.411040000E-1,-4.681155684E-2,-8.462716327E-2,3.867348433E-3,9.678860987E-2
7.510500000E-1,-3.293278850E-2,-7.670370184E-2,-1.753755391E-2,8.529708220E-2
7.609960000E-1,-3.592810237E-2,-7.118790454E-2,-1.619210958E-2,8.136787269E-2
7.709420000E-1,-3.530690423E-2,-7.440142463E-2,-2.831748068E-2,8.708633180E-2
7.808880000E-1,-3.305596375E-2,-6.952724962E-2,-5.705654562E-2,9.582371615E-2
7.908340000E-1,-3.962501817E-2,-7.388636716E-2,-7.232713401E-2,1.107273753E-1
8.007800000E-1,-5.144520116E-2,-7.547984306E-2,-7.442277610E-2,1.178242973E-1
8.107260000E-1,-5.100095438E-2,-6.702663302E-2,-2.352978051E-2,8.744894198E-2
8.206720000E-1,-6.020640414E-2,-7.363788790E-2,4.460256100E-3,9.522207474E-2
8.306180000E-1,-5.732176253E-2,-7.392361575E-2,-1.227915287E-3,9.355208817E-2
8.405640000E-1,-5.259263501E-2,-7.700900872E-2,-1.305449367E-2,9.416364737E-2
8.505100000E-1,-4.932095796E-2,-8.541205147E-2,-1.230546534E-2,9.939416436E-2
8.604560000E-1,-5.610304290E-2,-7.576835747E-2,-2.723633051E-3,9.431762080E-2
8.704020000E-1,-5.790090183E-2,-8.173576081E-2,-8.370581567E-2,1.305370162E-1
8.803480000E-1,-4.837792999E-2,-7.883122039E-2,-9.642760277E-2,1.336153733E-1
8.902940000E-1,-5.139769253E-2,-6.545372288E-2,-6.095196068E-2,1.031554853E-1
