"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.870958367E-3,-1.738016331E-2,-5.840719761E-3,-4.834945679E-2,5.170932271E-2
1.181395829E-2,-1.917530419E-2,-2.741910168E-3,-1.946070313E-2,2.745777356E-2
2.175795834E-2,-7.886066660E-4,-9.541102778E-4,-1.332346559E-2,1.338084310E-2
3.170095826E-2,8.266766081E-3,8.162694778E-3,-3.862202883E-2,4.033150280E-2
4.164495831E-2,-2.701843036E-3,9.808430169E-4,-2.784502566E-2,2.799298953E-2
5.158895836E-2,-1.461348927E-2,5.054187030E-3,-3.742393434E-2,4.049258866E-2
6.153195829E-2,-1.317789732E-2,9.453805676E-4,-2.889284670E-2,3.177022683E-2
7.147595834E-2,-1.665980461E-2,1.209048880E-4,-2.994125247E-2,3.426430077E-2
8.141895826E-2,-1.691563857E-2,-4.692710331E-4,-3.173868656E-2,3.596808680E-2
9.136295831E-2,-1.693688954E-2,-6.392747168E-3,-3.772623539E-2,4.184488356E-2
1.013059583E-1,-1.550598451E-2,-6.196906557E-4,-3.293561161E-2,3.640843424E-2
1.112499583E-1,-3.162274724E-3,1.386545680E-2,-1.512323856E-2,2.075965362E-2
1.211929583E-1,-3.449400421E-3,1.352652385E-2,-3.952425420E-2,4.191696412E-2
1.311369584E-1,-4.925064063E-3,-3.020155407E-3,-3.563176274E-2,3.609709283E-2
1.410809583E-1,-7.127509201E-3,3.793129907E-3,-2.635281622E-2,2.756193289E-2
1.510239583E-1,-4.901446793E-3,7.822496463E-3,-3.503300786E-2,3.622881824E-2
1.609679583E-1,-2.134430143E-2,-2.886354667E-3,-3.443366826E-2,4.061511734E-2
1.709109583E-1,-3.149966335E-2,-1.263755978E-2,-3.802619755E-2,5.096987746E-2
1.808549584E-1,-1.666292008E-2,-5.790031711E-3,-2.979273319E-2,3.462346493E-2
1.907979583E-1,-1.488790641E-2,-1.854371354E-3,-2.859463871E-2,3.229151302E-2
2.007419583E-1,-1.463617464E-2,2.231078222E-5,-2.560144901E-2,2.948986771E-2
2.106859583E-1,-7.515444551E-3,-4.768541409E-3,-3.473304570E-2,3.585533931E-2
