"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.938925000E-2,2.989745317E-3,-2.803945472E-3,1.024163210E-1,1.024983098E-1
2.942625000E-2,-1.166202037E-2,-8.971236795E-3,-1.838130713E-2,2.354481387E-2
3.946425000E-2,2.400746148E-2,-2.342071166E-2,-2.257259130E-2,4.042783472E-2
4.950125000E-2,1.842469072E-2,-9.255242455E-3,3.370861351E-2,3.951454626E-2
5.953825000E-2,1.775722649E-2,4.860388376E-3,1.155409813E-2,2.173567692E-2
6.957525000E-2,2.799419818E-2,4.353541216E-2,1.080623925E-2,5.287515533E-2
7.961225000E-2,5.645934847E-2,4.827732590E-2,3.505581200E-2,8.214175662E-2
8.964925000E-2,6.924069950E-2,2.668882556E-2,3.849865258E-2,8.359852946E-2
9.968625000E-2,4.172333719E-2,5.008038794E-2,2.233227074E-2,6.890292039E-2
1.097232500E-1,4.721355749E-2,4.543449644E-2,3.026577294E-2,7.217638457E-2
1.197602500E-1,4.711648914E-2,9.285031278E-3,3.640301049E-2,6.026072126E-2
1.297972500E-1,-3.596403077E-4,-1.399637504E-2,2.532604516E-2,2.893849372E-2
1.398342500E-1,-3.202433675E-2,-3.103839112E-3,6.279909611E-4,3.218052725E-2
1.498712500E-1,-2.316489598E-2,-2.329151561E-3,3.775079370E-2,4.435267497E-2
1.599082500E-1,4.129764162E-2,-1.723955604E-3,2.098624170E-2,4.635611682E-2
1.699452500E-1,2.989009847E-2,1.874086977E-2,2.936764061E-2,4.590312083E-2
1.799822500E-1,3.290233273E-2,4.441165854E-2,4.957795680E-2,7.424912601E-2
1.900192500E-1,5.338808474E-2,3.712814745E-2,2.892325222E-2,7.117121219E-2
2.000562500E-1,6.302553410E-2,5.216184139E-2,-6.552389860E-3,8.207319574E-2
2.100932500E-1,6.741315225E-2,2.302141079E-2,4.718527615E-2,8.544570637E-2
2.201302500E-1,3.387733310E-2,1.889812790E-2,8.864378929E-3,3.979183521E-2
2.301672500E-1,-1.331255687E-3,1.166377910E-3,3.565924466E-2,3.570314284E-2
2.402042500E-1,2.756258687E-3,6.506895781E-3,3.566041410E-2,3.635384145E-2
2.502412500E-1,1.201745342E-2,-6.816697712E-3,2.278835356E-2,2.664949554E-2
2.602782500E-1,4.924840224E-3,-4.627235220E-3,3.928744197E-3,7.816673716E-3
2.703152500E-1,2.007842949E-2,1.482356419E-2,4.704026520E-2,5.325099001E-2
2.803522500E-1,3.956339400E-2,3.367892062E-2,3.461844027E-2,6.243371081E-2
2.903892500E-1,6.533136989E-2,6.361741394E-2,1.471217930E-2,9.236780536E-2
3.004262500E-1,5.259769193E-2,5.281333085E-2,4.090945959E-2,8.502557848E-2
3.104642500E-1,3.082936230E-2,1.322422280E-2,4.225548863E-2,5.395234905E-2
3.205012500E-1,2.512341629E-2,1.365484740E-2,2.728603184E-2,3.952427656E-2
3.305382500E-1,2.211207282E-2,2.287542226E-2,4.988902867E-2,5.917046467E-2
3.405752500E-1,9.562573023E-4,1.020169197E-2,4.270338535E-2,4.391546502E-2
3.506122500E-1,-2.465478480E-3,1.642983545E-2,3.312447667E-2,3.705737486E-2
3.606492500E-1,2.623961322E-2,9.322211347E-3,4.465401649E-2,5.262510917E-2
3.706862500E-1,5.829223130E-2,4.037085337E-2,1.965833902E-2,7.358152163E-2
3.807232500E-1,7.458896950E-2,4.477994177E-2,1.636694133E-2,8.852476673E-2
3.907602500E-1,7.031290527E-2,6.222427370E-2,3.073822796E-2,9.879576682E-2
4.007972500E-1,3.795289265E-2,3.786435759E-2,2.041029096E-2,5.736472447E-2
4.108342500E-1,4.799330654E-2,7.563199857E-3,2.669838667E-2,5.543792308E-2
4.208712500E-1,6.285304581E-3,-1.956910046E-2,1.367605269E-2,2.468783433E-2
4.309082500E-1,-2.068080691E-2,-2.966410815E-2,2.175982833E-2,4.220361615E-2
4.409452500E-1,-3.287506095E-2,-9.656119337E-3,1.981445968E-2,3.958058976E-2
4.509822500E-1,-1.870723001E-2,-8.119238089E-3,3.732979417E-2,4.253699583E-2
4.610192500E-1,4.566847643E-2,6.755525786E-3,3.029734790E-2,5.521934587E-2
4.710562500E-1,5.894656214E-2,2.381748636E-2,1.248555958E-2,6.479088704E-2
4.810932500E-1,5.401481033E-2,5.133567093E-2,2.371396780E-2,7.820040354E-2
4.911302500E-1,7.147096917E-2,5.869184738E-2,2.431506157E-2,9.562455020E-2
5.011672500E-1,7.494479542E-2,4.261511524E-2,2.880513847E-2,9.089833007E-2
5.112042500E-1,4.525319621E-2,3.320558395E-2,2.685860038E-2,6.222416723E-2
5.212412500E-1,8.917876384E-3,2.656499706E-3,1.488174856E-2,1.755140878E-2
5.312782500E-1,2.248939639E-4,-1.104242108E-2,1.383275807E-2,1.770115353E-2
5.413152500E-1,-7.861855533E-3,-2.177472046E-2,3.359283864E-2,4.079737775E-2
5.513522500E-1,-2.068757232E-2,-1.619862832E-2,1.099159598E-2,2.848133406E-2
5.613902500E-1,4.890926373E-3,-7.723070956E-3,2.790876031E-2,2.936776954E-2
5.714272500E-1,6.417410541E-3,3.230961235E-3,4.527499080E-2,4.584154295E-2
5.814642500E-1,4.564961916E-2,3.308302083E-2,4.213386655E-2,7.038207660E-2
5.915012500E-1,7.990647767E-2,6.114521573E-2,3.001024961E-2,1.049971317E-1
6.015382500E-1,7.135013280E-2,3.594942187E-2,3.210647643E-2,8.610475139E-2
6.115752500E-1,6.005523991E-2,4.010463147E-2,2.731643736E-2,7.720881463E-2
6.216122500E-1,3.872071886E-2,2.017804229E-2,1.563954771E-2,4.637933713E-2
6.316492500E-1,8.939323789E-3,1.613477946E-2,4.662452817E-2,5.014069450E-2
6.416862500E-1,-1.889144471E-2,6.275875946E-3,3.659596860E-2,4.165979141E-2
6.517232500E-1,-2.123151869E-2,4.153359504E-3,3.031021178E-2,3.723891404E-2
6.617602500E-1,1.819052801E-2,-2.568686404E-3,1.564247131E-2,2.412841412E-2
6.717972500E-1,2.755511340E-2,1.855174433E-2,1.055539370E-2,3.485495414E-2
6.818342500E-1,4.733188595E-2,5.071895414E-2,2.732228458E-2,7.456022378E-2
6.918712500E-1,4.703141215E-2,3.271081357E-2,3.989672184E-2,6.981188629E-2
7.019082500E-1,3.921926252E-2,3.377042498E-2,2.133648992E-2,5.598069272E-2
7.119452500E-1,2.657521599E-2,2.916338549E-2,2.941968083E-2,4.921648889E-2
7.219822500E-1,2.659656746E-2,1.903217532E-2,3.660415471E-2,4.908630399E-2
7.320192500E-1,-9.448323911E-4,1.014737681E-2,2.956936955E-2,3.127634218E-2
7.420562500E-1,2.211555374E-2,-1.301687049E-2,4.199294865E-2,4.921325402E-2
7.520932500E-1,8.059450309E-3,7.669737954E-3,4.124508977E-2,4.271928194E-2
7.621302500E-1,2.544681300E-2,9.309845399E-3,1.475135565E-2,3.085151547E-2
7.721672500E-1,3.650472463E-2,2.867203209E-2,3.346419990E-2,5.722353554E-2
7.822042500E-1,4.119139132E-2,3.401546900E-2,1.699902534E-2,5.606023290E-2
7.922412500E-1,8.068006430E-2,5.090167049E-2,3.017221749E-2,1.000530636E-1
8.022782500E-1,6.713231688E-2,4.624664272E-2,4.828630686E-2,9.474738710E-2
8.123162500E-1,5.477303431E-2,3.630316928E-2,1.790008128E-2,6.810593438E-2
8.223532500E-1,4.292161440E-2,1.721976687E-2,3.391560495E-2,5.735027126E-2
8.323902500E-1,2.262858296E-2,1.329346206E-3,3.228832483E-3,2.289640337E-2
8.424272500E-1,-7.963400655E-3,-2.140199700E-2,4.184852242E-2,4.767347328E-2
8.524642500E-1,-2.295555652E-2,-2.439124439E-2,1.101264596E-2,3.525859823E-2
8.625012500E-1,-4.583310753E-2,-2.319106684E-2,1.879645944E-2,5.469740592E-2
8.725377500E-1,-1.331290862E-2,-1.661583172E-2,5.607245922E-2,5.997866356E-2
8.825747500E-1,3.715388434E-2,4.723028144E-2,-1.233411670E-2,6.134526095E-2
8.926117500E-1,5.562932250E-2,2.693954320E-2,5.442880690E-2,8.235809329E-2
9.026487500E-1,7.027622769E-2,4.376264501E-2,-2.064067125E-4,8.278864584E-2
9.126857500E-1,6.073518887E-2,5.308257686E-2,1.865378737E-2,8.279182880E-2
9.227227500E-1,5.215794477E-2,4.276430603E-2,4.499841750E-2,8.108079088E-2
9.327597500E-1,2.901690361E-2,2.797144886E-2,-6.345398426E-3,4.080008244E-2
9.427967500E-1,-3.555810610E-3,-3.330533836E-2,3.107444286E-2,4.568928049E-2
9.528337500E-1,-4.680272663E-2,-3.969783885E-2,2.164405346E-2,6.507594548E-2
9.628707500E-1,-4.345209391E-2,-9.528928692E-3,6.101335645E-2,7.550837445E-2
9.729077500E-1,-2.044604120E-2,4.880698314E-3,1.131904006E-2,2.387430595E-2
9.829447500E-1,1.692937496E-2,-1.160502372E-2,2.164931595E-2,2.983241850E-2
9.929817500E-1,4.355928068E-2,1.015591923E-2,3.153052568E-2,5.472410510E-2
1.003018750E0,6.972257403E-2,6.553028943E-2,3.422667682E-2,1.016214621E-1
1.013055750E0,9.172795800E-2,8.449239409E-2,2.659489095E-2,1.275157683E-1
1.023092750E0,8.182592670E-2,5.174736973E-2,5.518543661E-2,1.114392434E-1
1.033129750E0,4.061323873E-2,9.992137807E-3,1.072613239E-2,4.317786348E-2
1.043166750E0,3.240458393E-3,1.103086369E-3,3.632290363E-2,3.648384161E-2
1.053204750E0,-1.051989013E-2,-3.578336095E-3,4.680052936E-2,4.810158133E-2
1.063241750E0,-8.502660119E-3,-1.892993127E-2,3.213220417E-2,3.825070028E-2
1.073278750E0,-1.746446371E-2,-2.603780662E-2,1.087757528E-2,3.318578777E-2
1.083315750E0,-4.452133952E-3,-8.675491023E-3,2.225508749E-2,2.429762459E-2
1.093352750E0,1.383212310E-2,4.325414282E-2,2.480388880E-2,5.174438520E-2
1.103389750E0,5.153065274E-2,4.181860569E-2,2.420630336E-2,7.064098722E-2
1.113426750E0,4.263400905E-2,3.651278283E-2,2.824789882E-2,6.283936525E-2
1.123463750E0,4.531716841E-2,3.531453302E-2,1.657217860E-2,5.979464105E-2
1.133500750E0,5.254681202E-2,2.154076331E-2,1.776851892E-2,5.950539641E-2
1.143537750E0,2.000283139E-2,4.158082958E-3,3.153871179E-2,3.757782935E-2
1.153574750E0,-2.513736282E-2,-2.617307830E-2,1.881517053E-2,4.087698226E-2
1.163611750E0,-2.550344420E-2,-3.855758612E-2,1.686980188E-2,4.921080500E-2
1.173648750E0,-3.296974016E-2,-1.729394428E-2,3.348583460E-2,5.007379947E-2
1.183685750E0,1.981225784E-2,-1.597491293E-3,2.480505824E-2,3.178629348E-2
1.193722750E0,1.999973876E-2,5.972295818E-3,2.285968959E-2,3.095518173E-2
1.203759750E0,3.947426965E-2,3.703437730E-2,1.941801846E-2,5.750497811E-2
1.213796750E0,7.799623800E-2,6.183632464E-2,2.570669889E-2,1.028006739E-1
1.223833750E0,9.068435792E-2,6.799771850E-2,4.935810149E-2,1.236267151E-1
1.233870750E0,7.921464242E-2,5.865906186E-2,3.304144621E-2,1.039595223E-1
1.243907750E0,4.686644758E-2,2.286084990E-2,3.723214567E-2,6.407273241E-2
1.253944750E0,7.342248196E-3,-8.360686982E-3,1.956712246E-2,2.250959744E-2
1.263981750E0,-9.459739686E-3,-1.532100693E-2,2.735152066E-2,3.274638317E-2
1.274018750E0,-1.139815106E-2,-1.706184637E-2,1.866899014E-2,2.774086592E-2
1.284055750E0,-1.982448217E-2,-2.281538780E-2,4.830969572E-2,5.698577642E-2
1.294093750E0,3.204676174E-3,-2.258075913E-3,3.319288909E-2,3.342359560E-2
1.304130750E0,2.948779633E-2,4.709799732E-3,3.289585054E-2,4.442802413E-2
1.314167750E0,4.443387339E-2,2.138508119E-2,2.631363988E-2,5.589363511E-2
1.324204750E0,4.833685330E-2,4.727063636E-2,2.751231909E-2,7.299241159E-2
