"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.266666671E-3,1.669750088E-2,2.103477816E-2,-2.366543591E-2,3.579554839E-2
1.821066660E-2,1.136258354E-2,2.518277924E-2,-4.791442394E-2,5.530888443E-2
2.815466665E-2,3.901061285E-3,6.525730211E-3,-4.252446055E-2,4.319876363E-2
3.809766658E-2,-5.123750623E-3,-9.339008387E-4,-1.543021739E-2,1.628547205E-2
4.804166663E-2,-1.958822725E-2,4.645448383E-3,-2.800406992E-2,3.448922687E-2
5.798566667E-2,-2.744208855E-2,-4.242616338E-3,-2.396130502E-2,3.667713396E-2
6.792966661E-2,-1.988166612E-2,-1.230202097E-2,-3.683336556E-2,4.362702357E-2
7.787366665E-2,3.795190137E-3,1.230539225E-2,-2.949686408E-2,3.218526273E-2
8.781666658E-2,8.832593830E-3,1.210511598E-2,-2.635398567E-2,3.031635049E-2
9.776066663E-2,1.506636526E-2,1.354243924E-2,-3.353845954E-2,3.918190004E-2
1.077046666E-1,2.036712206E-2,1.733068581E-2,-2.799939215E-2,3.871870727E-2
1.176486666E-1,1.014528461E-3,1.778792894E-2,-2.201067388E-2,2.831800573E-2
1.275926667E-1,2.861755248E-4,9.695629156E-3,-2.320818365E-2,2.515366592E-2
1.375356666E-1,-1.135684596E-3,4.882383957E-3,-3.024355352E-2,3.065615733E-2
1.474796666E-1,-2.089240302E-2,-2.118871068E-3,-3.653106451E-2,4.213669177E-2
1.574236666E-1,-1.768111219E-2,-3.486827170E-3,-4.042238653E-2,4.425775666E-2
1.673676666E-1,-2.836054908E-3,7.756619356E-3,-2.051378667E-2,2.211388240E-2
1.773116667E-1,1.528507853E-3,1.999542187E-2,-2.425600469E-2,3.147232110E-2
1.872556666E-1,2.260900849E-2,1.902495766E-2,-2.799822271E-2,4.070647066E-2
1.971986666E-1,2.378990851E-2,1.751988435E-2,-2.276028693E-2,3.729526452E-2
2.071389583E-1,6.472712411E-3,1.786121557E-2,-2.859873176E-2,3.433375140E-2
2.170829583E-1,5.883578025E-4,9.659778415E-3,-2.665336311E-2,2.835593851E-2
2.270269583E-1,-1.097813825E-2,1.250134706E-3,-3.443717659E-2,3.616630320E-2
2.369709583E-1,-1.167768451E-2,-3.752213102E-3,-2.126632333E-2,2.455002906E-2
2.469139583E-1,-1.307388998E-2,3.971561347E-3,-3.503768563E-2,3.760770284E-2
2.568579583E-1,-8.854283346E-3,9.503561826E-3,-2.605577767E-2,2.911390683E-2
2.668019583E-1,6.384245865E-4,9.623247022E-3,-1.901982307E-2,2.132529341E-2
2.767459583E-1,1.094312805E-2,1.904271858E-2,-4.207247078E-2,4.746019364E-2
2.866899583E-1,1.914711879E-2,1.512278175E-2,-2.860107064E-2,3.759430712E-2
2.966329582E-1,8.310720697E-3,1.345870986E-2,-4.057733774E-2,4.355140971E-2
3.065769583E-1,-7.341910154E-5,6.394880489E-3,-2.381220102E-2,2.465605006E-2
3.165209583E-1,-8.803439979E-4,-4.617884243E-4,-2.650659800E-2,2.652523311E-2
3.264649583E-1,-3.169791137E-2,-8.315466992E-3,-2.590784311E-2,4.177464436E-2
3.364089583E-1,-4.883540609E-2,-3.519499857E-2,-4.432072520E-2,7.475233438E-2
3.463529582E-1,-7.306529017E-2,-5.771925442E-2,-3.159776866E-2,9.832836795E-2
3.562959583E-1,-7.302572097E-2,-2.640989510E-2,-2.171831310E-2,8.063450630E-2
3.662399583E-1,-3.912185613E-2,1.324118430E-2,9.868345857E-3,4.246448915E-2
3.761839583E-1,1.846327778E-2,2.143050218E-2,-5.314943612E-2,6.020815235E-2
3.861279583E-1,8.032958767E-2,3.562946954E-2,-2.336255014E-2,9.092915102E-2
3.960719582E-1,9.668535534E-2,6.909909639E-2,-5.165371835E-2,1.295795110E-1
4.060149583E-1,8.633803116E-2,8.474278282E-2,4.778344631E-3,1.210719928E-1
4.159589583E-1,5.031688040E-2,5.587468172E-2,-2.261644542E-2,7.851924677E-2
4.259029583E-1,-9.230286721E-4,-3.821977694E-3,-4.446982920E-2,4.464331086E-2
4.358469583E-1,-4.550323321E-2,-3.777400440E-2,-4.042647958E-2,7.163602370E-2
4.457909582E-1,-8.630863977E-2,-4.327521564E-2,-1.168566048E-2,9.725471838E-2
4.557349583E-1,-1.013506386E-1,-4.670178907E-2,-1.617807627E-2,1.127596523E-1
4.656779583E-1,-6.736980977E-2,-5.038495478E-2,-3.713391244E-2,9.195793815E-2
4.756219583E-1,-1.426577180E-2,-1.414054545E-2,-3.339227915E-2,3.896808409E-2
4.855659583E-1,1.970746477E-2,2.978209400E-2,-1.468060434E-2,3.861188204E-2
4.955099582E-1,6.245111369E-2,6.186483895E-2,-1.572959483E-2,8.930184798E-2
5.054539583E-1,7.953671437E-2,6.429559959E-2,-2.695683360E-2,1.057671212E-1
5.153969583E-1,6.928187669E-2,5.031055810E-2,-3.578788340E-2,9.280034102E-2
5.253409583E-1,3.554856783E-2,2.198618867E-2,-2.875309825E-2,5.073296587E-2
5.352849583E-1,-2.045557033E-2,-8.236314878E-3,-1.632893443E-2,2.743904773E-2
5.452289582E-1,-6.718336581E-2,-2.940494859E-2,-1.827664196E-2,7.557970154E-2
5.551729583E-1,-7.803344090E-2,-5.390747738E-2,-2.695917249E-2,9.860036003E-2
5.651169582E-1,-7.703992588E-2,-3.512531164E-2,-3.399512708E-2,9.123928081E-2
5.750599583E-1,-4.154752786E-2,-1.312325784E-2,-2.366777480E-2,4.958407538E-2
5.850039583E-1,7.584012290E-3,2.743647887E-2,-2.890804946E-2,4.057034556E-2
5.949479582E-1,5.221570887E-2,3.944739529E-2,-1.768256485E-2,6.778827589E-2
6.048919583E-1,7.434576645E-2,4.376937845E-2,-2.367186785E-2,8.946177287E-2
6.148359582E-1,6.073499244E-2,3.428143051E-2,-2.052957416E-2,7.270088857E-2
6.247789583E-1,1.052275892E-2,3.414451431E-2,-2.487054706E-2,4.353298087E-2
6.347229583E-1,-3.593748990E-2,-4.208930894E-3,-3.340280414E-2,4.924393976E-2
6.446669583E-1,-4.502692267E-2,-3.230350475E-2,-2.876303852E-2,6.243598777E-2
6.546109583E-1,-4.999561245E-2,-3.570953071E-2,-4.807288349E-2,7.801111443E-2
6.645549582E-1,-6.466118761E-2,-3.013274878E-2,-3.355366230E-2,7.883463697E-2
6.744979583E-1,-4.076331574E-2,-6.786698755E-3,-7.059343457E-3,4.192304283E-2
6.844419583E-1,1.403476110E-2,1.144498360E-2,-5.900132954E-2,6.171806102E-2
6.943859583E-1,5.324045168E-2,2.590914046E-2,-2.517284811E-2,6.433895816E-2
7.043299583E-1,5.215614036E-2,4.612251730E-2,-2.367537618E-2,7.353960168E-2
7.142739582E-1,5.251020754E-2,3.838649567E-2,-6.034677386E-2,8.872754962E-2
7.242179583E-1,2.563914528E-2,2.640974435E-2,2.003489971E-2,4.190748828E-2
7.341609583E-1,-6.264898712E-3,1.118258066E-2,-6.094552875E-2,6.227886110E-2
7.441049583E-1,-2.579755914E-2,-1.849154084E-2,8.764976263E-4,3.175247059E-2
7.540489583E-1,-5.743422093E-2,-4.604286726E-2,-4.238412738E-2,8.494144814E-2
7.639929582E-1,-6.870044419E-2,-3.978562474E-2,-1.259665668E-2,8.038235333E-2
7.739369583E-1,-4.937003346E-2,-2.069995654E-2,-9.602297544E-3,5.438834915E-2
7.838799583E-1,-1.552541737E-2,-7.842879491E-3,-4.283319354E-2,4.623020454E-2
7.938239583E-1,2.154549133E-2,1.714483115E-2,-7.712477446E-4,2.754538536E-2
8.037679583E-1,3.311430800E-2,3.335413063E-2,-3.909272969E-2,6.113343552E-2
8.137119582E-1,5.705291851E-2,4.152893098E-2,-1.319482684E-2,7.178990928E-2
8.236559583E-1,4.872654738E-2,4.829568068E-2,-1.918120623E-2,7.123670307E-2
8.335999583E-1,3.525666386E-2,2.754252818E-2,-3.819167376E-2,5.882369547E-2
8.435429583E-1,-2.337908680E-3,-1.089139846E-2,-7.654005289E-3,1.351562704E-2
8.534869583E-1,-3.788376303E-2,-1.392204231E-2,-3.804081559E-2,5.546265784E-2
8.634309582E-1,-4.947710146E-2,-2.051011389E-2,-1.768198013E-2,5.640302086E-2
8.733749583E-1,-6.549786936E-2,-2.912019376E-2,-2.546637833E-2,7.606900157E-2
8.833189583E-1,-3.728072324E-2,-2.232118844E-2,-3.609544694E-2,5.648866319E-2
8.932619583E-1,1.252491865E-4,1.272810940E-2,-1.633828998E-2,2.071135378E-2
9.032059583E-1,3.587016469E-2,3.864123328E-2,-3.579782367E-2,6.372831241E-2
9.131499582E-1,7.552176028E-2,6.245910793E-2,-1.139856219E-2,9.866409509E-2
9.230939583E-1,1.240330022E-1,1.011421214E-1,-2.352451801E-2,1.617631519E-1
9.330379583E-1,1.186207372E-1,8.417310870E-2,-3.954238057E-2,1.507301940E-1
9.429819583E-1,3.097400780E-2,1.309200721E-3,-6.139751852E-2,6.878050920E-2
9.529249583E-1,-7.548138709E-2,-6.834670134E-2,-3.161004782E-2,1.066203850E-1
9.628689582E-1,-1.985148535E-1,-9.639506849E-2,-1.738903463E-2,2.213651617E-1
9.728129583E-1,-2.602610305E-1,-1.452880514E-1,-3.520082295E-2,3.001391674E-1
9.827569582E-1,-2.097748915E-1,-1.512534539E-1,-1.349771261E-2,2.589696906E-1
9.927009583E-1,-9.140969588E-2,-5.383399889E-2,-3.804783225E-2,1.127007963E-1
1.002643958E0,4.373208418E-2,5.225794586E-2,-1.888943017E-2,7.071208287E-2
1.012587958E0,1.606671239E-1,1.289085659E-1,-1.934025049E-2,2.068946311E-1
1.022531958E0,2.345562685E-1,1.673501077E-1,-2.936881006E-2,2.896294678E-1
1.032475958E0,2.438011184E-1,1.577671973E-1,-4.044460595E-2,2.931982948E-1
1.042419958E0,1.597289747E-1,1.120911606E-1,-3.460440695E-2,1.981798139E-1
1.052363958E0,3.534061708E-2,4.327328331E-2,-2.068101704E-2,5.957550445E-2
1.062306958E0,-1.094257348E-1,-6.281363649E-2,-2.397066057E-2,1.284295018E-1
1.072250958E0,-1.897696481E-1,-1.316863862E-1,-2.127450943E-2,2.319621271E-1
1.082194958E0,-2.196392905E-1,-1.338006481E-1,-2.576517105E-2,2.584721946E-1
1.092138958E0,-1.795118594E-1,-1.160836395E-1,-3.564638078E-2,2.167269791E-1
1.102082958E0,-9.790168583E-2,-5.248178002E-2,-2.846483052E-2,1.146705014E-1
1.112025958E0,3.142313791E-2,2.120172073E-2,-3.131067038E-2,4.916588897E-2
