"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.410583362E-3,7.869083240E-2,2.514292681E-2,-1.730232042E-1,1.917327386E-1
1.338958333E-2,4.618623139E-3,-3.258055771E-2,-2.812393785E-2,4.328718402E-2
2.336758334E-2,1.573665146E-2,-2.974611078E-2,-1.869588733E-2,3.849687661E-2
3.334558336E-2,7.692824177E-3,1.712564497E-2,-7.243355334E-2,7.482704664E-2
4.332458338E-2,-7.284284245E-3,3.615465000E-2,-1.032033563E-3,3.689559062E-2
5.330258334E-2,-9.880200173E-3,2.368158884E-2,-1.450401843E-2,2.947545684E-2
6.328058336E-2,-2.421508789E-2,7.263840688E-3,-2.648028553E-2,3.661064578E-2
7.325958338E-2,-3.246095474E-2,3.004655717E-3,-5.701152205E-2,6.567385466E-2
8.323758334E-2,2.225076832E-3,1.111486260E-2,1.648739398E-2,2.000813079E-2
9.321558336E-2,4.273586024E-2,2.415503059E-3,-2.931501567E-2,5.188023274E-2
1.031945834E-1,4.522614827E-2,-1.963331477E-2,-6.852936745E-2,8.442242439E-2
1.131725833E-1,3.013822141E-2,-7.787559349E-3,2.068744898E-2,3.737551358E-2
1.231505834E-1,1.263411541E-2,2.977821565E-2,-3.170184910E-2,4.529205489E-2
1.331295834E-1,-2.402141257E-3,2.400969073E-2,-5.250565767E-2,5.778476979E-2
1.431075833E-1,-1.267148734E-2,1.390109740E-2,1.575473785E-2,2.453607273E-2
1.530855834E-1,-1.509243561E-2,2.026006320E-2,-1.627747893E-2,3.005342067E-2
1.630645834E-1,-9.137804783E-4,2.809710461E-2,-6.641910732E-2,7.212336722E-2
1.730425833E-1,-7.746325058E-3,-8.807962434E-3,1.127109289E-2,1.626724590E-2
1.830215834E-1,3.630250918E-2,-2.499838181E-2,-3.528151453E-2,5.645862674E-2
1.929995834E-1,5.246004025E-2,-2.458309245E-2,-5.129528403E-2,7.737952198E-2
2.029775833E-1,5.757585146E-2,-1.829963797E-2,2.175105751E-2,6.421031010E-2
2.129565834E-1,4.298116464E-2,4.271071265E-3,-3.453190148E-2,5.529986242E-2
2.229345834E-1,6.955578220E-3,4.930244330E-3,-4.695197225E-2,4.771975561E-2
2.329125833E-1,-4.285110064E-2,-4.448287580E-3,-6.084612608E-3,4.350892551E-2
2.428915834E-1,-4.750671313E-2,3.410458879E-2,-1.341819048E-2,6.000048837E-2
2.528695834E-1,-4.631879188E-2,3.837692999E-2,-3.706666946E-2,7.065519954E-2
2.628475833E-1,-3.324978296E-2,2.255388021E-2,-7.277444601E-3,4.083119860E-2
2.728265834E-1,5.714906410E-3,-1.901979567E-2,-4.694320142E-2,5.097133452E-2
2.828045834E-1,3.353801186E-2,-1.384309120E-2,-4.305070996E-2,5.630091511E-2
2.927835833E-1,3.423836440E-2,-6.535743568E-3,-6.677520275E-3,3.549043277E-2
3.027615834E-1,4.651113787E-2,-6.599843670E-3,-4.005693555E-2,6.173655293E-2
3.127395834E-1,3.862037516E-2,-1.604799399E-2,-4.379681468E-2,6.055767883E-2
3.227185833E-1,1.790071168E-2,-6.297021853E-3,-1.086471140E-2,2.186618203E-2
3.326965834E-1,-8.859420216E-3,2.711014942E-2,-4.005459666E-2,4.917133557E-2
3.426745834E-1,-3.945926788E-2,2.032384353E-2,-4.259930491E-2,6.152067308E-2
3.526535833E-1,-3.796739649E-2,2.653636398E-2,-1.909759104E-2,5.010408958E-2
3.626315834E-1,-4.200936197E-2,2.350189660E-2,-4.529370189E-2,6.609572654E-2
3.726095834E-1,-3.134710584E-2,2.052056579E-2,-3.256723702E-2,4.964231654E-2
3.825885833E-1,-7.601213611E-3,2.146796091E-2,-6.820777059E-3,2.377340517E-2
3.925665834E-1,3.237190576E-2,-8.169071898E-3,-3.256606758E-2,4.663928361E-2
4.025445834E-1,5.353377177E-2,-1.177161455E-2,-4.753377020E-2,7.255270456E-2
4.125235833E-1,5.789452014E-2,-2.539464944E-2,-1.580502391E-3,6.323892528E-2
4.225015834E-1,3.881281251E-2,-4.111789456E-3,-3.675793648E-2,5.361424365E-2
4.324795834E-1,7.709622360E-3,-1.903104242E-3,-1.744750679E-2,1.916965247E-2
4.424585833E-1,-2.998301210E-2,2.069137758E-2,-3.226493597E-3,3.657218043E-2
4.524358333E-1,-2.238980415E-2,3.319274291E-2,-2.687614202E-2,4.822228242E-2
4.624148334E-1,-2.610293455E-2,1.877559219E-2,-2.088859320E-2,3.834343985E-2
4.723928334E-1,-1.377465593E-2,1.529342908E-2,-3.376240790E-2,3.954150106E-2
4.823708333E-1,-2.097419095E-3,3.228156399E-3,-3.376182318E-2,3.398059542E-2
4.923498334E-1,3.082500658E-2,7.070946526E-3,-2.777368963E-2,4.208986993E-2
5.023278334E-1,1.540468835E-2,-7.181294449E-4,-3.406120062E-2,3.738964456E-2
5.123058333E-1,3.147206038E-2,-4.629350267E-3,-4.304076970E-2,5.352036364E-2
5.222848334E-1,2.049871639E-2,-1.512967050E-3,-2.507812321E-2,3.242527882E-2
5.322628334E-1,-1.037562608E-2,1.616952471E-2,-2.328068912E-2,3.018439385E-2
5.422408333E-1,-4.465536866E-3,1.557674496E-2,-2.313100040E-2,2.824215258E-2
5.522198334E-1,2.013050169E-3,1.228658980E-2,-3.226201236E-2,3.458106565E-2
5.621978334E-1,-7.120234442E-3,1.734871625E-2,-1.474843204E-2,2.385774385E-2
5.721758333E-1,-7.608207429E-3,5.681602405E-3,-3.869921207E-2,3.984713843E-2
5.821548334E-1,-1.503227782E-3,1.908738582E-2,-1.998753726E-2,2.767832432E-2
5.921328334E-1,2.795801625E-2,-5.875565512E-3,-2.837010562E-2,4.026208931E-2
6.021118333E-1,5.453354515E-2,-1.951012124E-2,-2.537633121E-2,6.323377708E-2
6.120898334E-1,4.299895297E-2,-1.323415850E-2,-3.046574771E-2,5.433428652E-2
6.220678334E-1,4.056541490E-2,-1.517928961E-2,-2.567570865E-2,5.035082655E-2
6.320468333E-1,3.706856067E-3,1.949489107E-2,-3.525637150E-2,4.045742566E-2
6.420248334E-1,-1.029998229E-2,1.777642180E-2,-2.552718937E-2,3.276779218E-2
6.520028334E-1,-4.112629993E-2,3.431613008E-2,-3.959675968E-2,6.660985443E-2
6.619818333E-1,-6.398787159E-2,3.293680846E-2,-7.416023612E-3,7.234831352E-2
6.719598334E-1,-4.750397224E-2,4.606251025E-2,-5.546493351E-2,8.634084247E-2
6.819378334E-1,-5.673024357E-2,3.114709452E-2,-8.610609770E-3,6.528862560E-2
6.919168333E-1,2.090954267E-2,-6.033778377E-4,-1.894088566E-2,2.821932298E-2
7.018948334E-1,5.052594577E-2,4.224138223E-3,-5.336461365E-2,7.361043764E-2
7.118728334E-1,3.436350624E-2,-8.447344545E-3,-1.399589539E-2,3.805382081E-2
7.218518333E-1,6.315084724E-2,-1.356237916E-2,-4.049079895E-2,7.623301408E-2
