Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
23.90806308,-0.0172911463,0.08285933984,-0.01262004554,0.0855799012,Go Away
23.91804108,-0.07135442228,0.1044387633,-0.04421313643,0.133991456,Go Away
23.92801908,-0.09799900543,0.06451846987,0.008325850368,0.1176254981,Go Away
23.93799608,-0.04808430383,0.09940750832,-0.05799093068,0.1247273067,Go Away
23.94797408,-0.06025120386,0.07073787907,0.02598034859,0.09648333335,Go Away
23.95795208,-0.02901774871,0.05733211393,-0.07880584896,0.1016826576,Go Away
23.96792908,-0.02259638445,0.07403552597,0.04602986634,0.09005889346,Go Away
23.97790708,-0.01936398425,0.08258360708,-0.05440951109,0.1007740589,Go Away
23.98788508,-0.0100841812,0.06552097499,-0.02927057683,0.07246692724,Go Away
23.99786308,0.008879266488,0.04673304884,0.01263992608,0.04921978218,Go Away
24.00784008,-0.02835794753,0.09263466015,-0.08690658152,0.1301464842,Go Away
24.01781808,-0.06495753181,0.05443746809,0.02296201587,0.08780759104,Go Away
24.02779608,-0.03886202049,0.06634612676,-0.06415857375,0.1001418382,Go Away
24.03777408,-0.07729571415,0.08509836663,0.004842079282,0.1150643523,Go Away
24.04775108,-0.06943874652,0.08625337444,-0.04156259358,0.1182743984,Go Away
24.05772908,-0.06822598375,0.08204392735,0.001840118766,0.1067210238,Go Away
24.06770708,-0.0373325716,0.08617454667,-0.02211183071,0.0964816379,Go Away
24.07768508,-0.004705747794,0.06371345446,-0.05534740448,0.08452741285,Go Away
24.08766208,-0.01895109773,0.04401933778,0.03086979032,0.05700693079,Go Away
24.09764008,-0.01231783357,0.07848902123,-0.05490418553,0.09657497122,Go Away
24.10761808,-0.01612552213,0.05840266602,-0.01838540018,0.06331608644,Go Away
24.11759608,-0.01442210031,0.06066757587,-0.03156093121,0.06989022906,Go Away
24.12757308,-0.02724964435,0.08007567233,-0.01719607651,0.08631547639,Go Away
24.13755108,-0.06536790128,0.08385733165,-0.02468285143,0.1091524518,Go Away
24.14752908,-0.05693263032,0.07372551391,-0.02438990593,0.09628937277,Go Away
24.15750608,-0.07532650896,0.07288557965,-0.004781852961,0.1049250056,Go Away
24.16748408,-0.04123017937,0.07587765472,-0.03801508784,0.09435302369,Go Away
24.17746208,-0.03479085091,0.06079035826,0.01556704223,0.07175098444,Go Away
24.18744008,-0.01421516597,0.0662958407,-0.03383315921,0.07577527367,Go Away
24.19741708,-0.01127323078,0.05184113075,-0.02650192022,0.05930379706,Go Away
24.20739508,-0.00915263524,0.0442789907,-0.01632718027,0.04807261762,Go Away
24.21737308,-0.01426282306,0.0621618501,-0.02411742568,0.06818485133,Go Away
24.22735108,-0.03681077841,0.08092743807,-0.01274283707,0.08981460647,Go Away
24.23732808,-0.036662435,0.06591794612,-0.03115805805,0.08160964613,Go Away
24.24730608,-0.04470706627,0.06066933917,-0.01619386375,0.07708262913,Go Away
24.25728408,-0.04810708056,0.09246536499,-0.0416444546,0.1122425745,Go Away
24.26726208,-0.06546883428,0.05432088009,-0.03805367947,0.09319339459,Go Away
24.27723908,-0.04391211446,0.05456119152,-0.04060131133,0.08095470275,Go Away
24.28721708,-0.01644284322,0.07132879503,0.05130756319,0.08939032461,Go Away
24.29719508,0.004102806214,0.07855174175,-0.05796520293,0.09770964078,Go Away
24.30717308,-0.02787802131,0.05660774441,0.0132831198,0.06448303708,Go Away
24.31715008,-0.02391519653,0.05611522612,-0.03387058139,0.06977156664,Go Away
24.32712808,-0.04008816333,0.09423331632,-0.03417229772,0.1079570501,Go Away
24.33710608,-0.05802202142,0.07289012952,0.02390283287,0.09618145024,Go Away
24.34708625,-0.0617692918,0.08173971682,-0.05169230998,0.114755922,Go Away
24.35706425,-0.0887218953,0.0537790442,-0.01547114789,0.1048957421,Go Away
24.36704225,-0.05274333328,0.0722106922,-0.03882258832,0.09748557143,Go Away
24.37702025,-0.04005459666,0.0714266628,-0.01247971237,0.08283647804,Go Away
24.38699725,-0.007814159612,0.03591831286,-0.01128278732,0.03845110634,Go Away
24.39697525,0.008881577966,0.03298259033,-0.0476583159,0.0586348767,Go Away
24.40695325,-0.007608627698,0.04067125864,-0.007396143079,0.04203267095,Go Away
24.41693125,-0.004406103117,0.06466783882,-0.02117101371,0.0681876451,Go Away
24.42690825,-0.0183844363,0.05231964312,0.002176918387,0.05549839212,Go Away
24.43688625,-0.03896059632,0.05050292236,-0.04408040464,0.07753422022,Go Away
24.44686425,-0.07795421113,0.06946685884,-0.005164260864,0.1045426855,Go Away
24.45684225,-0.07886629455,0.08707874548,-0.01938585877,0.1190731366,Go Away
24.46681925,-0.07477249442,0.08350253357,-0.01759134829,0.1134594843,Go Away
24.47679725,-0.05334181865,0.06482295449,-0.02612477481,0.08791967302,Go Away
24.48677525,-0.03194535366,0.07166836294,-0.01774513006,0.08044718459,Go Away
24.49675325,-0.007968430175,0.05380188488,-0.01445256293,0.05627624074,Go Away
24.50673025,0.004529879079,0.06314323216,-0.02807774484,0.06925277848,Go Away
24.51670825,-0.004143663633,0.06125328415,-0.04768989086,0.0777396968,Go Away
24.52668625,-0.01287735044,0.05805795439,0.07624593794,0.0966953736,Go Away
24.53666325,-0.03143821277,0.06951729108,-0.1048803377,0.1296954133,Go Away
24.54664125,-0.02871372091,0.06950809085,0.02773860633,0.08015786139,Go Away
24.55661925,-0.09596687872,0.0662966721,-0.001450694203,0.1166490251,Go Away
24.56659725,-0.0559761903,0.06399893562,-0.08797311366,0.1223456839,Go Away
24.57657425,-0.08800831572,0.04999921214,0.02354381382,0.1039215859,Go Away
24.58655225,-0.01670028973,0.08685089593,-0.07016015589,0.1128912099,Go Away
24.59653025,-0.04368725248,0.06895043093,0.01111555696,0.08237896309,Go Away
24.60650825,-0.022877567,0.04206436691,-0.03678424895,0.06038108152,Go Away
24.61648525,0.001253035474,0.04195423826,-0.0608899802,0.07395483685,Go Away
24.62646325,0.00673486867,0.04896384384,0.04598718166,0.06751027578,Go Away
24.63644125,-0.01139323346,0.08117964492,-0.07167283058,0.1088895549,Go Away
24.64641925,-0.0549799892,0.05445325557,0.02337833762,0.08083627233,Go Away
24.65639625,-0.0505847651,0.05402132906,-0.06598582864,0.09915267034,Go Away
24.66637425,-0.04421217713,0.06089954588,-0.01090271831,0.07604170277,Go Away
24.67635225,-0.04427698072,0.0754932277,-0.01569392681,0.0889155655,Go Away
24.68633025,-0.07237795454,0.07411842853,0.02457000017,0.1064696889,Go Away
24.69630725,-0.03930407912,0.03858989655,-0.03575572371,0.06566934239,Go Away
24.70628525,0.005397080546,0.02351413921,-0.05776347399,0.06259921843,Go Away
24.71626325,0.00329536055,0.04352268077,-0.004176081419,0.04384658251,Go Away
24.72624025,0.005052992462,0.06945393101,-0.04235021353,0.08150412169,Go Away
24.73621825,0.009868633649,0.02072313527,0.01497705817,0.02740712566,Go Away
24.74619625,-0.01336432072,0.03586471947,-0.03202753901,0.04990637661,Go Away
24.75617425,-0.0920096933,0.08308008137,-0.02514536619,0.1264925809,Go Away
24.76615125,-0.1386048209,0.0985918126,-0.01931218386,0.1711858707,Go Away
24.77612925,-0.1418938432,0.09566793068,-0.100751034,0.1985874783,Go Away
24.78610725,-0.1063140476,0.05316730667,0.07319018304,0.1395931306,Go Away
24.79608525,-0.04159596382,0.09597029569,-0.06064498186,0.1209063095,Go Away
24.80606225,0.0005473267939,0.06844790842,0.05746702015,0.08937490777,Go Away
24.81604025,0.05488762147,-0.00465940861,-0.2252961427,0.2319325613,Go Away
24.82601825,0.03085726448,-0.02653758824,0.1746715343,0.1793503813,Go Away
24.83599625,0.132679481,0.0576208202,-0.1565884352,0.2131758467,Go Away
24.84597325,0.006906856752,0.05546381889,0.04952533185,0.07467729488,Go Away
24.85595125,-0.05887963437,0.02514873748,-0.01274459124,0.06528165857,Go Away
24.86592925,-0.07677671894,0.07984069649,-0.1202257705,0.1634730475,Go Away
24.87590725,-0.123636963,0.08733267909,0.08005539894,0.1712365684,Go Away
24.88588425,-0.09537256407,0.1212585258,-0.08295678735,0.1751610248,Go Away
24.89586225,-0.12525941,0.05150231201,0.0562507993,0.1466511519,Go Away
24.90584025,-0.06077566713,0.0340994542,-0.07831409812,0.1048310663,Go Away
24.91581725,0.004409874114,0.05609315288,-0.02218550563,0.06048210851,Go Away
24.92579525,0.04428597081,0.03319482598,0.02616570532,0.06121917852,Go Away
24.93577325,0.06609841952,0.01946886183,-0.08326025784,0.1080754745,Go Away
24.94575125,0.01686651967,0.01371114512,0.009094174504,0.02356223666,Go Away
24.95572825,0.01089289453,0.04067218141,-0.07234058261,0.08370209904,Go Away
24.96570625,-0.04093898346,0.06340185268,0.03842439294,0.08468901501,Go Away
24.97568425,-0.08766009576,0.07632744265,-0.04764720619,0.1256201701,Go Away
24.98566225,-0.1255380573,0.0733516941,-0.03642464519,0.1498900585,Go Away
24.99563925,-0.1252075799,0.05860157185,-0.003791334629,0.1382948174,Go Away
25.00561725,-0.0782770688,0.09449590199,-0.03328176677,0.1271394942,Go Away
25.01559525,-0.05912265013,0.06665127832,-0.001547173262,0.08910821739,Go Away
25.02557325,-0.0001511139795,0.02428601735,-0.05319153607,0.0584736948,Go Away
25.03555025,0.02030328234,0.007902996177,0.007431811094,0.02301982708,Go Away
25.04552825,0.05316251012,0.03865057055,-0.02445188642,0.07012855222,Go Away
25.05550625,0.03839891644,0.02651782648,-0.01696978927,0.04965526812,Go Away
25.06548425,-0.0003884698218,0.04247193611,-0.02640251756,0.05001109076,Go Away
25.07546125,-0.05099548632,0.06105370224,-0.03568555713,0.08718688645,Go Away
25.08543925,-0.08765222942,0.08666372107,-0.001407424808,0.1232700074,Go Away
25.09541725,-0.1070209942,0.08968617425,-0.04182513356,0.1457616028,Go Away
25.10539525,-0.1041604724,0.06925676107,-0.01473439872,0.1259484238,Go Away
25.11537225,-0.08037743434,0.07285923977,-0.04212684989,0.1163772841,Go Away
25.12535025,-0.0422356081,0.07017157624,-0.01024315238,0.08253980175,Go Away
25.13532825,0.007576748952,0.03517445566,-0.01188914359,0.03789460636,Go Away
25.14530525,0.03771583603,0.01759969885,-0.03419510186,0.05386593244,Go Away
25.15528325,0.01449882217,0.01274814525,-0.02012787044,0.02789018143,Go Away
25.16526125,0.01871757913,0.0421373292,-0.02641655087,0.05313884116,Go Away
25.17523925,-0.02181855402,0.03289048755,-0.005462468863,0.03984560247,Go Away
25.18521625,-0.05625623081,0.05962144503,-0.03450325012,0.08893792488,Go Away
25.19519425,-0.08181994244,0.07758284898,-0.02687146425,0.1159123679,Go Away
25.20517225,-0.0939532621,0.07957698707,-0.02642415226,0.1259283453,Go Away
25.21515025,-0.08742285412,0.07429340646,-0.01999046087,0.1164555031,Go Away
25.22512725,-0.07174859771,0.05211304455,-0.02133532047,0.09120760157,Go Away
25.23510525,-0.03915111962,0.04669548048,-0.03420855045,0.06988206486,Go Away
25.24508325,-0.006630744834,0.03826229716,-0.01355384588,0.04112999999,Go Away
25.25506125,0.02628303793,0.03716547827,-0.02657734931,0.05271078024,Go Away
25.26503825,0.02647125203,0.0227453948,-0.04230518997,0.05484349795,Go Away
25.27501625,-0.0004638075409,0.01905979428,-0.1083173311,0.1099824308,Go Away
25.28499425,-0.0265428987,0.03292066466,-0.09844723105,0.1071454756,Go Away
25.29497225,-0.02951075579,0.02711736708,0.2536247331,0.2567717694,Go Away
25.30494925,0.01597520986,0.1251595871,-0.05668115437,0.1383216644,Go Away
25.31492725,-0.1117099313,0.09065211601,0.02085701823,0.1453682568,Go Away
25.32490525,-0.122947156,0.03189216684,-0.2023282796,0.2388929597,Go Away
25.33488225,-0.1247863246,0.03922145066,0.03267833412,0.1348251554,Go Away
25.34486062,-0.04575272202,0.1095678952,0.02475009441,0.1212889212,Go Away
25.35483863,-0.01557407716,0.09831671024,-0.04650524497,0.1098702198,Go Away
25.36481663,-0.018543476,-0.03511396439,0.02953779459,0.0494907295,Go Away
25.37479363,0.01324644679,0.003724036831,-0.1256935018,0.1264444273,Go Away
25.38477162,0.04433070201,0.05536441622,0.09404427767,0.1177911537,Go Away
25.39474963,0.05504417153,0.05151153051,-0.03154572845,0.08172167141,Go Away
25.40472763,-0.01579377259,0.0135555635,-0.03244853854,0.03855002215,Go Away
25.41470463,-0.07833207831,0.02074265948,-0.03648721039,0.08886781722,Go Away
25.42468262,-0.06387828198,0.09921349039,-0.02691181004,0.1210289102,Go Away
25.43466063,-0.09396795323,0.08737495263,0.03894888818,0.1340946474,Go Away
25.44463863,-0.0769304459,0.04815264316,-0.08005364478,0.1210188274,Go Away
25.45461563,-0.08007588247,0.03263453482,-0.0207774961,0.08893179499,Go Away
25.46459362,-0.02859914974,0.06370154075,-0.0333501792,0.07738237598,Go Away
25.47457163,0.006054752979,0.070144743,0.02697262108,0.07539540631,Go Away
25.48454963,0.03477061634,0.01636749865,-0.0168867588,0.04197681974,Go Away
25.49452663,0.00411925836,0.01008155909,-0.06254415751,0.06348525625,Go Away
25.50450462,-0.02013173965,0.04351537175,-0.006861707568,0.04843508594,Go Away
25.51448263,-0.0321367449,0.07087106768,-0.01374972761,0.0790223615,Go Away
25.52446063,-0.0528130659,0.06161393858,-0.01285393417,0.08216277126,Go Away
25.53443763,-0.07613964653,0.05363186795,-0.04264315903,0.1024307671,Go Away
25.54441562,-0.09574177919,0.07150219238,-0.02423378527,0.1219275529,Go Away
25.55439363,-0.07451708986,0.078796265,0.002260533571,0.1084746886,Go Away
25.56437063,-0.04552410502,0.07599568625,-0.02707962513,0.09263419759,Go Away
25.57434863,-0.01839560311,0.03769508983,-0.01226161122,0.04369971534,Go Away
25.58432662,0.01332037752,0.03454752451,-0.03905589223,0.05381753083,Go Away
25.59430463,0.01688835765,0.04892982949,-0.01151492178,0.0530277122,Go Away
25.60428163,0.006318896378,0.03263413282,-0.03741048574,0.05004457533,Go Away
25.61425963,-0.01124565294,0.03879866042,-0.03711520135,0.0548574419,Go Away
25.62423762,-0.02970541325,0.03861344073,-0.0272386694,0.05581536071,Go Away
25.63421563,-0.0489735557,0.07585081235,-0.01810824215,0.09208508742,Go Away
25.64419263,-0.06751001503,0.06781888506,-0.01990567625,0.09774067346,Go Away
25.65417063,-0.0730232359,0.04961684078,-0.0446054846,0.09891346282,Go Away
25.66414862,-0.06085958381,0.03551691064,-0.02230420411,0.07391087473,Go Away
25.67412663,-0.04743633184,0.05848100044,-0.01691833377,0.07717812519,Go Away
25.68410363,-0.007476519453,0.0589878444,-0.01796557009,0.06211461856,Go Away
25.69408163,0.009577892271,0.04251186163,-0.01646868289,0.04658553333,Go Away
25.70405962,0.01025333933,0.02026733567,-0.04865468144,0.05369519428,Go Away
25.71403763,0.0004142455361,0.04722870086,-0.0218621546,0.05204493816,Go Away
25.72401463,-0.007518532611,0.04080596387,-0.007941688299,0.04224601086,Go Away
25.73399263,-0.02614935596,0.04194673738,-0.01572667122,0.05187143512,Go Away
25.74397062,-0.0435669917,0.04422127686,-0.01303168952,0.06343050547,Go Away
25.75394863,-0.07699421709,0.06310928176,-0.03174277961,0.1044916024,Go Away
25.76392563,-0.07230589218,0.0717448427,-0.007345857024,0.1021245617,Go Away
25.77390363,-0.0591854072,0.04826356667,-0.02875134408,0.08160223085,Go Away
25.78388162,-0.0380641839,0.03932067974,-0.02680480599,0.06093845727,Go Away
25.79385862,-0.01951280274,0.04072401149,-0.02845255136,0.05337361016,Go Away
25.80383663,-0.004220015479,0.04151410737,-0.02276554942,0.04753419697,Go Away
25.81381463,-0.003404523041,0.04641438472,-0.01992263317,0.05062407726,Go Away
25.82379262,-0.01194729369,0.03846227193,-0.02321578503,0.0464871688,Go Away
25.83376962,-0.02443803582,0.03513703348,-0.02635983288,0.05026598757,Go Away
25.84374763,-0.05708184853,0.05788095734,-0.01378831923,0.0824539896,Go Away
25.85372563,-0.06487493075,0.06225189722,-0.01917828262,0.09193400825,Go Away
25.86370362,-0.07311227803,0.0695190361,-0.02007933855,0.1028663279,Go Away
25.87368062,-0.05814816596,0.05965235305,-0.01603949726,0.0848344146,Go Away
25.88365863,-0.04486113127,0.05564779605,-0.02472319722,0.07563355594,Go Away
25.89363663,-0.02909511697,0.04715318042,0.000420999527,0.05540871317,Go Away
25.90361462,-0.00280364169,0.03544200232,-0.02068511009,0.0411323439,Go Away
25.91359162,-0.001090119712,0.03118173927,-0.02607273459,0.04066050558,Go Away
25.92356963,-0.01726560128,0.02746776148,-0.03924592674,0.0509197572,Go Away
25.93354763,-0.007057365454,0.03327634896,-0.02786958396,0.04397539673,Go Away
25.94352562,-0.03090663463,0.04631568555,-0.01844153345,0.05865537441,Go Away
25.95350262,-0.05372771204,0.06179705693,-0.03191410303,0.08788659317,Go Away
25.96348063,-0.05004400729,0.04124757484,-0.02922204494,0.07113151908,Go Away
25.97345863,-0.06042204763,0.05685019372,-0.03176850736,0.08883696542,Go Away
25.98343662,-0.07031504315,0.05179929575,-0.01904438138,0.08938713999,Go Away
25.99341362,-0.02725522204,0.04459351609,-0.02338769317,0.05725742744,Go Away
26.00339163,-0.01565456546,0.05377451261,-0.01755041778,0.05869225494,Go Away
26.01336963,0.003433469043,0.03857543383,-0.006476376057,0.03926571343,Go Away
26.02334762,-0.003177810959,0.04059348154,-0.02982957065,0.05047506821,Go Away
26.03332462,-0.01363715272,0.04120610529,-0.02818299472,0.05175129214,Go Away
26.04330263,-0.03459570465,0.0498863426,-0.0310294193,0.06817869771,Go Away
26.05328063,-0.05195749948,0.04329826646,-0.02638965368,0.07259983093,Go Away
26.06325763,-0.05823576456,0.0614253202,-0.02624230385,0.08861790308,Go Away
26.07323562,-0.06613096293,0.04972002586,-0.02295149088,0.08586126113,Go Away
26.08321363,-0.05892680495,0.05008681074,-0.03492951214,0.08485945893,Go Away
26.09319163,-0.02647446343,0.0345791817,-0.01472270429,0.045971459,Go Away
26.10316863,-0.02127475839,0.04268419004,-0.02580083907,0.05422396814,Go Away
26.11314662,-0.00762227044,0.03192436307,-0.04196897507,0.05327906561,Go Away
26.12312463,0.003919815773,0.03995670148,-0.03224213183,0.05149231024,Go Away
26.13310263,-0.008817900417,0.02774353079,-0.02625575244,0.03920233928,Go Away
26.14307963,-0.03208541731,0.03888868927,-0.02730532765,0.05733572251,Go Away
26.15305762,-0.03778088858,0.04803329601,-0.02131777883,0.0647227994,Go Away
26.16303563,-0.03684637333,0.05129942277,-0.01637863576,0.06524987136,Go Away
26.17301363,-0.05870292968,0.04808747412,-0.01622953176,0.07760049498,Go Away
26.18299063,-0.04078507835,0.05652387341,-0.02640953422,0.07453746963,Go Away
26.19296862,-0.05294037532,0.05774381272,-0.01294105768,0.07940089559,Go Away
26.20294663,-0.01560797046,0.0422308481,-0.03105514705,0.05469438208,Go Away
26.21292463,-0.01741153499,0.03956728606,-0.03494646907,0.0555876549,Go Away
26.22290163,-0.006951320716,0.03267076015,-0.01937884212,0.03861656316,Go Away
26.23287962,-0.0102436366,0.0359095603,-0.03449798763,0.050838369,Go Away
26.24285763,-0.0231185842,0.03856178423,-0.0180363214,0.04844366861,Go Away
26.25283563,-0.02114222988,0.0440884537,-0.0282174933,0.05645363196,Go Away
26.26281263,-0.0363863208,0.04900093711,-0.0237274164,0.06548317698,Go Away
26.27279062,-0.05940290535,0.04605883746,-0.03690294743,0.08373738234,Go Away
26.28276863,-0.0574837304,0.04461109428,-0.02912264228,0.07837510629,Go Away
26.29274563,-0.05109600361,0.05157846286,-0.02433318794,0.07657181891,Go Away
26.30272363,-0.03964940289,0.0337172747,-0.02253750801,0.05671744908,Go Away
26.31270162,-0.03505954645,0.04609553788,-0.02163937569,0.06182421039,Go Away
26.32267963,-0.02215809452,0.02969456392,-0.02418525338,0.04424561855,Go Away
26.33265663,-0.01537949964,0.03825727221,-0.02927466989,0.05056831204,Go Away
26.34263463,-0.01975722321,0.04355122249,-0.02223871529,0.05274104006,Go Away
26.35260933,-0.01263521176,0.05951119761,-0.02942435861,0.067579761,Go Away
26.36258733,-0.01554056759,0.05119984651,-0.0276292634,0.06021884854,Go Away
26.37256433,-0.0343999417,0.04473899298,-0.005627360344,0.05671508324,Go Away
26.38254233,-0.03260082425,0.05562131912,-0.01790475905,0.066911324,Go Away
26.39252033,-0.04075958814,0.05496887036,-0.04410086989,0.08141134724,Go Away
26.40249833,-0.03850867507,0.05048293219,-0.002037754655,0.06352634841,Go Away
26.41247533,-0.03076423665,0.0301944095,-0.02748366773,0.05112232989,Go Away
26.42245333,-0.01862220556,0.04669685092,-0.02658553541,0.05686979091,Go Away
26.43243133,-0.01539099079,0.02926758014,0.003950378895,0.03330284279,Go Away
26.44240933,-0.03333739983,0.03043677659,-0.02973016798,0.05405240499,Go Away
26.45238633,-0.03422501174,0.03503653446,-0.02538977981,0.05516838854,Go Away
26.46236433,-0.04401634565,0.04099830986,-0.03587032914,0.07003556674,Go Away
26.47234233,-0.02720982846,0.04565250166,-0.01401753008,0.05496377736,Go Away
26.48232033,-0.04301092149,0.04142735844,-0.01985597491,0.06293190872,Go Away
26.49229733,-0.04118024506,0.04969976161,-0.02479687214,0.0691430673,Go Away
26.50227533,-0.04475132695,0.04175666632,-0.0171633321,0.0635679197,Go Away
26.51225333,-0.03066571107,0.04299650445,-0.02404842854,0.05802940759,Go Away
26.52223033,-0.02382683962,0.04769134353,-0.011176368,0.05447103575,Go Away
26.53220833,-0.02370207009,0.05154193603,-0.02464893758,0.06185409785,Go Away
26.54218633,-0.01795403098,0.03097653855,-0.01686804771,0.03957807729,Go Away
26.55216433,-0.009992025888,0.02306299911,-0.02630019128,0.03637915022,Go Away
26.56214133,-0.01485522824,0.04375176371,-0.02375665247,0.05195452984,Go Away
26.57211933,-0.04148029859,0.05292536899,-0.03603054285,0.07628833378,Go Away
26.58209733,-0.02776673921,0.04000711544,-0.02255914271,0.05367006626,Go Away
26.59207533,-0.02903172493,0.05449179238,-0.03124167323,0.0691970999,Go Away
26.60205233,-0.03778940359,0.05263638862,-0.02480622768,0.0693828319,Go Away
26.61203033,-0.03118151086,0.04476749816,-0.02061611295,0.05832186232,Go Away
26.62200833,-0.03861757033,0.03155597934,-0.02974770963,0.05806912087,Go Away
26.63198633,-0.03213114665,0.031628832,-0.03543646574,0.05734576447,Go Away
26.64196333,-0.02325354753,0.0433437651,-0.02031965911,0.05321933852,Go Away
26.65194133,-0.02346061434,0.0343774893,0.002580960989,0.04169980283,Go Away
26.66191933,-0.02793220399,0.01744328583,-0.03858577609,0.05072808252,Go Away
26.67189733,-0.01944916402,0.03439683993,-0.02945417941,0.04928449313,Go Away
26.68187433,-0.03461917574,0.02500040093,-0.004906398654,0.04298348663,Go Away
26.69185233,-0.02121730722,0.04082852134,-0.01224173069,0.04761304706,Go Away
26.70183033,-0.03641697071,0.03841791532,-0.03664157689,0.06437963288,Go Away
26.71180833,-0.02769767126,0.02516046845,-0.02406830907,0.04449150107,Go Away
26.72178533,-0.01768297599,0.04221718024,-0.03170301855,0.05567817644,Go Away
26.73176333,-0.03092012662,0.04522647718,-0.02287138402,0.05936824636,Go Away
26.74174133,-0.04003550642,0.03376336721,-0.01883037329,0.05565419748,Go Away
26.75171933,-0.02556953601,0.03092915783,-0.01314395607,0.04222768708,Go Away
26.76169633,-0.00744519802,0.0227684913,-0.02661711037,0.03580929676,Go Away
26.77167433,-0.0200810082,0.04261293624,-0.0101542747,0.04818940257,Go Away
26.78165233,-0.04018414903,0.0380526562,-0.03739879131,0.06679401223,Go Away
26.79163033,-0.0437331988,0.04584644649,-0.01988521099,0.06640716038,Go Away
26.80160733,-0.03889900869,0.0444631049,-0.01464610577,0.06086549917,Go Away
26.81158533,-0.03916076752,0.04458933167,-0.02243225813,0.06344273336,Go Away
26.82156333,-0.02740383953,0.04063902587,-0.01973844588,0.0528403926,Go Away
26.83154033,-0.0388123694,0.02962582259,-0.02647560775,0.0555432011,Go Away
26.84151833,-0.02435650371,0.04046535443,-0.029318524,0.05559010732,Go Away
26.85149633,-0.02167567411,0.02552156143,-0.01914144516,0.03856915696,Go Away
26.86147433,-0.02443050753,0.01465505932,-0.02677498519,0.03909629514,Go Away
26.87145133,-0.02607936068,0.04286246616,-0.02004016221,0.05402714281,Go Away
26.88142933,-0.03161896025,0.05202520841,-0.02004133165,0.06409396174,Go Away
26.89140733,-0.03747138815,0.03834312578,-0.02902323961,0.06096432286,Go Away
26.90138533,-0.03129749587,0.03577716655,-0.03097153187,0.0567342461,Go Away
26.91136233,-0.04373402107,0.04150625017,-0.02244044423,0.06433511436,Go Away
26.92134033,-0.0413968707,0.04994066689,-0.004328109026,0.06501156544,Go Away
26.93131833,-0.02576092725,0.03988383056,-0.02468577504,0.05351385617,Go Away
26.94129633,-0.03876300611,0.02802161157,-0.02004776359,0.05186226164,Go Away
26.95127333,-0.0308834993,0.02392047501,-0.02618383169,0.04702736114,Go Away
26.96125133,-0.02111821518,0.03466812333,-0.02318888783,0.04675021184,Go Away
26.97122933,-0.01150075713,0.06162486557,-0.03762507856,0.07311318628,Go Away
26.98120733,-0.01355640404,0.1541122124,-0.6857450795,0.7029798462,Go Away
26.99118433,-0.02947081199,-0.06450640999,0.7029657143,0.7065340765,Go Away
27.00116233,-0.0645258063,0.109476505,-0.3339988053,0.357356806,Go Away
27.01114033,0.0273071709,0.08335173022,-0.04188828349,0.09719990127,Go Away
27.02111833,-0.05420203543,0.03993037988,0.1283949155,0.1449743088,Go Away
27.03109533,0.006366213714,0.06780707186,-0.1279201216,0.1449202718,Go Away
27.04107333,-0.04414224808,0.04126809491,-0.005085323453,0.0606420171,Go Away
27.05105133,-0.04773911254,0.008889741227,0.05268867552,0.07165296151,Go Away
27.06102933,-0.01201879874,-0.03632290363,0.2506812447,0.2535840912,Go Away
27.07100633,-0.2025061446,-0.1259974109,0.5376064557,0.588136708,Go Away
27.08098433,-0.06629044116,0.04467583392,-0.1961781782,0.2118401056,Go Away
0.00596124999,0.02338471703,0.008999586655,0.04120006621,0.04822118835,Go Away
0.01593925001,0.0600091337,0.003819867214,-0.1346871042,0.1475001816,Go Away
0.02591625002,0.02326074692,-0.04565472177,0.0337109524,0.06133387546,Go Away
0.03589425003,0.048551204,-0.01154438627,-0.03289877415,0.05977308428,Go Away
0.04587224999,0.0113121673,0.01917714972,-0.03604457617,0.04236672835,Go Away
0.05585025001,-0.01715803078,0.0186792319,-0.004011189938,0.02567881168,Go Away
0.06582825002,-0.01532859004,-0.005268935161,-0.03934299052,0.04255112517,Go Away
0.07580625004,-0.03358751677,0.01387276581,-0.0291664964,0.04659677484,Go Away
0.08578425,-0.01579498771,0.01279290386,-0.0001286387444,0.02032625331,Go Away
0.09576225001,-0.01198661393,0.002812492456,-0.03066689193,0.03304613878,Go Away
0.10573925,0.01583953847,-0.01268709666,-0.03066513777,0.03677232757,Go Away
0.11571725,0.006255641382,-0.002213436076,-0.002224280834,0.006998555107,Go Away
0.12569525,0.01160915332,0.01430786261,-0.008811753988,0.02042386794,Go Away
0.13567325,-0.002532104761,0.001610259237,-0.03635506332,0.03647869403,Go Away
0.14565125,0.02192250655,-0.02004064643,-0.001926072836,0.02976463605,Go Away
0.15562925,0.01892009379,-0.01035002852,-0.02916942,0.03627599899,Go Away
0.16560725,0.003237596455,0.01025968904,-0.01330300033,0.01710885933,Go Away
0.17558525,-0.009888587273,0.007312600985,-0.03380977035,0.0359771992,Go Away
0.18556325,-0.03282643313,0.009136731271,-0.01554950058,0.03745452628,Go Away
0.19554025,-0.0270626545,0.01675211753,-0.01959109604,0.03737421243,Go Away
0.20551825,-0.02623359469,0.01150776808,-0.01584946275,0.03273890173,Go Away
0.21549625,-0.0400553367,0.001060209833,-0.02752518296,0.04861265,Go Away
0.22547425,-0.04312721713,0.009020371679,-0.04219350815,0.06100504973,Go Away
